verb,noun,tag,confidence
gain,kick,L,0.1
gain,shot,L,0.1
gain,grade,L,0.1
gain,parameter,L,0.1
gain,trail,L,0.1
gain,lane,L,0.1
gain,route,L,0.1
gain,track,L,0.1
gain,street,L,0.1
gain,bridge,L,0.1
gain,union,L,0.1
gain,qualification,L,0.1
gain,skill,L,0.1
gain,name,L,0.1
gain,symbol,L,0.1
gain,living,L,0.1
gain,ball,L,0.1
gain,germany,L,0.1
gain,relief,L,0.1
gain,country,L,0.1
gain,israel,L,0.1
gain,candle,L,0.1
gain,russia,L,0.1
gain,china,L,0.1
gain,kingdom,L,0.1
gain,comfort,L,0.1
gain,favour,L,0.1
gain,missile,L,0.1
gain,possession,L,0.1
gain,efficiency,L,0.1
gain,security,L,0.1
gain,label,L,0.1
gain,prospects,L,0.1
gain,health,L,0.1
gain,welfare,L,0.1
gain,stability,L,0.1
gain,blow,L,0.1
gain,shell,L,0.1
gain,lamp,L,0.1
gain,design,L,0.1
gain,week,L,0.1
gain,punch,L,0.1
gain,black,L,0.1
gain,boss,L,0.1
gain,american,L,0.1
gain,reference,L,0.1
gain,date,L,0.1
gain,bomb,L,0.1
gain,format,L,0.1
gain,stance,L,0.1
gain,rhythm,L,0.1
gain,pattern,L,0.1
gain,cigarette,L,0.1
gain,limit,L,0.1
gain,japan,L,0.1
gain,involvement,L,0.1
gain,prisoner,L,0.1
gain,washington,L,0.1
gain,conflict,L,0.1
gain,drink,L,0.1
gain,approach,L,0.1
gain,tactic,L,0.1
gain,tank,L,0.1
gain,compromise,L,0.1
gain,violence,L,0.1
gain,mask,L,0.1
gain,uniform,L,0.1
gain,frustration,L,0.1
gain,embarrassment,L,0.1
gain,guilt,L,0.1
gain,event,L,0.1
gain,history,L,0.1
gain,clothes,L,0.1
gain,sensation,L,0.1
gain,strategy,L,0.1
gain,answer,L,0.1
gain,coffee,L,0.1
gain,sequence,L,0.1
gain,example,L,0.1
gain,discipline,L,0.1
gain,discourse,L,0.1
gain,insider,L,0.1
gain,explanation,L,0.1
gain,preparation,L,0.1
gain,remedy,L,0.1
gain,settlement,L,0.1
gain,formula,L,0.1
gain,proof,L,0.1
gain,solution,L,0.1
gain,technique,L,0.1
gain,movement,L,0.1
gain,champagne,L,0.1
gain,depression,L,0.1
gain,search,L,0.1
gain,enquiry,L,0.1
gain,proceedings,L,0.1
gain,inquiry,L,0.1
gain,prosecution,L,0.1
gain,tail,L,0.1
gain,collar,L,0.1
gain,investigation,L,0.1
gain,individual,L,0.1
gain,transformation,L,0.1
gain,participant,L,0.1
gain,adult,L,0.1
gain,finance,L,0.1
gain,credit,L,0.1
gain,loan,L,0.1
gain,tale,L,0.1
gain,wound,L,0.1
gain,drop,L,0.1
gain,sweat,L,0.1
gain,gear,L,0.1
gain,patient,L,0.1
gain,student,L,0.1
gain,pupil,L,0.1
gain,method,L,0.1
gain,story,L,0.1
gain,tear,L,0.1
gain,combination,L,0.1
gain,relation,L,0.1
gain,juice,L,0.1
gain,friendship,L,0.1
gain,water,L,0.1
gain,blood,L,0.1
gain,paint,L,0.1
gain,procedure,L,0.1
gain,pain,L,0.1
gain,shock,L,0.1
gain,dress,L,0.1
gain,ritual,L,0.1
gain,task,L,0.1
gain,operation,L,0.1
gain,struggle,L,0.1
gain,fight,L,0.1
gain,work,L,0.1
gain,object,L,0.1
gain,boom,L,0.1
gain,episode,L,0.1
gain,bond,L,0.1
gain,tissue,L,0.1
gain,gene,L,0.1
gain,society,L,0.1
gain,hierarchy,L,0.1
gain,recipe,L,0.1
gain,marriage,L,0.1
gain,cycle,L,0.1
gain,pint,L,0.1
gain,parent,L,0.1
gain,transition,L,0.1
gain,relative,L,0.1
gain,dust,L,0.1
gain,exercise,L,0.1
gain,lover,L,0.1
gain,scene,L,0.1
gain,cousin,L,0.1
gain,process,L,0.1
gain,transaction,L,0.1
gain,function,L,0.1
gain,beer,L,0.1
gain,explosion,L,0.1
gain,wine,L,0.1
gain,activity,L,0.1
gain,spell,L,0.1
gain,organisation,L,0.1
gain,institution,L,0.1
gain,regime,L,0.1
gain,forehead,L,0.1
gain,opposition,L,0.1
gain,recession,L,0.1
gain,disappointment,L,0.1
gain,cheek,L,0.1
gain,coalition,L,0.1
gain,palm,L,0.1
gain,reader,L,0.1
gain,consumer,L,0.1
gain,user,L,0.1
gain,role,L,0.1
gain,garment,L,0.1
gain,suit,L,0.1
gain,shareholder,L,0.1
gain,empire,L,0.1
gain,defence,L,0.1
gain,thigh,L,0.1
gain,community,L,0.1
gain,organization,L,0.1
gain,trust,L,0.1
gain,agency,L,0.1
gain,clash,L,0.1
gain,stimulus,L,0.1
gain,association,L,0.1
gain,friend,L,0.1
gain,award,L,0.1
gain,wife,L,0.1
gain,mother,L,0.1
gain,price,L,0.1
gain,dividend,L,0.1
gain,face,L,0.1
gain,nose,L,0.1
gain,interaction,L,0.1
gain,daughter,L,0.1
gain,contact,L,0.1
gain,strand,L,0.1
gain,mortgage,L,0.1
gain,construction,L,0.1
gain,controversy,L,0.1
gain,scandal,L,0.1
gain,confusion,L,0.1
gain,speculation,L,0.1
gain,scientist,L,0.1
gain,chaos,L,0.1
gain,insurance,L,0.1
gain,publicity,L,0.1
gain,rumour,L,0.1
gain,value,L,0.1
gain,trouble,L,0.1
gain,deposit,L,0.1
gain,uncertainty,L,0.1
gain,james,L,0.1
gain,concern,L,0.1
gain,debt,L,0.1
gain,richard,L,0.1
gain,queen,L,0.1
gain,proportion,L,0.1
gain,amount,L,0.1
gain,volume,L,0.1
gain,majority,L,0.1
gain,ticket,L,0.1
gain,train,L,0.1
gain,lorry,L,0.1
gain,coach,L,0.1
gain,taxi,L,0.1
gain,while,L,0.1
gain,commitment,L,0.1
gain,edward,L,0.1
gain,truck,L,0.1
gain,duke,L,0.1
gain,mystery,L,0.1
gain,diana,L,0.1
gain,seal,L,0.1
gain,contract,L,0.1
gain,best,L,0.1
gain,agreement,L,0.1
gain,writer,L,0.1
gain,index,L,0.1
gain,equipment,L,0.1
gain,percentage,L,0.1
gain,average,L,0.1
gain,total,L,0.1
gain,fraction,L,0.1
gain,extension,L,0.1
gain,marx,L,0.1
gain,mine,L,0.1
gain,number,L,0.1
gain,observer,L,0.1
gain,machinery,L,0.1
gain,deal,L,0.1
gain,treaty,L,0.1
gain,copy,L,0.1
gain,transfer,L,0.1
gain,adoption,L,0.1
gain,innovation,L,0.1
gain,merger,L,0.1
gain,eliot,L,0.1
gain,poet,L,0.1
gain,speaker,L,0.1
gain,whilst,L,0.1
gain,gentleman,L,0.1
gain,author,L,0.1
gain,population,L,0.1
gain,conversion,L,0.1
gain,researcher,L,0.1
gain,charles,L,0.1
gain,elizabeth,L,0.1
gain,earl,L,0.1
gain,edition,L,0.1
gain,newspaper,L,0.1
gain,carriage,L,0.1
gain,public,L,0.1
gain,wish,L,0.1
gain,determination,L,0.1
gain,second,L,0.1
gain,connection,L,0.1
gain,curtain,L,0.1
gain,sleeve,L,0.1
gain,reward,L,0.1
gain,gain,L,0.1
gain,prince,L,0.1
gain,king,L,0.1
gain,william,L,0.1
gain,princess,L,0.1
gain,instance,L,0.1
gain,relationship,L,0.1
gain,times,L,0.1
gain,journal,L,0.1
gain,recovery,L,0.1
gain,formation,L,0.1
gain,skirt,L,0.1
gain,trousers,L,0.1
gain,hair,L,0.1
gain,magazine,L,0.1
gain,link,L,0.1
gain,addition,L,0.1
gain,expansion,L,0.1
gain,press,L,0.1
gain,creation,L,0.1
gain,buyer,L,0.1
gain,paper,L,0.1
gain,savings,L,0.1
gain,advantage,L,0.1
gain,benefit,L,0.1
gain,nail,L,0.1
gain,hand,L,0.1
gain,instrument,L,0.1
gain,moment,L,0.1
gain,disc,L,0.1
gain,slide,L,0.1
gain,thumb,L,0.1
gain,motor,L,0.1
gain,tube,L,0.1
gain,seconds,L,0.1
gain,father,L,0.1
gain,thanks,L,0.1
gain,vehicle,L,0.1
gain,wheel,L,0.1
gain,count,L,0.1
gain,finger,L,0.1
gain,bike,L,0.1
gain,kiss,L,0.1
gain,tongue,L,0.1
gain,preference,L,0.1
gain,interest,L,0.1
gain,customer,L,0.1
gain,client,L,0.1
gain,investor,L,0.1
gain,protocol,L,0.1
gain,convention,L,0.1
gain,button,L,0.1
gain,switch,L,0.1
gain,husband,L,0.1
gain,brother,L,0.1
gain,lock,L,0.1
gain,turn,L,0.1
gain,needle,L,0.1
gain,links,L,0.1
gain,case,L,0.1
gain,sister,L,0.1
gain,rate,L,0.1
gain,waist,L,0.1
gain,competition,L,0.1
gain,portrait,L,0.1
gain,match,L,0.1
gain,race,L,0.1
gain,round,L,0.1
gain,print,L,0.1
gain,final,L,0.1
gain,lifetime,L,0.1
gain,quarter,L,0.1
gain,period,L,0.1
gain,carpet,L,0.1
gain,century,L,0.1
gain,succession,L,0.1
gain,hell,L,0.1
gain,stage,L,0.1
gain,branch,L,0.1
gain,rail,L,0.1
gain,curriculum,L,0.1
gain,english,L,0.1
gain,writing,L,0.1
gain,media,L,0.1
gain,science,L,0.1
gain,language,L,0.1
gain,neck,L,0.1
gain,game,L,0.1
gain,bottom,L,0.1
gain,patch,L,0.1
gain,snow,L,0.1
gain,frame,L,0.1
gain,fist,L,0.1
gain,wing,L,0.1
gain,hall,L,0.1
gain,culture,L,0.1
gain,generation,L,0.1
gain,sword,L,0.1
gain,statue,L,0.1
gain,machine,L,0.1
gain,subsidy,L,0.1
gain,topic,L,0.1
gain,issue,L,0.1
gain,compensation,L,0.1
gain,analyst,L,0.1
gain,damages,L,0.1
gain,cancer,L,0.1
gain,virus,L,0.1
gain,critic,L,0.1
gain,commentator,L,0.1
gain,scholar,L,0.1
gain,historian,L,0.1
gain,allowance,L,0.1
gain,ankle,L,0.1
gain,dialogue,L,0.1
gain,furniture,L,0.1
gain,stick,L,0.1
gain,decade,L,0.1
gain,phase,L,0.1
gain,blade,L,0.1
gain,knife,L,0.1
gain,horn,L,0.1
gain,poster,L,0.1
gain,weapon,L,0.1
gain,photograph,L,0.1
gain,question,L,0.1
gain,interval,L,0.1
gain,future,L,0.1
gain,device,L,0.1
gain,disk,L,0.1
gain,handle,L,0.1
gain,pole,L,0.1
gain,debate,L,0.1
gain,head,L,0.1
gain,cash,L,0.1
gain,heap,L,0.1
gain,surface,L,0.1
gain,material,L,0.1
gain,paris,L,0.1
gain,oxford,L,0.1
gain,mess,L,0.1
gain,panel,L,0.1
gain,pavement,L,0.1
gain,item,L,0.1
gain,line,L,0.1
gain,datum,L,0.1
gain,contents,L,0.1
gain,dollar,L,0.1
gain,information,L,0.1
gain,pound,L,0.1
gain,pile,L,0.1
gain,investment,L,0.1
gain,complaint,L,0.1
gain,specimen,L,0.1
gain,signature,L,0.1
gain,supplies,L,0.1
gain,sample,L,0.1
gain,flower,L,0.1
gain,employment,L,0.1
gain,crop,L,0.1
gain,admission,L,0.1
gain,participation,L,0.1
gain,co-operation,L,0.1
gain,promotion,L,0.1
gain,growth,L,0.1
gain,heel,L,0.1
gain,tree,L,0.1
gain,detail,L,0.1
gain,penny,L,0.1
gain,pound,L,0.1
gain,hero,L,0.1
gain,gang,L,0.1
gain,enemy,L,0.1
gain,killing,L,0.1
gain,rider,L,0.1
gain,offender,L,0.1
gain,development,L,0.1
gain,youth,L,0.1
gain,dispute,L,0.1
gain,killer,L,0.1
gain,thief,L,0.1
gain,driver,L,0.1
gain,defender,L,0.1
gain,wrist,L,0.1
gain,offence,L,0.1
gain,teenager,L,0.1
gain,suicide,L,0.1
gain,abuse,L,0.1
gain,contest,L,0.1
gain,consultation,L,0.1
gain,victim,L,0.1
gain,bull,L,0.1
gain,trade,L,0.1
gain,business,L,0.1
gain,industry,L,0.1
gain,economy,L,0.1
gain,market,L,0.1
gain,enterprise,L,0.1
gain,sector,L,0.1
gain,body,L,0.1
gain,filter,L,0.1
gain,battery,L,0.1
gain,engine,L,0.1
gain,purchase,L,0.1
gain,championship,L,0.1
gain,integration,L,0.1
gain,pension,L,0.1
gain,fragment,L,0.1
gain,particle,L,0.1
gain,cell,L,0.1
gain,theme,L,0.1
gain,servant,L,0.1
gain,consultant,L,0.1
gain,bacterium,L,0.1
gain,rating,L,0.1
gain,adviser,L,0.1
gain,trustee,L,0.1
gain,commissioner,L,0.1
gain,disease,L,0.1
gain,illness,L,0.1
gain,infection,L,0.1
gain,rent,L,0.1
gain,disorder,L,0.1
gain,chamber,L,0.1
gain,wages,L,0.1
gain,drawing,L,0.1
gain,evolution,L,0.1
gain,implementation,L,0.1
gain,identification,L,0.1
gain,picture,L,0.1
gain,painting,L,0.1
gain,salary,L,0.1
gain,meal,L,0.1
gain,dinner,L,0.1
gain,lunch,L,0.1
gain,assistant,L,0.1
gain,auditor,L,0.1
gain,subject,L,0.1
gain,protein,L,0.1
gain,breakfast,L,0.1
gain,agent,L,0.1
gain,intention,L,0.1
gain,college,L,0.1
gain,chemical,L,0.1
gain,consensus,L,0.1
gain,partnership,L,0.1
gain,resistance,L,0.1
gain,alliance,L,0.1
gain,smell,L,0.1
gain,fibre,L,0.1
gain,darkness,L,0.1
gain,mist,L,0.1
gain,sympathy,L,0.1
gain,loyalty,L,0.1
gain,joint,L,0.1
gain,circuit,L,0.1
gain,premium,L,0.1
gain,literature,L,0.1
gain,clerk,L,0.1
gain,shadow,L,0.1
gain,sigh,L,0.1
gain,university,L,0.1
gain,cream,L,0.1
gain,alcohol,L,0.1
gain,institute,L,0.1
gain,laboratory,L,0.1
gain,school,L,0.1
gain,smoke,L,0.1
gain,incident,L,0.1
gain,accident,L,0.1
gain,matter,L,0.1
gain,aspect,L,0.1
gain,willingness,L,0.1
gain,scent,L,0.1
gain,cloud,L,0.1
gain,crash,L,0.1
gain,laughter,L,0.1
gain,flame,L,0.1
gain,terror,L,0.1
gain,fighting,L,0.1
gain,guidance,L,0.1
gain,support,L,0.1
gain,assistance,L,0.1
gain,jacket,L,0.1
gain,glove,L,0.1
gain,battle,L,0.1
gain,salt,L,0.1
gain,ingredient,L,0.1
gain,sugar,L,0.1
gain,shoe,L,0.1
gain,substance,L,0.1
gain,boot,L,0.1
gain,shirt,L,0.1
gain,dose,L,0.1
gain,acquisition,L,0.1
gain,help,L,0.1
gain,religion,L,0.1
gain,grant,L,0.1
gain,emphasis,L,0.1
gain,weight,L,0.1
gain,load,L,0.1
gain,strain,L,0.1
gain,burden,L,0.1
gain,advice,L,0.1
gain,pressure,L,0.1
gain,stress,L,0.1
gain,mixture,L,0.1
gain,murder,L,0.1
gain,breach,L,0.1
gain,crime,L,0.1
gain,medicine,L,0.1
gain,tension,L,0.1
gain,establishment,L,0.1
gain,coat,L,0.1
gain,calculation,L,0.1
gain,structure,L,0.1
gain,character,L,0.1
gain,personality,L,0.1
gain,organism,L,0.1
gain,molecule,L,0.1
gain,compound,L,0.1
gain,content,L,0.1
gain,tournament,L,0.1
gain,open,L,0.1
gain,acid,L,0.1
gain,rage,L,0.1
gain,excitement,L,0.1
gain,panic,L,0.1
gain,anger,L,0.1
gain,complex,L,0.1
gain,distribution,L,0.1
gain,nature,L,0.1
gain,perception,L,0.1
gain,statistics,L,0.1
gain,evidence,L,0.1
gain,finding,L,0.1
gain,consideration,L,0.1
gain,figure,L,0.1
gain,measurement,L,0.1
gain,drug,L,0.1
gain,result,L,0.1
gain,league,L,0.1
gain,bathroom,L,0.1
gain,milk,L,0.1
gain,comparison,L,0.1
gain,observation,L,0.1
gain,attitude,L,0.1
gain,composition,L,0.1
gain,payment,L,0.1
gain,justice,L,0.1
gain,chief,L,0.1
gain,unit,L,0.1
gain,evaluation,L,0.1
gain,assessment,L,0.1
gain,pocket,L,0.1
gain,april,L,0.1
gain,june,L,0.1
gain,march,L,0.1
gain,summit,L,0.1
gain,headline,L,0.1
gain,goal,L,0.1
gain,mark,L,0.1
gain,motive,L,0.1
gain,border,L,0.1
gain,stretch,L,0.1
gain,world,L,0.1
gain,self,L,0.1
gain,origin,L,0.1
gain,reality,L,0.1
gain,gulf,L,0.1
gain,valley,L,0.1
gain,countryside,L,0.1
gain,secret,L,0.1
gain,cause,L,0.1
gain,mouse,L,0.1
gain,seat,L,0.1
gain,monster,L,0.1
gain,other,L,0.1
gain,woman,L,0.1
gain,currency,L,0.1
gain,identity,L,0.1
gain,meaning,L,0.1
gain,subsidiary,L,0.1
gain,girl,L,0.1
gain,hole,L,0.1
gain,position,L,0.1
gain,staff,L,0.1
gain,momentum,L,0.1
gain,cross,L,0.1
gain,maximum,L,0.1
gain,stop,L,0.1
gain,green,L,0.1
gain,point,L,0.1
gain,consciousness,L,0.1
gain,peak,L,0.1
gain,strength,L,0.1
gain,target,L,0.1
gain,suspicion,L,0.1
gain,feeling,L,0.1
gain,emotion,L,0.1
gain,instinct,L,0.1
gain,draw,L,0.1
gain,cattle,L,0.1
gain,reputation,L,0.1
gain,balance,L,0.1
gain,stake,L,0.1
gain,wicket,L,0.1
gain,trap,L,0.1
gain,lead,L,0.1
gain,survey,L,0.1
gain,research,L,0.1
gain,confidence,L,0.1
gain,asset,L,0.1
gain,envelope,L,0.1
