verb,noun,tag,confidence
jail,tape,L,0.1
jail,music,L,0.1
jail,recording,L,0.1
jail,sort,N,1.0
jail,type,N,1.0
jail,variety,N,1.0
jail,range,N,1.0
jail,degree,N,1.0
jail,kind,N,1.0
jail,defeat,L,0.1
jail,background,L,0.1
jail,designer,L,0.1
jail,specialist,L,0.1
jail,loss,L,0.1
jail,lawyer,L,0.1
jail,professional,L,0.1
jail,architect,L,0.1
jail,collapse,L,0.1
jail,ford,L,0.1
jail,spokesman,L,0.1
jail,decline,L,0.1
jail,disaster,L,0.1
jail,destruction,L,0.1
jail,display,L,0.1
jail,concert,L,0.1
jail,session,L,0.1
jail,demonstration,L,0.1
jail,kinnock,L,0.1
jail,fate,L,0.1
jail,major,L,0.1
jail,thatcher,L,0.1
jail,chancellor,L,0.1
jail,show,L,0.1
jail,workshop,L,0.1
jail,conference,L,0.1
jail,rally,L,0.1
jail,festival,L,0.1
jail,reception,L,0.1
jail,magistrate,L,0.1
jail,court,L,0.1
jail,home,L,0.1
jail,house,L,0.1
jail,hotel,L,0.1
jail,flat,L,0.1
jail,nurse,L,0.1
jail,solicitor,L,0.1
jail,dish,L,0.1
jail,villa,L,0.1
jail,apartment,L,0.1
jail,farm,L,0.1
jail,premise,L,0.1
jail,practitioner,L,0.1
jail,expert,L,0.1
jail,doctor,L,0.1
jail,glass,L,0.1
jail,container,L,0.1
jail,plate,L,0.1
jail,basket,L,0.1
jail,bottle,L,0.1
jail,tray,L,0.1
jail,judge,L,0.1
jail,tribunal,L,0.1
jail,jury,L,0.1
jail,copy,L,0.1
jail,belief,L,0.1
jail,doctrine,L,0.1
jail,myth,L,0.1
jail,promise,L,0.1
jail,sleep,L,0.1
jail,senses,L,0.1
jail,angle,L,0.1
jail,pace,L,0.1
jail,nest,L,0.1
jail,space,L,0.1
jail,shelter,L,0.1
jail,pocket,L,0.1
jail,word,L,0.1
jail,courage,L,0.1
jail,thing,L,0.1
jail,date,L,0.1
jail,reference,L,0.1
jail,term,L,0.1
jail,sentence,L,0.1
jail,passage,L,0.1
jail,description,L,0.1
jail,symbol,L,0.1
jail,name,L,0.1
jail,thought,L,0.1
jail,quot,L,0.1
jail,label,L,0.1
jail,expression,L,0.1
jail,unity,L,0.1
jail,pride,L,0.1
jail,illness,L,0.1
jail,disease,L,0.1
jail,virus,L,0.1
jail,cancer,L,0.1
jail,pattern,L,0.1
jail,rhythm,L,0.1
jail,stance,L,0.1
jail,format,L,0.1
jail,design,L,0.1
jail,mode,L,0.1
jail,peace,L,0.1
jail,style,L,0.1
jail,shape,L,0.1
jail,brand,L,0.1
jail,habit,L,0.1
jail,routine,L,0.1
jail,outline,L,0.1
jail,colour,L,0.1
jail,post,L,0.1
jail,place,L,0.1
jail,mouse,L,0.1
jail,monster,L,0.1
jail,diet,L,0.1
jail,infection,L,0.1
jail,phrase,L,0.1
jail,margin,L,0.1
jail,breast,L,0.1
jail,brain,L,0.1
jail,stomach,L,0.1
jail,limb,L,0.1
jail,airline,N,1.0
jail,supplier,N,1.0
jail,collector,N,1.0
jail,part,L,0.1
jail,remainder,L,0.1
jail,rest,L,0.1
jail,flesh,L,0.1
jail,portion,L,0.1
jail,mass,L,0.1
jail,corporation,N,1.0
jail,publisher,N,1.0
jail,half,L,0.1
jail,manufacturer,N,1.0
jail,dealer,N,1.0
jail,ease,L,0.1
jail,speed,L,0.1
jail,direction,L,0.1
jail,pitch,L,0.1
jail,whole,L,0.1
jail,address,L,0.1
jail,muscle,L,0.1
jail,skin,L,0.1
jail,producer,N,1.0
jail,company,N,1.0
jail,bank,N,1.0
jail,employer,N,1.0
jail,seat,L,0.1
jail,hole,L,0.1
jail,position,L,0.1
jail,wicket,L,0.1
jail,firm,N,1.0
jail,organiser,N,1.0
jail,nerve,L,0.1
jail,trap,L,0.1
jail,chest,L,0.1
jail,soul,L,0.1
jail,vein,L,0.1
jail,mind,L,0.1
jail,spine,L,0.1
jail,pulse,L,0.1
jail,mouth,L,0.1
jail,tooth,L,0.1
jail,heart,L,0.1
jail,throat,L,0.1
jail,lead,L,0.1
jail,stand,L,0.1
jail,crack,L,0.1
jail,cattle,L,0.1
jail,effectiveness,L,0.1
jail,being,L,0.1
jail,species,L,0.1
jail,sheep,L,0.1
jail,animal,L,0.1
jail,creature,L,0.1
jail,concern,L,0.1
jail,commitment,L,0.1
jail,pleasure,L,0.1
jail,horror,L,0.1
jail,smile,L,0.1
jail,warmth,L,0.1
jail,happiness,L,0.1
jail,surprise,L,0.1
jail,relief,L,0.1
jail,coverage,L,0.1
jail,choice,L,0.1
jail,scope,L,0.1
jail,conclusion,L,0.1
jail,verdict,L,0.1
jail,will,L,0.1
jail,delight,L,0.1
jail,satisfaction,L,0.1
jail,comfort,L,0.1
jail,flow,N,0.5
jail,couple,L,0.1
jail,scientist,L,0.1
jail,growth,N,0.5
jail,supplies,N,0.5
jail,venture,N,1.0
jail,hunt,N,1.0
jail,mission,N,1.0
jail,sale,N,0.5
jail,import,N,0.5
jail,export,N,0.5
jail,production,N,0.5
jail,expedition,N,1.0
jail,consumption,N,0.5
jail,charity,N,1.0
jail,input,N,0.5
jail,spread,N,0.5
jail,grin,L,0.1
jail,campaign,N,1.0
jail,effort,N,1.0
jail,drive,N,1.0
jail,initiative,N,1.0
jail,supply,N,0.5
jail,output,N,0.5
jail,traffic,N,0.5
jail,thanks,L,0.1
jail,interest,L,0.1
jail,preference,L,0.1
jail,proposal,N,1.0
jail,reform,N,1.0
jail,measure,N,1.0
jail,policy,N,1.0
jail,arrangement,N,1.0
jail,dream,L,0.1
jail,glory,L,0.1
jail,faith,L,0.1
jail,ambition,L,0.1
jail,beauty,L,0.1
jail,project,N,1.0
jail,spirit,L,0.1
jail,virtue,L,0.1
jail,love,L,0.1
jail,memory,L,0.1
jail,hope,L,0.1
jail,spot,L,0.1
jail,tent,L,0.1
jail,rabbit,L,0.1
jail,female,L,0.1
jail,disorder,L,0.1
jail,insect,L,0.1
jail,silence,L,0.1
jail,programme,N,1.0
jail,scheme,N,1.0
jail,plan,N,1.0
jail,determination,L,0.1
jail,wish,L,0.1
jail,horse,L,0.1
jail,baby,L,0.1
jail,order,L,0.1
jail,judgement,L,0.1
jail,conviction,L,0.1
jail,judgment,L,0.1
jail,human,L,0.1
jail,fish,L,0.1
jail,recommendation,L,0.1
jail,decision,L,0.1
jail,opinion,L,0.1
jail,male,L,0.1
jail,lamb,L,0.1
jail,validity,L,0.1
jail,accuracy,L,0.1
jail,loyalty,L,0.1
jail,sympathy,L,0.1
jail,willingness,L,0.1
jail,intention,L,0.1
jail,bird,L,0.1
jail,course,N,1.0
jail,height,L,0.1
jail,writer,L,0.1
jail,bulk,L,0.1
jail,gear,L,0.1
jail,reduction,N,1.0
jail,floor,L,0.1
jail,sand,L,0.1
jail,earth,L,0.1
jail,territory,N,0.6666666666666666
jail,field,N,0.6666666666666666
jail,domain,N,0.6666666666666666
jail,location,N,0.6666666666666666
jail,area,N,0.6666666666666666
jail,corpse,L,0.1
jail,shift,N,1.0
jail,ground,L,0.1
jail,east,L,0.1
jail,boundary,N,0.6666666666666666
jail,zone,N,0.6666666666666666
jail,district,N,0.6666666666666666
jail,site,N,0.6666666666666666
jail,region,N,0.6666666666666666
jail,forward,L,0.1
jail,west,L,0.1
