count,noun,verb
165,aerosols,caused
54,aestheticians,argue
1151,AEC,did
1090,AEF,had
223,Aeneas,allows
48,Aenesias,was
40,Aengus,fly
57,Aerospace,can
4590,Aeschylus,had
450,aeration,occurs
470,aerodromes,have
537,aeroplane,makes
971,aeroplanes,carrying
52,aether,goes
100,AEE,is
63,Aedes,flavescens
505,Aegean,could
113,Aerosmith,is
151,Aeschylus,invented
770,Aetiology,is
332,aedeagus,are
141,aerodrome,lay
69,aeroplanes,ordered
48,aestheticists,will
316,aesthetics,achieved
538,aether,consists
79,AEC,continues
411,Aeneas,might
186,Aeschylus,believed
56,Aesthetics,means
225,Aethusa,cynapium
115,aeration,tends
57,aerials,strung
50,aerodynamicist,would
251,aeronaut,may
52,aesthetics,permit
70,aestivation,has
105,aether,surrounding
135,AEC,received
176,AEM,has
431,Aeneas,met
156,Aeolian,was
51,Aerobes,grow
287,Aerojet,was
55,Aeronautics,reported
494,Aeschylus,brought
60,Aeterna,is
75,aerodromes,situated
56,aerodynamic,is
236,aerophones,are
288,aeroplane,going
245,aeroplanes,roared
40,aestheticism,remains
94,aesthetics,applies
65,AEJ,is
75,Aerde,et
63,Aerosil,was
702,Aeschylus,seems
46,Aesthetics,played
60,aeroplanes,leave
68,aerostat,can
578,aesthetic,fell
188,aestheticism,appears
209,aesthetics,been
61,AEC,remained
229,AEG,were
63,AES,revealed
421,Aedes,is
62,Aegean,formed
84,Aeginetans,did
41,Aeneas,hangs
44,Aeneid,falls
93,Aeschines,accused
1005,Aeschylus,were
70,aef,is
56,aerarium,were
50,aerobatics,display
81,aerocele,is
104,aeroplane,rushed
305,aeroplanes,attacked
47,aestheticism,brought
292,aesthetics,requires
57,aetiology,broke
444,AEC,chose
1174,Aegean,did
51,Aehrenthal,argued
163,Aeneas,obeys
1234,Aeronautics,is
234,Aerospace,will
84,aerobics,became
2285,aesthetic,had
175,aesthetics,rests
55,AEC,thought
424,AEP,are
1098,AE,felt
136,Aegeus,recognized
53,Aeneid,includes
83,Aeriennes,et
149,aerosols,including
3099,aesthetics,seen
212,AEC,assumed
73,AER,had
67,AE,asked
81,Aeneas,pursues
132,Aerschot,is
88,Aeschylus,dramatized
75,aeroplane,seen
77,aesthete,makes
490,AEA,has
95,AEC,moved
382,AEI,include
5128,Aeneas,has
125,Aeneid,represents
53,Aeolic,is
152,Aero,had
63,Aeromonas,punctata
58,Aesir,sent
45,Aetius,fought
2071,aediles,were
113,aera,commenced
471,aeroplanes,having
47,aerosol,combined
58,aesthetician,could
120,aesthetics,reflected
47,Aemilian,was
110,Aeolians,are
58,Aerosol,may
81,Aes,was
266,Aeschylus,takes
145,aeons,removed
566,aerials,can
179,aerosols,absorb
186,aerospace,were
181,aeruginosa,was
42,aesthetic,gained
163,aesthetics,maintained
60,aether,possesses
1101,AEC,acted
87,Aerosol,shaving
346,Aesthetics,must
50,Aetolia,did
546,ae,has
4492,aeration,was
48,aerodrome,took
60,aerodynamics,based
47,aesthetic,changed
75,AETC,had
129,Aehrenthal,decided
83,Aeschinem,et
75,Aesthetic,have
48,Aetius,lived
85,Aetolians,held
74,aeon,have
411,aerobes,can
107,aeroplane,crashes
46,aeroplanes,caused
81,aestheticism,found
247,aesthetics,proposed
139,Aeneas,replied
337,Aerosols,have
217,Aeschines,could
51,Aesthetes,was
58,Aetius,went
1005,aerodynamics,was
40,aeronauts,charged
59,aesthetic,produced
61,AEC,see
236,Aegeon,is
48,Aehrenthal,saw
50,Aeneas,rose
158,Aerius,did
60,Aeroplanes,dropped
363,Aeschylus,having
53,Aesthetics,Revisited
323,aequorin,was
45,aeration,keeps
40,aeroplanes,parked
86,aerosols,compared
127,aerostat,had
63,aeruginosa,becomes
138,aesthetic,seems
129,AEC,formed
59,AEDPA,requires
546,AE,wrote
76,Aeneid,appeared
101,Aeschylus,places
89,Aesop,will
316,aeroplane,seemed
64,aes,were
41,aesthetics,present
269,Aelius,had
161,Aeneas,abandons
43,Aeschines,tried
218,aeronaut,wishes
204,aeroplane,bound
64,aeroplanes,developed
661,aesthetic,may
120,aesthetics,holds
79,AEOs,are
157,AERIAL,WARFARE
590,Aeneas,have
51,Aeolus,lived
65,Aeschines,indicted
212,Aeschylus,imagined
423,Aesthetic,was
52,Aesthetics,Are
109,aedile,could
111,aegis,will
65,aeon,comes
312,aer,is
80,aerials,made
688,aerodrome,has
59,aeroplanes,led
138,aerosol,reaching
246,aesthetes,would
5164,aesthetic,is
85,aesthetics,assumes
94,AECB,has
199,AEDPA,does
165,AEPs,recorded
62,AES,uses
44,Aeneas,embodies
87,aediles,took
171,aeons,perish
1183,aeration,should
75,aere,et
110,aeroplane,stood
248,aeroplanes,reported
81,AEC,attempted
54,Aeneas,sacrifices
158,Aesop,called
71,Aetius,assumed
62,aerenchyma,was
212,aerodynamics,may
784,aerogenes,was
111,aeruginosa,causes
144,aesthesiometer,is
311,aesthetics,include
115,aetiologies,can
239,AEA,were
250,AEC,became
135,AE,obtained
131,Aehrenthal,is
101,Aeneid,takes
427,Aeneis,und
65,Aerogels,have
54,Aeschylus,quoted
45,Aesir,did
42,Aesthetics,held
55,aeration,mixing
70,aeroplane,compared
54,aeroplanes,drone
156,AEC,acknowledged
55,AEFD,is
63,Aebischer,has
56,Aelurostrongylus,abstrusus
134,Aerschot,were
58,Aesculapius,brought
117,Aetius,made
184,Aetolians,are
70,aeq,is
52,aerosol,followed
102,aerosols,indicated
121,aestheticism,might
224,aesthetics,goes
276,AEC,recognized
41,Aelfric,became
172,Aemilius,is
113,Aeneas,turns
51,Aertsen,had
65,aeroplanes,bomb
44,aerosol,taken
219,aesthetics,fell
62,AERIAL,OR
118,AEX,is
1344,Aeneas,appear
176,Aeneid,describes
241,Aeration,will
145,Aeschylus,followed
78,aeroplane,doing
217,aeroplanes,rose
73,aerosal,can
2948,AEC,informed
67,AES,allows
146,AE,believed
259,Aeneas,escaping
81,Aesthetic,would
67,ae,d
67,aequorin,were
80,aerialists,are
650,aerodynamics,has
633,aesthete,may
175,aestivation,are
222,AEC,refused
58,Aelred,came
254,Aeneas,holds
4185,Aeration,is
51,Aeschylus,plays
47,aesthete,knows
48,aesthetic,embraced
157,aesthetics,produced
353,AEC,gave
103,AEP,would
79,AEROBIC,BACTERIA
47,AEe,is
140,Aedon,was
1048,Aeneas,carrying
140,Aeroplane,has
119,Aerospace,announced
205,Aethelred,died
154,aec,is
151,aerodrome,licensed
364,aerodromes,was
280,aerodynamic,pitching
77,aerolites,varies
119,aeroplanes,turned
59,aeroplaning,has
67,aesthetic,involves
44,AEC,fell
131,Aehrenthal,informed
60,Aelfric,makes
126,Aeneas,continues
44,Aeronautics,recommended
153,Aet,shall
2510,Aetolians,were
1849,aerodynamics,are
96,aeruginosa,showed
76,aesthetician,does
58,aesthetics,knows
51,AEM,may
249,AEU,is
179,AE,might
1425,Aelred,was
388,Aeneas,declares
584,Aerospace,had
135,Aeschines,can
416,aerials,had
71,aeroplane,fit
45,aerosol,called
54,aerosols,result
124,aerostats,were
61,aesthetic,continues
178,AEC,claimed
548,Aeneas,makes
212,Aeneid,must
102,Aerosols,formed
89,ae,becomes
62,aerodrome,called
57,aerosols,come
61,aeruginosa,should
1136,aesthetes,were
87,aether,filling
84,AEFs,are
67,AES,offers
65,AEneas,had
950,Ae,are
72,Aee,is
65,Aesculus,turbinata
900,Aetna,had
230,aerodromes,should
518,aeroplane,costs
878,aeroplanes,engaged
1081,aerospace,is
90,aesthetics,followed
103,Aehrenthal,wanted
126,Aeroplanes,could
265,aeroplane,swooped
152,aeroplanes,followed
214,aesthetics,called
63,AECT,is
135,Aedes,may
2120,Aegean,had
44,Aenesidemus,did
383,Aepyceros,melampus
127,Aeschylus,becomes
106,ae,does
392,aeroplane,brought
798,aeroplanes,began
48,aestheticians,find
66,aestheticism,makes
398,aesthetics,made
216,AEC,stated
1487,AEP,is
48,Aeneas,views
48,Aeneid,i
48,Aerospace,acquired
62,Aeschylus,alludes
80,aequorin,are
92,aerial,produces
93,aeroplanes,using
233,aestheticians,had
85,aestheticism,becomes
106,aesthetics,espoused
170,AEC,accepted
43,Aedes,acgypti
53,Aegina,lies
74,Aeginetans,made
1676,Aeneas,will
79,aeration,brings
1050,aeroplane,dropped
2443,aeroplanes,is
1513,aerosol,cooking
671,aesthetics,be
65,AEC,worked
145,Aedes,caspius
2440,Aehrenthal,had
97,Aerius,is
454,Aeroflot,has
101,Aeromonads,are
104,Aeschylus,implies
173,aecidium,is
45,aedileship,are
735,aerial,must
48,aerodrome,began
72,aerogenes,grows
99,aesthetician,should
600,aesthetics,helps
193,Aegopodium,podagraria
74,Aequi,was
278,Aerofilms,Ltd
135,Aeschylus,appeared
66,aerodrome,went
62,aerophones,include
50,aerosol,passed
287,aesthetics,appear
68,aether,existed
53,AEC,included
56,Aeneas,announces
47,Aerospace,made
174,Aesir,was
128,aediles,have
59,aeration,effected
256,aerial,mounted
69,aerie,had
141,aero,is
1138,aerobes,are
178,aeroplanes,landed
152,aerosol,measured
133,aesthetic,resulted
57,aets,are
133,AEC,called
89,AESTHETIC,ATTITUDE
87,Aegean,passed
224,Aegina,has
799,Aeneas,exhibits
63,Aerospatiale,are
63,aerofoil,set
172,aeroplane,gliding
97,aerosol,produces
162,aesthetic,does
109,Aechmea,fasciata
120,Aeneas,responds
119,Aeschines,refers
88,Aetius,recommends
289,aeration,becomes
58,aerodromes,built
61,aeroplane,possesses
52,aeroplanes,entered
126,aesthetes,can
98,Aegisthus,arrives
52,Aeoliscus,strigatus
55,Aeschylus,develops
408,aerofoil,was
77,aerogenerator,is
46,aerolite,must
63,aerology,was
72,aeronautics,made
53,aerosol,transported
51,aerosols,serve
71,aesthetic,depends
41,aesthetics,refer
184,Aeta,is
426,aeroplane,taking
428,aeroplanes,went
50,aerospace,manufacturing
156,aesthetics,related
100,AED,does
79,AEo,is
42,Aegina,fell
142,Aeneas,discovers
69,aeration,according
78,aerial,came
132,aerials,fitted
48,aeronauts,descended
46,aeroplane,soars
342,aeroplanes,brought
47,AEC,carried
54,AEDC,was
145,Aebutius,had
128,Aelfred,was
62,Aetius,applauded
102,Aetolians,sent
84,aera,began
2734,aeration,can
56,aerofoil,inclined
214,aeroplane,considered
58,aesthetics,contribute
84,AESTHETIC,SURGERY
97,Aedes,melanimon
360,Aeneas,fails
65,Aeroflot,began
122,aeriennes,et
102,aerobraking,is
8045,aeroplanes,are
236,aerosols,resulting
292,aesthetics,defined
457,AEC,agreed
52,AES,took
2118,AE,can
206,Aeetes,is
95,Aegotheles,cristatus
133,Aeneas,see
118,Aeon,had
640,Aerobics,is
161,Aeschines,said
46,Aesthetics,includes
19596,aeroplane,was
978,aeroplanes,should
259,aesthetics,constitutes
73,AECL,would
111,AEC,maintained
42,AETC,reserved
55,Aeacus,prayed
227,Aelfric,wrote
604,Aeneas,wanders
69,Aeolians,settled
171,Aeschylus,suggests
134,Aetolians,made
49,aeon,shall
134,aeroplane,diving
108,aeroplanes,bombing
152,aeruginosa,had
181,aesthetics,derives
83,AEC,invited
62,Aeacus,are
159,Aedes,cinereus
71,Aehrenthal,found
173,Aelia,rostrata
997,Aeneid,had
118,Aeons,is
57,Aeschylus,reduced
114,Aestheticians,are
114,Aetas,have
170,aerodrome,used
61,aeroelasticity,are
139,aeroplane,travels
50,aerosol,leads
76,aerosols,studied
525,aerostat,was
1289,AEC,plans
99,Aed,mac
66,Aedes,trivittatus
891,Aemilianus,was
85,Aeration,must
978,Aeschylus,may
182,Aesculapius,are
68,Aethiopia,is
78,Aetolians,lost
71,aedicules,were
70,aer,was
92,aera,had
174,aero,was
299,aeroplane,loaded
43,aesthetics,encompasses
61,AEF,needed
60,AESTHETIC,APPEAL
111,Aeneas,received
113,Aeneid,contain
40,Aeolus,could
61,Aeons,had
133,Aeschines,seems
48,Aesthete,was
195,aedes,aegypti
273,aediles,was
58,aerien,et
208,aerobics,were
95,aerogels,has
126,aeronaut,made
1988,aeronautics,was
703,aeroplane,got
82,aesthetics,develops
185,aetiologies,were
3234,AEC,can
150,AEM,are
270,Aeneid,contains
230,Aeolus,gave
1615,Aerospace,is
161,Aeschylus,provided
232,Aetius,might
42,aection,is
78,aerodrome,concerned
234,aeroplane,plunged
46,aerosols,began
79,aesthetic,remains
287,aesthetics,finds
109,AEC,requires
67,AEGEAN,AREA
219,Aerodrome,had
97,Aetolians,came
43,aerials,might
213,aes,alienum
83,aestheticisation,is
94,aether,became
51,Aeschylus,achieves
632,aecia,were
332,aerolite,fell
432,aeronaut,can
506,AEC,extended
49,AE,include
66,Aelian,were
382,Aeneas,became
224,Aeroplane,was
345,Aeschylus,puts
99,Aesop,took
436,aeroplane,built
284,aeroplanes,going
73,aerosol,moves
158,aerosols,composed
188,aesthetics,informed
243,AED,may
253,AEI,was
54,AE,consists
159,Aegirine,is
526,Aeneas,comes
49,Aerodromes,have
178,Aesir,are
47,Aetolians,set
74,ae,s
4199,aerials,are
110,aerobes,include
95,aerodromes,can
980,aerosols,collected
42,aesthetic,proves
447,aesthetics,comes
308,Aedan,was
66,Aequorea,is
83,Aerides,are
100,Aerobee,has
93,Aerojet,is
78,Aethelwold,had
47,aeroplane,responds
45,aerosol,injected
82,AEG,did
147,Aegolius,funereus
197,Aelian,is
64,Aero,would
162,Aerzte,und
129,Aesop,makes
108,Aetius,are
132,ae,did
67,aerials,erected
181,aerobes,will
65,aeroplane,lost
62,aerosol,dispensing
174,aesthetics,reveals
267,aether,should
218,AECL,had
201,AE,occurs
44,Aegina,described
159,Aelia,had
122,Aeronautica,were
131,Aeschines,failed
45,Aeschylus,mentioned
41,Aestheticism,refers
863,aediles,had
50,aeons,do
40,aerobatics,could
48,aeroengines,are
51,aeroplane,arriving
464,aerosol,collected
109,aesthetic,gave
16642,aetiology,is
92,AEW,was
155,Aegilops,cylindrica
50,Aegina,remained
82,Aeneas,moved
55,Aeneid,lies
152,Aestheticism,has
45,Aethiopians,were
467,aeons,had
68,aeroplane,destroyed
350,aestheticization,is
685,Aegeus,was
78,Aegisthus,asks
823,Aeneas,encounters
128,Aengus,said
61,Aerobatics,is
347,Aesop,would
106,Aeth,had
46,ae,indicates
803,aeration,activated
