count,noun,verb
285,ambition,blighted
332,ambitions,collide
79,ambivalence,inscribed
50,ambulance,blocking
40,ambush,got
5177,amendment,conformed
153,amendments,obtained
288,ami,have
247,amine,behaves
87,aminoacids,must
48,amir,became
186,ammonia,changed
127,ammunition,fails
64,amnesia,existed
41,amnesty,pardoned
202,amnion,contains
427,amoeba,could
1375,amoebae,is
496,amount,attained
1950,amounts,cause
91,amourpropre,is
56,amphibians,leave
128,amplicons,was
66,amplification,having
435,amplifier,providing
349,amplitude,allows
333,amplitudes,decrease
2494,ampoules,containing
60,amputations,followed
468,amusement,generated
76,amusements,tended
264,amygdala,do
55,amyl,seems
56,amyloid,tends
90,amyloplasts,have
66,AMERICANS,AMONG
223,AMERICAN,SCHOLAR
62,AMTS,is
81,AM,arrived
138,Am,might
366,Amanda,cooed
86,Amaterasu,would
41,Amazement,flashed
176,Ambedkar,maintained
43,Ambition,suggested
81,Ambivalence,et
58,Amboise,may
49,Amboynese,are
215,Ambrose,completed
69,Amelia,joins
9381,Amendment,described
104,Amendments,granting
141,Amends,is
4197,America,Calling
816,American,govern
8320,Americans,allied
50,Americanus,can
63,Americas,living
715,Amerindians,is
2541,Amherst,has
396,Amides,can
103,Amiens,shows
111,Amies,transport
93,Amir,believed
129,Amma,got
107,Amold,et
107,Ampullae,are
630,Amtrak,will
62,Amusement,becomes
105,Amy,open
50,amantadine,had
96,amaranth,leaves
2067,amateur,hit
717,amateurs,begin
241,amazement,awoke
1243,ambassador,implied
87,amber,hung
58,ambiguities,prevail
153,ambiguity,determines
7202,ambition,according
115,ambitions,crossed
51,ambo,were
49,ambulance,caused
887,ambulances,will
1866,amendment,casts
70,amendments,empowering
45,amenities,consumed
85,amines,stored
48,aminoguanidine,is
58,aminothiophene,exists
629,ammonia,showed
173,ammunition,valued
171,amnesias,were
397,amorality,was
56,amortization,gives
13776,amount,applied
2829,amounts,admitted
67,amphetamines,came
46,amphipods,would
112,amphitheater,have
381,amplification,allows
133,amplifier,enabled
440,amplifiers,need
84,amplimers,are
113,amplitude,assumes
131,ampoules,will
50,amputation,follows
364,amusement,grows
120,AMERICAN,BUILDING
423,AMP,increased
50,Amalia,held
882,Amanda,added
40,Amanien,might
55,Amanullah,launched
130,Amaryllis,wept
307,Amazon,created
57,Ambassador,remembered
381,Ambrose,concludes
41,Ambrosio,bent
46,Ambulance,sent
54,Amelia,lodged
135,Amendment,May
263,Amendments,contained
4965,America,Abstract
88,American,blocked
41781,Americans,Learn
592,Amerindians,would
49,Amery,moved
52,Amethyst,being
163,Amherst,departed
102,Ami,laughed
201,Amidon,is
130,Amirs,did
2409,Amis,is
608,Amish,will
110,Ammonia,inhibits
1383,Amnesia,following
85,Amoebas,can
46,Amorgos,were
251,Amorites,would
95,Amory,should
108,Amos,appear
53,Amount,increased
160,Amounts,consumed
398,Ampere,made
508,Ampex,had
51,Amphibii,go
48,Amr,called
125,Amtrak,said
82,Amwas,is
1206,Amy,liked
136,Amyas,felt
299,amateurs,having
1317,ambassador,hesitated
345,ambiguus,were
90,ambulance,swept
156,ambulances,purchased
53,ambulation,improves
135,ambush,does
5227,amendment,allowing
281,amendments,cause
91,amenity,disappeared
207,amines,injected
700,aminophylline,are
56,amla,were
888,ammonia,became
87,amniocenteses,have
14867,amount,buys
63,amounts,foreseen
88,amphetamine,injected
489,amphitheatre,begun
63,amplifier,ceases
280,amplifiers,came
80,amplitude,centered
7354,amulets,were
50,amusements,seated
141,amygdala,contributes
205,AMA,admitted
645,AMD,is
360,AMENDMENTS,ARTICLE
727,AMP,hydrolysis
234,Amalie,knew
48,Amalrich,was
98,Aman,came
5044,Amanda,grumbled
149,Amann,is
57,Amato,concludes
713,Amazing,Stories
121,Amazon,Is
43,Ambassadeurs,pour
378,Amber,asks
5852,Ambition,was
57,Ambrosio,left
1291,Amelia,are
47,Amelie,fell
1477,Amendment,calling
1702,America,Remembers
298,American,Did
746,Americana,have
13254,Americans,accomplish
42,Amerigo,married
142,Amerongen,was
64,Amery,set
154,Ames,reasoned
100,Ameslan,has
50,Amethocaine,is
223,Amherst,agreed
557,Amiens,did
280,Amile,was
195,Amin,approached
53,Amines,produced
75,Aminta,found
593,Amiodarone,can
1035,Amman,were
344,Ammon,made
51,Amoebae,living
73,Amon,died
48,Amoraq,took
384,Amory,saw
945,Amos,called
231,Amount,Provided
221,Ampere,gave
307,Amphipolis,would
51,Amplifiers,operating
133,Amtrak,must
708,Amundsen,et
151,Amy,receives
1591,ambassador,began
352,ambassadors,follow
300,ambiguities,existed
2682,ambition,arising
262,ambitions,fired
169,ambivalence,needs
344,ambulance,remained
395,ambush,do
31701,amendment,abrogated
1069,amendments,become
852,amends,was
113,amenorrhea,seen
138,amethyst,would
1258,amiability,had
289,amide,formed
121,amines,present
2846,aminoglycoside,is
213,aminoglycosides,was
61,aminosugar,is
730,ammonia,administered
79,ammonium,resulting
511,ammunition,compelled
41,amnion,passes
250,amniotomy,may
852462,amount,Let
144,amperes,using
231,ampersand,has
683,amplitude,TABLE
71,amputation,arises
40,amusement,sitting
59,AMA,resolved
61,AMBASSADORS,ARE
51,AMERICAN,MADE
110,AMIS,is
69,AMP,TO
475,AMT,applies
79,Amahl,has
483,Amalgamated,were
818,Amanda,get
96,Amasis,began
93,Amateur,will
55,Amaurosis,following
66,Amazon,arose
81,Amazones,du
122,Ambache,et
620,Ambassador,demanded
191,Amber,explained
46,Ambition,fires
81,Amboise,wrote
177,Amelia,beamed
1204,Amelie,is
290,Amendment,reversed
119,Ament,has
281,Amerasia,was
5332,America,Created
58,Americains,are
42,American,approves
2299,Americans,bestowed
416,Americas,occurred
359,Ames,founded
322,Ami,asked
110,Amiens,contained
60,Aminopyrine,has
40,Amis,showed
147,Amman,began
129,Ammianus,shows
89,Ammon,seems
62,Ammonia,makes
93,Ammonites,brought
95,Amnesties,may
124,Amory,might
48,Amsterdam,turns
64,Amtrak,takes
73,Amundsen,intended
1594,Amy,attempted
337,amazement,draw
86,ambassador,dressed
125,ambiguity,thesis
119,ambition,induces
250,ambitions,change
2593,ambivalence,comes
837,ambulance,been
83,ambulances,operated
82,ambushers,could
162,amendment,divides
1074,amendments,altering
65,amends,seemed
72,amide,containing
168,amillennialism,is
260,ammeters,may
49,ammo,draped
718,ammonia,do
47,ammonium,measured
74,ammunition,dumps
126,amnesia,see
102,amoeba,splits
45,amorality,could
284,amortization,increases
7076,amount,ceded
30545,amounts,attributed
271,amperage,would
85,amphetamine,reduced
380,ampholytes,used
633,amplifier,combined
166,amplitude,squeezed
137,amplitudes,remained
210,amusement,takes
404,amygdala,sends
13184,amylase,is
143,amylene,was
959,amyloid,can
840,amyloidosis,was
563,AMBASSADOR,FROM
217,AMENDING,SECTION
95,AMS,ed
44,AM,ran
257,Amadu,was
870,Amanda,claimed
66,Amaya,told
43,Amaziah,defeated
104,Amazon,flowing
50,Amber,works
110,Ambergris,was
46,Ambler,claimed
59,Ambrose,sang
402,Ambulinia,had
263,Amdahl,has
6292,Amelia,did
16758,Amendment,are
123,Amendments,relate
3096,America,MV
120392,American,congratulated
30264,Americans,blundered
345,Americas,begins
69,Amerindians,appear
262,Amery,agreed
359,Ames,be
549,Amin,seized
76,Amina,nodded
76,Amir,fell
123,Amitermes,laurensis
80,Amla,was
43,Amorites,possessed
89,Amount,estimated
1152,Amounts,Used
68,Ampere,proved
187,Amphialus,was
48,Amphibalus,had
57,Amphictyons,instituted
213,Amsterdam,den
140,Amy,busied
191,amalgam,contained
100,amanuensis,bears
51,amateurism,prevailed
275,amazement,became
1237,ambassador,laughed
158,ambassadors,occupied
2043,ambiguities,arising
424,ambiguity,lurks
442,ambition,holds
304,ambitions,extending
232,ambivalence,concerns
584,ambush,came
170,amendment,acknowledged
65,amiability,combined
120,amine,called
287,aminotransferase,has
75,amiss,are
626,ammonia,lyase
348,amnesty,accorded
45,amniotomy,performed
11482,amount,discharged
320,amounts,announced
141,amphetamine,decreased
177,amphibian,will
63,amphibians,retained
48,amphitheatre,centered
43,ampholytes,form
438,amplitude,based
83,amputation,appeared
49,amu,have
3260,amusement,appearing
645,amusements,took
45,amygdala,led
84,AMA,played
57,AMELIA,APPEARS
74,AMERICAN,PLAN
205,Am,admitted
48,Amado,continued
57,Amador,sat
65,Amalric,came
44,Amana,gave
53,Amand,stood
498,Amat,had
1066,Amaury,was
68,Amazon,reaches
388,Ambassador,departed
47,Ambedkar,sees
68,Amboy,struck
67,Ambrose,sold
240,Amedeo,is
132,Ameer,ul
279,Amelia,falling
2224,Amendment,entered
4858,Amendments,Passed
57,Amenhotep,stood
8080,America,abdicated
2428,American,admitted
84,Americana,di
1638,Americans,Faced
209,Americus,were
56,Amerindians,held
543,Amerinds,were
455,Ames,held
42,Amherst,wants
192,Amherstia,nobilis
48,Amiens,speaks
63,Amin,accepted
112,Amini,has
162,Amir,established
78,Amis,healed
55,Amish,set
201,Ammen,had
181,Amnesty,granted
438,Amon,became
56,Amoraim,differ
221,Amos,checked
102,Amount,Remarks
47,Amoxycillin,has
257,Ampex,introduced
98,Amphiphiles,are
56,Amputation,becomes
104,Amsterdam,owes
166,Amulek,were
88,Amurath,received
46,Amusements,connected
970,Amy,jumped
46,Amyot,are
76,amalgams,must
103,amantadine,include
57,amazement,mirrored
147,ambassador,affirmed
44,ambassadors,believe
240,ambient,were
86,ambiguities,require
55,ambiguity,prevented
352,ambition,corrupted
203,ambitions,embraced
467,ambivalence,shown
262,ambuscade,might
88,ambushes,occurred
179,amen,had
1754,amendment,attached
1036,amendments,accomplished
166,amenities,fall
1091,amenorrhoea,may
50,amicus,supporting
149,amirs,did
323,ammo,acids
107,ammonia,flies
99,ammoniac,must
43,ammonites,did
42,ammunitions,should
205,amnion,had
197,amoeba,comes
1955,amount,gives
4678,amounts,escaped
750,amphora,found
910,amplifier,discussed
79,amplitude,passing
2630,ampoule,was
79,amputation,died
41,amulets,possessed
70,amylase,attacks
58,amyloid,gives
127,amyloidosis,complicating
338,AMA,racing
64,AMEN,are
50,AMF,must
67,AMS,occurs
561,AM,be
273,Amanda,make
246,Ambans,were
250,Ambassador,argued
125,Amber,complained
95,Ambiguities,surrounding
120,Ambivalents,are
40,Amboyna,used
113,Ambrose,commented
127,Ambrosio,felt
446,Amelia,exclaimed
338,Amelie,went
7387,Amendment,governs
10741,Amendments,XIII
1268439,America,Creates
1639,American,cites
407,Americanisms,is
148,Americanos,will
13720,Americans,Oppose
191,Ameringer,was
73,Amherst,chose
1983,Amico,di
60,Amilcar,would
55,Amin,adopted
76,Amitabha,may
49,Ammon,followed
75,Amnon,ordered
62,Amoco,said
55,Amontillado,are
40,Amos,lets
65,Amphinomus,took
190,Amravati,is
790,Amsterdam,brought
344,Amtrak,can
207,Amy,Hest
144,Amyas,returned
141,Amyx,et
88,amalgam,depends
315,amazement,have
46,ambassador,uttered
58,ambassage,sent
7141,ambition,failed
74,ambitions,including
74,ambrosia,can
106,ambuscade,being
760,amendment,diminishes
19977,amendments,lowered
88,amenities,arising
323,amenity,should
138,amiability,seems
933,amines,formed
89,aminophenol,has
63,amiodarone,produces
961,ammonia,appear
201,amnesty,designed
1308,amount,Included
658,amounts,build
72,amours,did
889,amphiphile,is
90,amphiphiles,will
45,amples,could
179,amplidyne,has
43,amplifier,preserves
1281,amplitude,appears
3275,amputation,would
882,amputee,has
1596,amputees,are
236,amulet,inscribed
71,amusement,resulting
98,amylase,suggests
86,AMAZON,RIVER
172,AMA,supports
59,AMEN,possesses
279,AMM,was
85,AMP,becomes
502,AM,THAT
72,Ama,saw
71,Amador,sailed
116,Amalie,waterfront
176,Amanda,snatched
72,Amanullah,ordered
61,Amarilla,are
50,Amaru,came
910,Amaryllis,had
154,Amati,made
49,Ambassador,included
114,Ambassadors,replied
171,Ambedkar,holds
54,Amber,discovered
239,Ameen,had
642,Amelia,admitted
2967,Amendment,embodying
85,Amendments,changing
12772,America,affirm
2731,American,goes
68,Americanism,see
750,Americanization,are
10078,Americans,awaiting
103,Americas,passed
95,Amerique,du
185,Ames,commented
42,Amiens,terminated
129,Amin,killed
379,Amirs,was
189,Amitabh,had
44,Ammannati,asked
61,Amnesty,called
115,Amoco,announced
69,Amory,objected
330,Amos,denounces
50,Amount,turned
66,Amounts,op
55,Amphetamines,exert
223,Ampudia,arrived
52,Amsha,reclined
47,Amsterdam,functioned
778,Amtrak,offers
310,Amy,concentrated
1192,amalgamations,became
615,ambassador,decided
457,ambassadors,bore
55,ambition,struggled
85,ambitions,varied
53,ambulance,lumbered
40,ambulances,delivered
532,amebas,were
136,amelioration,obtained
726,amendment,consists
373,amendments,excluded
63,amines,catalyzed
49,amity,extended
615,ammonia,produce
1789,ammunition,dump
167,amorphization,has
391,amount,coupled
5508,amounts,advanced
693,amperes,should
135,amphetamines,might
140,amples,will
55,amplitude,stretches
218,amputations,could
341,amusement,claims
344,amusements,save
57,AMA,realized
64,AMCs,has
116,AMERICA,AMERICA
81,AMPS,uses
127,AMS,allows
1833,Amanda,gulped
654,Amant,had
758,Amaya,was
2170,Ambassador,communicated
96,Amber,set
624,Ambient,was
137,Ambition,crept
64,Ambrosch,be
171,Ameers,could
165,Amelia,learns
6127,Amendment,could
514,Amendments,established
518,Amenities,were
11805,America,Enters
196,American,Literature
3052,Americans,appropriated
8149,Ames,is
96,Amet,was
110,Amherst,despatched
48,Aminoaciduria,occurs
2741,Amir,has
43,Amity,set
51,Ammonius,must
66,Ampezzo,was
57,Amphibian,has
143,Ampliatus,was
243,Amsterdam,appear
338,Amy,flushed
396,amateur,having
1032,ambassador,known
152,ambassadors,marched
197,ambiance,surrounding
496,ambiguity,complained
1239,ambition,dictated
118,ambitions,attributed
70,amblyoscope,may
112,ameliorations,effected
716,amendment,entailed
86,amendments,weakening
62,amines,provides
96,aminotransferase,have
344,amitriptyline,were
392,ammonia,arising
115,amnesia,appeared
563,amnesty,came
52,amnion,enclosing
119,amoebae,differ
94,amoebiasis,have
1521,amount,AE
1168,amounts,arc
67,amphibians,includes
294,amphorae,had
180,amphoras,is
72,amplification,become
136,amplifier,finds
338,amplitude,affected
114,amplitudes,contributing
2996,amps,could
72,amputees,died
138,amusement,perceived
47,AMBASSADORS,SENT
2180,AMP,can
58,AMR,were
2056,Amadeus,had
67,Amah,did
2431,Amanda,acknowledged
59,Amanpour,was
83,Amara,will
135,Amarna,would
130,Amateurs,might
110,Amaziah,could
2453,Amazon,will
55,Ambassadress,would
43,Amberson,gave
327,Ambition,drove
116,Ambler,gave
70,Amboise,came
214,Ambonese,had
292,Ambrose,decided
74,Amby,remembered
861,Amelia,cut
229,Amelie,saw
1529,Amendment,amended
3404,America,Are
124,American,Linseed
75,Americana,seemed
135,Americanization,made
60816,Americans,acknowledged
58,Ameritrade,are
72,Ames,mentioned
300,Amethysts,are
236,Amherst,closed
205,Amin,el
165,Amina,will
62,Amins,are
46,Amman,fell
53,Ammonium,bisulfite
58,Amnesics,can
809,Amor,und
78,Amorini,are
11980,Amos,said
6128,Amount,Required
68,Amsterdam,surrounded
123,Amundsen,believed
24190,Amy,asks
43,amae,means
173,amateur,shall
102,amazement,increasing
350,ambassador,belonged
41,ambiguity,focuses
190,ambisyllabicity,is
14449,ambition,checked
352,ambivalence,extends
166,amblyopia,following
1242,ambulance,asked
61,ambulances,stand
185,ambulation,becomes
95,ambush,killing
91,amebas,found
88,amendment,reorganizing
1031,amendments,barring
43,amenities,appears
50,amide,leads
52,amino,acyl
58,aminoacetophenone,is
45,aminoacidurias,may
57,amiodarone,must
47,ammonia,build
68,ammoniae,acetatis
43,ammonium,bisulphite
914,ammunition,requires
114,amoebiasis,can
876,amount,attempted
1356,amounts,allocable
105,ampere,could
2181,ampersand,is
42,amphibian,takes
177,amplifier,adjusted
51,amplifiers,means
54,amplitude,sampled
120,amputation,using
128,amulets,became
232,amusement,cut
51,amusements,affected
103,amusia,is
109,AMA,denied
470,AMERICA,DURING
554,AM,became
323,Amadis,were
350,Amalgam,has
72,Amalia,put
118,Aman,may
65,Amant,were
277,Amarna,had
52,Amazilia,yucatanensis
58,Amazons,looked
118,Amban,would
333,Ambassador,admitted
507,Ambassadors,may
321,Ambedkar,remarked
54,Ambers,are
74,Ambon,could
46,Ambrose,expounds
213,Ambrosius,has
1500,Ameers,were
264,Amendment,explained
573,Amendments,see
8271,America,Fails
379,American,granted
53824,Americans,assisting
191,Americas,make
55,Amery,argues
157,Ames,speaks
83,Amiables,will
72,Amin,provides
107,Aminoil,had
375,Amiodarone,was
551,Amity,said
473,Amma,came
235,Amora,is
1269,Amos,consists
378,Amphipolis,is
409,Amritsar,became
356,Amsterdam,ended
207,Amtrak,carries
215,Amyntas,were
228,amae,has
50,amalgam,appeared
76,amalgamation,fell
83,amalgams,be
50,amateur,told
55,amateurs,imagine
65,amazement,set
538,ambassador,describes
204,ambassadors,wanted
137,ambassadour,was
54,ambergris,washed
61,ambient,pH
174,ambiguity,running
721,ambition,attended
496,ambulance,make
406,ambulances,bearing
126,ambush,sprang
305,amendment,attempts
160,amenities,goes
41,amidships,lay
57,amination,reveals
17077,amine,is
120,ammeter,records
113,ammonia,prevented
177,ammunition,acquired
92,amnesias,following
63,amoebae,belonging
304,amoebas,have
595,amount,aimed
1881,amounts,envisaged
62,amphetamine,overdose
1381,amphibians,belong
764,amphiboles,have
445,amplification,appears
127,amplitude,chosen
591,amplitudes,evolve
158,amulets,suspended
58,amusement,gained
67,amusements,consists
125,amygdala,enhances
76,AMAZING,TECHNICOLOR
690,AMENDMENT,TO
118,AMERICANS,BELIEVE
159,AMERICAN,HERO
58,AME,have
168,AMPA,is
69,AMP,gave
203,Amadour,is
174,Amahl,was
99,Amalfi,may
244,Amanda,admired
281,Amani,had
183,Amateurs,is
183,Amatoria,was
167,Amazon,launched
125,Ambassador,shared
78,Ambedkar,cited
778,Amber,found
10291,Ambiguity,is
70,Ambrose,cast
147,Ambrosius,died
548,Amelia,slipped
136,Amelie,made
784,Amendment,involving
580,Amendments,accepted
43,Amenorrhea,develops
50408,America,communicate
314,American,divided
15380,Americans,assimilate
82,Americas,separated
864,Amerika,is
118,Amery,urged
63,Amherst,described
72,Amin,maintains
2258,Amis,und
90,Amleth,has
73,Amleto,was
73,Ammodorcas,clarkei
47,Amory,brought
200,Amount,Issued
69,Ampholine,is
134,Amram,lived
62,Amrita,went
366,Amsterdam,changed
42,Amusement,seemed
12387,Amy,coaxed
97,Amyclae,were
144,Amylase,hydrolyzes
52,amah,may
206,amantadine,can
458,amateur,requires
54,ambassador,d
111,amber,drops
248,ambiguity,permeates
799,ambition,continued
46,ambivalence,resonates
46,amblyopia,requires
105,ameba,were
2031,amendment,authorised
2813,amendments,go
157,amine,functionalized
167,ammunition,allotted
261,amnesia,seen
52,amortization,exceed
123,amount,referenced
1025,amounts,accounting
99,amoxycillin,should
168,amp,passes
742,amphetamines,has
297,amphitheater,filled
45,amplicons,has
58,amplifiers,combined
124,amplitude,characterized
106,amusement,supplied
64,AMU,will
166,AM,JUR
215,Amade,had
61,Amant,will
98,Amar,came
2991,Amazon,have
712,Ambassador,appeared
305,Ambition,becomes
105,Ambrose,sitting
219,Ambrosia,trifida
42,Ambrosio,understood
71,Amebas,can
921,Amelia,developed
1482,Amendment,preclude
60,Amenorrhea,occurred
9152,America,Printed
256,American,counted
71,Americana,appears
11547,Americans,carries
67,Americas,Is
58,Amerinds,came
76,Ames,prepared
1873,Amherst,advanced
409,Amidon,et
178,Amin,introduced
95,Amini,said
122,Amitabh,has
180,Amor,appears
43,Amos,countered
114,Amour,may
51,Amphioxus,seems
71,Amphitheatre,will
105,Amphitryon,appeared
57,Amrita,will
285,Amritsar,would
225,Amschel,had
47,Amsterdam,preferred
108,Amy,slumped
68,Amyntas,may
51,amalgam,described
87,amalgams,formed
52,amateur,holding
343,amateurs,appeared
61,amaurosis,associated
583,ambassador,been
212,ambassadors,considered
63,ambience,encourages
163,ambiguities,using
2781,ambiguity,helped
455,ambition,allied
275,ambitions,flow
775,ambulances,passed
61,ambuscade,failed
557,ambushers,had
577,amebae,is
229,amelioration,blessing
16916,amendment,ends
522,amendments,calling
76,amenities,intended
99,amhiguity,is
90,amins,are
66,ammendments,were
844,ammonia,increased
634,ammunition,including
57,amnesia,tend
112,amnesty,claimed
210,amorality,has
52,amortization,reflected
57773,amount,implied
111,amounts,doing
55,amphibrachs,are
626,amphitheatre,may
1333,amplification,concerning
15808,amplifier,was
55,amplifiers,sold
199,amplitude,EEG
309,amplitudes,represent
837,amusement,consists
54,amusements,vary
236,amyloidosis,include
116,AMA,provided
116,AMERICAN,NOVEL
94,AMM,et
89,Amade,is
234,Amalekite,had
135,Amato,went
59,Amazon,established
299,Ambassador,instructed
63,Amber,pretended
92,Ambrose,assures
616,Amelia,drew
1961,Amendment,affords
974,America,AFTER
666,American,accompanied
40,Americanism,received
72,Americano,will
5903,Americans,awaited
163,Americas,comes
55,Amerindians,hunted
63,Amerinds,could
260,Ameringen,et
172,Amery,died
75,Ami,sat
90,Amida,sustained
43,Amigos,should
603,Amin,claims
234,Ammonius,has
680,Amnesia,can
46,Amos,invited
292,Amount,Charged
72,Amounts,Added
82,Amphitrite,gave
72,Amphoterics,are
77,Amstel,flows
188,Amsterdam,carried
174,Amy,mouthed
774,amalgam,made
254,amateur,left
100,amateurs,saw
804,amazement,breaks
2018,ambassador,does
411,ambience,based
284,ambition,meets
69,ambitions,given
70,amblyopia,occurred
1698,ambulance,can
272,ambulation,were
161,amendment,receives
921,amendments,eliminate
74,amends,paragraph
238,america,has
166,ami,had
864,amici,have
82,amide,appears
7333,amides,are
71,amiloride,did
645,amine,were
1335,ammonia,forms
124,ammunition,limited
189,amnesia,develops
54,amoeba,showing
18380,amount,accrued
4022,amounts,cancel
2951,amour,propre
86,amours,could
94,amphiboles,form
212,amphibolite,occur
46,amphipods,known
83,amplicon,should
406,amplitude,averaged
470,amplitudes,exceeded
155,amylases,was
66,amyloidosis,must
62,AMBROSE,is
74,AMENDMENTS,OR
49,AMERICANS,GET
41,AMPLITUDES,ARE
232,Amabel,has
151,Amakiri,was
43,Amalgamated,opened
269,Amanda,chooses
96,Amata,has
86,Ambassadors,declared
425,Ambroise,had
43,Ambrose,hoped
174,Ambrosio,will
46,Ameba,may
902,Amelia,prepares
5911,Amendment,permitted
2012,America,bury
486,American,increased
4742,Americans,benefitted
60,Americas,See
103,Amerindians,see
59,Ameritech,can
46,Amherst,dismissed
42,Amir,built
83,Amish,wanted
88,Amman,must
84,Ammeter,indicates
522,Ammonia,added
72,Ammonium,formate
120,Amnesty,are
64,Amoeba,might
111,Amon,followed
137,Amory,admitted
266,Amos,pressed
182,Amphitryon,are
85,Amplified,says
211,Amy,remembers
368,amateur,finds
268,amateurs,come
85883,ambassador,have
411,ambiguities,connected
127,ambiguity,complicates
1082,ambition,checks
383,ambitions,centered
109,ambrosia,will
1626,ambulance,rushed
56,ambush,stirred
1313,amendment,clarifying
395,amendments,concurred
1869,amends,made
2826,amenities,can
116,amenorrhoea,followed
133,amides,could
42,amine,affects
678,amines,using
46,ammeter,passes
42,ammonia,induce
500,ammunition,continued
269,amnesia,affects
163,amnion,covers
5875,amount,comes
7802,amounts,adding
158,amphetamines,tend
1144,amphibians,was
149,amphibolite,have
51,amphipods,could
