count,noun,verb
72,aortogram,confirms
83,AODV,has
239,AO,have
80,AOs,may
67,Aos,was
68,aorta,run
90,AOCS,is
166,AONBs,are
51,AO,being
183,ao,can
78,AOC,could
41,Aosta,made
138,AOL,comes
45,AON,are
452,AO,had
76,Aoki,are
218,Aotus,is
54,aorta,recorded
121,AOE,is
117,AOs,will
608,aorta,permits
386,Aoun,was
64,aotion,are
48,Aoki,left
511,aorta,ascends
762,aortography,may
115,AO,be
55,Aoi,were
662,AOL,began
140,Ao,may
110,aorta,filled
54,AOL,faced
67,Ao,denotes
594,Aoun,et
1848,aorta,being
610,AO,may
1278,aorta,begins
88,Aoki,could
46,aorta,owing
163,AOS,can
60,Aot,relating
514,aorta,consists
317,AODV,is
238,AOM,can
67,AOP,may
73,aorist,being
42,aorta,receive
72,aortotomy,was
213,AOL,became
256,Aortogram,shows
937,aorta,continues
120,AOL,merged
110,aorta,formed
73,AOA,were
286,AOB,was
57,Aouda,began
55,aorta,pushes
51,aortic,was
61,Aoba,were
89,Aoki,thought
93,aorist,have
85,aorta,straddles
154,AOL,moved
273,AOM,may
347,Aoi,is
55,Aoife,took
180,aorta,containing
250,aorist,would
51,aorta,separates
60,aortitis,should
898,aortotomy,is
285,Aosta,were
232,ao,dai
56,Aortography,demonstrated
599,aorta,produces
92,AOPA,has
95,AOD,use
78,aorta,replaced
131,AOL,wanted
58,Aouda,seized
126,aorta,decreased
283,aortogram,made
1027,AOL,does
51,Aoba,had
1010,aortogram,shows
78,AOC,did
90,AOL,includes
54,AORTIC,SURGERY
203,aorta,running
341,aortogram,demonstrating
555,aorta,communicates
75,aorist,implies
71,AOP,does
377,AOL,keeps
198,Aoba,was
154,Aot,has
500,aorta,demonstrated
87,aorist,had
280,aorta,appeared
49,aortogram,does
62,AOQL,may
108,Aoki,became
82,Aouda,confirmed
212,Aoki,gave
120,Aortography,demonstrates
60,Aosta,could
88,AOQL,can
41,Aorai,sprang
588,aorta,showing
79,AOL,found
50,Aoife,are
68,Aoki,wrote
65,Aot,does
132,AOI,was
70,AOL,entered
61,Aorta,are
61,Aortogram,reveals
55,AON,was
50,aorta,persist
70,AOL,seemed
883,aorta,carries
47,AO,stands
249,Aoun,had
413,aorta,demonstrates
226,AOL,might
437,Aosta,has
61,aore,is
55,aots,were
154,AOD,has
128,aorta,compressed
380,AO,would
70,aorist,infinitive
50,AOC,should
52,AOD,may
422,AOL,announced
952,aorta,associated
47,aouls,had
204,AOM,caused
141,Ao,must
46,Aot,would
305,aorist,are
61,aorta,dividing
93,AOG,has
139,Ao,would
76,aolution,was
479,aorta,include
159,AOL,failed
70,Aout,et
162,aorta,revealed
443,AOM,have
109,Aosta,would
137,aorta,approaches
42,Aorai,trimming
64,aortitis,occurs
390,aorta,arise
57,ao,depends
210,aodel,is
250,aorta,complicating
68,aortography,were
158,AOR,was
50,Aouda,fastened
47,aony,ed
224,aorta,compared
43,aotions,were
62,AODV,does
83,Aoi,has
2906,aorta,compresses
62,aortography,must
359,aot,was
101,AOB,may
164,AOL,presents
79,AOS,will
76,AOW,is
47,aoid,may
603,AOD,is
104,Aoki,were
106,Aouda,remained
297,aorta,requires
80,AOGCMs,are
59,Aot,provided
60,aortograms,may
76,aorta,includes
109,AORTIC,RUPTURE
237,aortogram,performed
1616,aorta,exceeds
363,AOL,Anywhere
178,AO,could
53,Aoi,are
687,aorta,runs
84,AOB,has
59,AoA,can
401,aorta,developed
153,AOL,launched
1100,AO,are
6881,Aoki,et
82,aorta,coming
73,Aouda,understood
241,aorta,indicates
160,AOL,paid
354,AORTIC,VALVE
191,AOT,was
54,Ao,becomes
1066,AOL,offers
48,Ao,being
106,aortogram,revealed
85,Aotea,is
158,AOM,include
135,Aot,are
124,aorta,contracted
342,aorist,has
105,Aoki,discusses
724,Aot,had
76,Aoun,is
60,aotion,had
97,Aoba,et
57,Aoki,explained
65,aorta,combined
120,aortitis,can
58,Aoife,went
61,aoidoi,were
108,aorta,comprises
6149,AOL,is
63,aorta,widens
95,Aop,is
3634,aorta,were
78,AoA,will
102,Ao,could
55,AOB,must
1049,Ao,was
83,aorta,consist
95,AOT,has
233,Aodh,was
53,Aoun,has
308,aorta,extending
45,Aosta,will
56,Aouda,might
65,aorta,suggest
2322,aortic,stenosis
82,AOTF,has
93,Aoki,made
117,Aortogram,demonstrates
99,aocount,is
54,AOL,signed
106,AOPs,is
43,aorta,overlies
104,Aor,is
233,AOM,occurs
47,Aot,should
956,aorta,causes
58,AOG,had
118,AOL,calls
621,aorta,causing
96,aortogram,demonstrated
282,AOL,bought
45,Aosta,should
70,Aoki,notes
41,Aortitis,can
456,Aot,is
54,aortae,remain
42,AOL,brings
44,Ao,died
77,Aotearoa,had
139,aorta,disappear
61,aortography,using
53,aots,done
55,Aortography,reveals
121,aorta,opening
52,Aoife,boast
43,aoi,are
125,aorta,became
63,AOL,account
339,aortic,valves
1779,AOs,are
59,Aortic,Stenosis
254,aorta,including
2938,AOL,had
42,Aorai,lying
62,Aortography,revealed
389,Aotearoa,was
629,AOQL,is
79,Aodh,had
1005,aorta,using
1285,AOL,would
91,AO,remains
94,AOL,said
138,aorist,expresses
313,aorta,arose
75,AOL,added
2776,aorta,simulating
53,Ao,contains
67,aoil,is
51,aorta,examined
269,AOB,are
120,AOL,needed
867,Aoki,had
1096,aortas,were
1253,Aosta,was
149,aorta,exits
46,aortas,examined
1032,AOL,can
543,Aortic,stenosis
213,aorta,found
46,AOL,reserves
279,AOs,were
313,Aonyx,capensis
478,Aorta,Left
62,aol,is
140,aortic,arches
134,AOF,is
73,Aor,was
53,aorta,resembles
210,AOL,lets
75,aorist,were
183,aorta,bifurcated
54,AO,do
228,aorta,known
156,AOP,was
78,Aoc,is
270,Aoyama,was
606,aorta,caused
60,aos,que
61,Aouda,returned
1692,Aoyos,is
65,Aoki,ordered
58,aorta,travels
48,aortas,can
403,AOM,was
994,Ao,are
226,Aoust,et
181,aorta,becoming
595,AOT,is
106,aorist,must
63,AOX,were
46,AO,became
173,Ao,were
266,Aos,are
60,aortic,plexus
61,AOR,had
420,Aobs,is
356,Aoyama,et
173,aorist,used
282,aorta,fills
74,aortae,was
414,aorta,sends
241,AOL,agreed
77,Aorta,may
138,aorta,follows
43,AOP,had
97,Ao,have
66,Aoki,reported
120,Aotearoa,are
54,Aoun,declared
41,aorta,constitute
55,aotivity,has
312,Aoife,had
176,aortas,have
382,AORTIC,REGURGITATION
57,AoA,have
52,aorta,delivers
248,AOL,made
96,Aoki,replied
153,Aortography,will
60,Aosta,did
69,aorist,will
77,aorta,proceeds
272,AOC,had
67,AOL,posting
79,Aoi,would
67,AOD,were
62,AOKI,et
93,AOL,came
428,Aoi,was
71,Aoki,makes
54,Aous,was
43,aortas,has
225,aortogram,showed
85,aotion,has
670,AOC,was
58,AOH,are
413,AO,makes
50,AOA,could
90,AOL,using
861,AO,can
58,Aortocoronary,bypass
68,Aortitis,is
190,aorta,bulges
421,aortogram,was
107,AOL,filed
45,aorta,supplied
137,Aornos,is
94,Ao,should
43,Aoki,received
70,Aot,were
328,Aoyagi,was
167,aortograms,are
85,AOU,was
63,aone,is
91,aoids,are
2523,aorta,could
553,Aotus,are
498,aortogram,demonstrates
264,aortography,will
225,AO,does
562,aorta,rises
92,AO,provides
67,aod,is
323,aorta,crosses
41,aortograms,have
150,AOCs,are
58,AOC,must
65,Aorta,abdominalis
2292,aorta,does
82,aortas,fuse
151,AOS,have
100,ao,are
406,aorta,involves
91,aortas,showed
548,aorta,enters
1122,aortitis,is
4067,AOL,was
743,Aoyagi,et
186,AOP,will
216,AORTIC,INSUFFICIENCY
130,Aotea,was
52,aoidos,is
58,aortography,revealed
129,Aon,is
189,aorta,carry
80,aoul,had
319,AODV,routing
130,AOP,provides
191,Aonidiella,aurantii
213,AOGI,is
295,aorta,provides
6600,AOP,is
74,Aoun,refused
49,aortogram,has
58,aotivity,are
110,AOL,got
143,AOX,was
55,Aoki,returned
47,ao,did
44,aorta,extend
88,AOMs,are
72,aorta,connected
83,AOR,has
49,Aornos,seen
352,AOI,is
102,Aortas,were
704,AoA,is
66,AOH,has
219,AORTIC,ANEURYSMS
90,aon,is
119,aorta,form
108,AODs,are
75,AOL,do
123,Aorta,arises
58,Aosta,came
322,aorist,was
7635,aorta,can
713,AOL,did
129,aortography,shows
113,Aouda,took
337,aorta,compressing
250,AOL,gives
56,AOS,had
145,Aorangi,was
71,Aotus,has
438,Aouda,is
73,AOs,should
269,aorta,makes
58,AORTIC,BALLOON
47,AoA,funded
94,Aoki,came
101,aorta,require
123,AOV,is
75,aorta,make
107,AOA,will
568,AOT,reversed
46,aorists,have
297,aorta,appear
109,aortas,obtained
122,aot,shall
87,AOX,are
59,Aosta,may
96,AO,equals
83,aO,is
213,AOC,are
56,AOM,requires
77,aortas,had
311,aorist,indicates
211,aorta,measuring
267,aortic,is
211,AOL,took
87,AOT,can
143,aorta,constitutes
97,Aoi,et
54,AOL,enables
242,AOP,has
220,aorta,contained
928,AORTIC,STENOSIS
417,Aos,et
397,Aot,may
70,aorist,subjunctive
131,AOC,can
348,AO,were
55,Aot,will
67,AOP,would
76,Aonuma,et
89,aorta,join
473,AOQ,is
69,Aouda,has
67,aot,done
498,AOL,have
60,AOQL,are
43,Ao,replied
78,Aouda,retired
510,aorists,are
128,aorta,began
171,AO,produced
100,aorta,dilated
44,aortograms,performed
77,Aortitis,may
174,aorta,emerging
134,AOC,were
63,Aoki,have
56,Aouda,consented
55,Aoun,did
94,aorta,burst
188,aortae,have
108,AOL,decided
123,Aoyama,had
111,aorta,originating
150,Aos,were
300,aoid,is
56,aortae,give
64,aotivities,are
54,AOL,switched
68,AOR,were
84,Aot,passed
64,aorta,starts
95,aortography,showed
67,AOT,reverse
60,Aoki,points
62,aorist,forms
70,aorta,creates
139,aortography,performed
283,AO,should
873,ao,is
154,Ao,said
345,aorta,presents
455,AOX,is
906,AO,has
90,Aotearoa,have
85,Aouda,arrived
106,aorta,cut
84,AOB,represents
74,AOL,knows
380,Aouda,had
40,aorta,assumes
474,AOA,was
117,AO,contains
41,Aorai,handled
77,AOA,may
52,Aoki,refers
53,Aouda,having
68,aorta,offers
65,AOX,can
55,Aomori,prefecture
220,Aotus,trivirgatus
70033,aorta,Esophagus
83,AOL,needs
320,AOS,are
41,Aorai,swung
167,aorta,opened
96,AOTs,are
139,Ao,represents
47,aorta,bends
155,AOH,had
55,AO,i
67,ao,may
102,aorta,FIGURE
40,AOL,requires
594,Aosta,had
335,aorta,commences
52,Aorta,laid
68,aorist,should
47,aot,had
562,AOL,keyword
100,aortography,demonstrates
56,Ao,made
304,aorta,might
48,AOL,suggests
64,aoc,is
330,aorta,reaches
80,aortography,include
104,aorta,diminishes
72,AOL,removed
59,AORTIC,DISEASE
351,Ao,has
420,Aoife,was
48,aorist,indicating
127,ao,represents
73,aores,were
50,aorta,ruptures
1989,AOM,is
48,Aorta,Descending
2638,aorta,have
49,aortitis,involving
210,AOB,will
336,AOs,can
72,aorists,were
290,Aorist,is
82,aorta,prevents
384,aortography,are
41,Aorai,coming
43,aorta,whence
51,AO,occurs
1026,aorta,be
184,aotion,will
55,Aouda,failed
203,aorta,seen
98,aortography,have
55,aorist,shows
1273,aortogram,is
125,AOL,allows
59,AOQ,can
118,aorta,produce
299,aortogram,should
91,AOL,owns
296,aorist,may
53,Aonias,reseravit
103,aorta,stained
73,AOL,adds
68,AO,switching
99,aorta,develop
50,aortae,become
191,AOA,had
112,AOH,were
163,AOs,used
418,aotion,was
60,AOs,known
48,aorta,ascending
382,AOP,can
53,AOL,violated
56,Aouda,entered
280,aorta,cannulated
52,aotion,can
110,Aodh,is
136,aorist,appears
354,aorta,opens
61,AOL,works
53,Aouda,behaved
263,AOL,chose
62,AORTIC,ARCHES
352,Aouda,was
75,aorta,closes
70,AODV,are
87,ao,had
43,aorta,communicated
106,AOL,sends
89,aorta,exhibited
65,AORN,has
1541,Aosta,is
54,aorta,Interrupted
120,AOL,continues
478,aorta,comes
70,AOL,features
170,AOQ,will
64,AOs,assigned
67,AoA,would
721,aorta,extends
566,aotion,is
47,AOL,operates
87,AOS,were
8018,aorta,has
77,AOL,falls
74,Aoki,took
94,Aosta,have
197,aorta,displaced
199,aotivity,was
81,aout,et
87,AOL,claimed
136,aorist,denotes
758,aorta,forces
399,AOH,was
314,aortography,can
94,Aoife,has
395,aortogram,may
68,AOL,gave
149,AO,gives
425,Ao,can
44,aoi,is
200,aorta,expands
68,Aonyx,cinerea
46,Aortography,provides
54,aorta,based
243,AOS,has
2802,aorta,should
47,AOA,does
59,ao,becomes
357,aorta,overrides
123,AOL,used
59,AO,bound
220,aorta,splits
218,AOL,must
1684,aorta,differs
156,aortae,is
205,aotions,are
63,Aouda,turned
99,Aoyama,has
321,AOF,was
917,AO,will
86,Aos,had
1115,aorta,bifurcates
109,Aoki,went
319,aorta,supply
55,aorist,might
133,aorta,resulted
159,aortitis,was
96,AOAC,has
244,AON,is
128,AOTA,has
60,aorta,rests
1683,AO,was
54,Aoki,describes
88,Aouda,would
54,ao,will
101,aoids,were
49,AOC,does
139,aooount,is
319,AOL,may
69,Aouda,descended
67,aorta,abdominalis
4975,Ao,is
139,Aonidiella,orientalis
114,aorist,refers
433,aortography,was
70,AOTFs,are
44,aorta,contribute
51,AOS,would
159,Aortography,has
101,aorta,allow
80,AoA,should
250,aorta,develops
128,aotion,taken
93,AOL,claims
874,aorta,descends
150,AOF,had
47,AOL,tries
286,Aout,is
46,aot,provided
73,AOL,knew
308,Aosta,are
277,AOs,have
177,Aouda,did
395,AoA,has
56,Ao,et
527,AOL,provide
50,aoid,were
1290,AOB,is
52,Aoste,was
131,aob,is
275,aorta,terminates
48,aortae,will
97,AOL,gets
483,aorta,closed
271,AORTA,is
329,aorta,seems
175,aortogram,will
92,aortography,remains
