count,noun,verb
187,AHS,was
155,AH,equals
2435,Ahab,would
53,Ahasuerus,loved
446,Ahaziah,is
534,Ahenobarbus,had
157,Ahmed,grinned
87,Ahmet,could
74,Ahoms,would
215,Ahora,vamos
1055,AH,have
681,Ahar,was
49,Ahmed,failed
239,ahadith,are
138,AHP,allows
74,Ahearn,could
45,Ahmose,became
279,Ahrens,is
46,Ahriman,sent
48,ahelix,is
183,AHP,uses
445,Ahab,seems
64,Ahern,gave
6133,Ahimsa,is
124,Ahmad,helped
1302,Ahmednagar,was
50,AHA,made
142,Ahab,led
79,Ahilya,was
99,Ahmed,dropped
68,Ahrens,wrote
67,Ahriman,saw
133,AH,shows
289,Ahab,desires
51,Ahasuerus,summons
67,Ahaz,knew
326,Ahmad,might
670,Ahmadu,was
107,Ahrens,und
86,AHMAD,SAID
124,AH,felt
48,Ahab,take
138,Ahau,would
120,Ahaz,might
200,Ahmad,ordered
92,aha,has
58,Ahad,Haam
287,Ahl,el
337,Ahlers,et
1179,Ahmad,died
630,Ahmadis,are
238,Ahmedabad,should
54,Ahrweiler,has
91,ahimsa,teaches
1550,AHA,is
263,Ahaz,begat
109,Ahir,are
52,Ahasuerus,extended
267,Ahi,was
67,Ahmad,concluded
575,Ahmed,knew
76,Ahus,is
66,AHEAD,WITH
57,Ahab,explains
436,Ahmad,discusses
49,Ahmadis,consider
224,Ahmed,arrives
192,AHP,may
94,AHR,were
42,AH,knew
126,AhR,may
52,Ahab,sailed
69,Ahd,were
106,Ahern,became
61,Ahmadiyyas,are
186,Ahmed,rose
54,Ahriman,held
122,Ahuja,has
207,Ahala,was
268,Ahaz,refuses
63,Ahaziah,met
275,Ahir,is
473,ahimsa,can
564,AHG,is
390,Ahead,was
62,Ahern,met
83,Ahlgren,is
87,Ahmad,provided
216,Ahmes,was
71,Ahriman,represents
69,AHAs,work
197,Ahab,offered
111,Ahaziah,has
187,Ahl,is
15836,Ahmad,accepted
76,Ahab,mutter
103,Aharoni,had
383,Ahmad,maintains
53,Ahmadis,could
117,Ahmadiyya,are
58,Ahmed,lifted
48,ahgas,are
141,AH,HUM
142,Ahab,remained
58,Aharon,turned
53,Ahmad,interrupted
102,Aholah,played
54,Ahrons,was
164,Aharon,came
133,Ahaziah,fled
335,Ahmad,opposed
1648,AH,has
342,Aherne,was
107,Ahidjo,took
57,Ahlfeld,was
304,Ahmad,joined
160,Ahmed,rode
64,Ahmes,wrote
50,AHA,approved
213,AHCs,are
435,Ahab,knocked
700,Ahasuerus,has
87,Ahmed,suggested
146,Ahriman,shall
247,aham,is
166,AHG,was
660,Ahaz,would
2941,Ahmed,et
73,Ahram,announced
70,Ahuitzotl,ordered
138,AH,corresponds
725,Ahab,fought
255,Ahimaaz,called
285,Ahluwalia,is
62,Ahuramazda,brought
73,ahatas,are
154,Ahab,rushed
69,Ahavamalla,was
273,Ahmad,laughed
91,Ahna,was
55,Ahnenerbe,were
325,Ahab,chases
93,Ahaz,rejected
94,Ahearne,had
42,Ahijah,foretold
96,Ahmed,hesitated
217,Ahmednagar,had
124,AHA,published
76,AHIMA,is
49,Ahab,chose
100,Ahaz,offered
59,Ahimelech,said
58,Ahimsa,did
318,Ahmar,was
577,Ahmed,are
146,Ahrar,had
68,AHC,have
58,Ahijah,laid
144,Ahithophel,did
44,Ahmed,acted
102,Ahoms,lost
57,Ahram,commented
250,Ahrars,were
152,ahilities,are
100,AHF,can
87,AHUs,are
54,Ahab,destroys
122,Ahmad,faced
55,Ahmose,were
344,Ahab,appears
654,Aharon,ben
105,Ahlstrom,writes
427,Ahmad,continued
94,Ahmed,recalled
350,AH,approaches
71,Ahhiyawa,were
63,Ahio,was
134,Ahmad,raised
1683,Ahmed,got
41,Aholiab,is
208,Aharon,shall
56,Ahasuerus,feasted
46,Ahithophel,urged
213,Ahmad,nodded
284,Ahab,wants
66,Aharon,are
64,Ahlquist,suggested
44,Ahmad,proceeds
72,Ahmadis,do
49,Ahmose,took
137,AHS,were
5706,Ahmad,is
96,Ahom,were
68,Ahrendt,was
189,Ahaz,does
611,Ahearn,had
190,Ahimsa,should
223,Ahmad,denied
70,Ahmedabad,show
336,Aho,was
84,AH,looked
170,Ahab,brings
550,Ahijah,was
48,Ahlstrom,concludes
56,Ahuachapan,was
260,Ahirs,have
549,Ahlers,was
195,Ahmedabad,could
122,Ahitophel,is
51,Ahlstrom,suggests
53,Ahmad,delivered
177,Ahmadiyya,is
43,Ahmed,volunteered
83,Ahafo,is
59,Aharon,replied
880,Ahern,had
335,Ahmadnagar,were
753,Ahmed,found
197,Ahold,is
54,Ahriman,seeks
105,AHR,can
3024,Ahab,does
48,Ahead,will
146,Ahearne,was
103,Ahimsa,were
97,Ahirhsa,is
6542,Ahmad,defeated
52,Ahmed,asserts
44,Ahriman,seems
147,ahove,are
47,AH,containing
99,Ahab,glided
344,Ahikar,is
62,Ahirs,was
43,Ahmad,accompanied
269,Ahinoam,was
58,Ahmed,marched
44,Ahmedabad,led
113,Ahrars,had
256,AHS,are
166,Aharony,et
98,Ahir,had
243,Ahmad,accused
1581,Ahmadnagar,was
47,Ahmose,pursued
2401,Aho,et
51,AH,passed
135,Ahab,emerges
145,Aharon,took
132,Ahijah,heard
58,Ahmad,enjoyed
198,Ahmed,lay
124,Ahriman,comes
55,Ahwaz,would
227,AH,be
59,AHl,is
42,Ahab,taking
115,Ahl,has
457,Ahmad,called
313,Ahmed,agreed
815,AHA,recommends
261,AH,did
285,Ahaz,met
276,Ahidjo,has
81,Ahmed,discusses
51,Ahmedabad,might
46,Ahumada,has
49,Ahab,sends
47,Ahaz,visited
299,Ahern,were
396,Ahmed,gazed
73,Ahab,slipped
241,Ahadith,are
87,Ahithophel,hangs
93,Ahriman,being
181,Ahikam,was
195,Ahimsa,will
181,Ahithophel,gave
57,Ahmad,promised
395,Ahram,is
82,AHRA,was
166,Ahaziah,became
119,Ahlgren,was
277,Ahluwalia,has
208,Ahrar,was
85,Ahuitzotl,died
75,Ahab,tell
99,Ahmed,rushed
78,Ahrens,found
242,Ahmad,carried
618,Ahmed,gave
190,Ahnliches,gilt
329,Ahab,exclaims
286,Ahimsa,must
51,Ahiram,is
73,Ahithophel,knew
453,Ahmad,notes
439,Ahmed,comes
138,Ahuramazda,bore
45,AHP,involves
148,Ahab,believes
49,Ahaz,pays
590,Ahearn,said
954,Ahlberg,et
45,Ahmad,headed
166,Ahmed,ed
133,Ahriman,appears
852,ahimsa,has
698,AH,does
114,Ahab,introduced
103,Ahern,took
53,Ahlquist,has
118,Ahmad,directed
78,Ahmadis,would
120,Ahmed,added
64,AHM,was
54,Ahead,Do
114,Ahenobarbus,is
184,Ahimsa,had
163,Ahmad,seemed
41,Ahmed,produced
54,Ahab,means
75,Ahmad,asserted
136,Ahmed,accepted
85,Ahrimanes,is
623,AH,differs
52,Ahab,won
177,Aherne,had
75,Ahsan,et
75,Ahvaz,was
50,ahimsa,required
96,AH,asked
522,Ahamkara,is
54,Ahlfeld,found
64,Ahlstrom,points
58,Ahmad,continues
42,Ahmedabad,stands
260,ahara,is
98,AH,AS
647,Ahab,contributed
45,Ahlstrom,have
53,Ahmad,shrugged
65,Ahnahaways,had
110,ahjali,pose
142,AHA,began
79,AHEA,was
142,AH,says
806,Aharon,had
139,Ahasuerus,promoted
77,Ahm,is
74,Ahmed,refers
1826,Ahoms,were
57,AH,appeared
48,Aherne,would
160,Ahimelech,gave
175,Ahmad,offers
86,Ahmed,carried
176,Ahmet,has
129,Ahom,rule
164,Ahab,entered
54,Ahmad,produced
52,Ahmadi,gives
58,Ahmadiyas,have
140,Ahmed,pulled
101,Ahmet,were
216,Ahom,was
59,Ahram,stated
79,Ahura,said
155,AH,got
167,Ahab,defies
62,Ahau,has
132,Aheer,is
46,Ahmadis,believe
53,Ahab,hunts
91,Aharoni,suggests
17476,Ahmad,was
78,Ahmet,says
95,Ahriman,must
60,ahrselves,be
819,Ahab,may
333,Aharon,said
62,Ahichchhatra,is
41,Ahimaaz,appeared
410,Ahmad,sent
167,Ahmed,stayed
82,Ahmedabad,based
289,AHI,was
955,Ahab,saw
57,Ahmadinejad,have
93,Ahmed,appears
42,AH,contain
2771,Ahab,said
96,Ahaz,erected
297,Ahimelech,had
101,Ahuna,was
390,Ahab,disguised
594,Ahe,was
56,Ahmed,proposed
62,Ahmedabad,witnessed
547,Ahoms,are
67,Ahs,is
54,ahimsa,comes
112,AHCPR,was
164,Ahern,did
51,Ahlgren,has
48,Ahluwalia,are
97,Ahmad,states
94,Ahmed,answered
62,AHF,should
145,Ahasuerus,will
570,Ahlen,et
138,Ahmed,Saeed
63,Ahn,argues
57,Ahzab,was
301,AH,being
791,Ahaz,lived
51,Ahidjo,succeeded
51,Ahmad,cited
1944,Ahmed,became
57,Ahmad,supported
142,Ahmed,succeeded
93,Ahab,leaped
104,Ahadith,have
2487,Ahmed,said
238,AHP,would
58,AHy,is
74,Ahaz,shall
187,Ahimaaz,ben
110,Ahl,was
217,Ahmad,makes
67,Ahmadinejad,won
317,Ahmed,left
106,Ahmednagar,has
114,Ahriman,did
49,Ahaz,feared
765,AHR,is
472,AH,contains
91,AHc,is
148,Ahaz,turned
51,Ahf,is
41,Ahimaaz,came
220,Ahimsa,may
56,Ahmadiya,is
212,Ahmed,jumped
86,ahs,are
165,AHA,did
118,Ahab,conveyed
55,Ahmad,means
958,Ahmed,looked
236,AHAs,have
199,Ahab,gives
85,Ahem,stepped
59,Ahmad,captured
287,AH,determined
263,Ahmed,appeared
88,Ahriman,marred
114,AHS,had
58,Ahala,killed
85,Ahead,said
191,Ahikam,had
373,Ahmad,being
358,Ahmed,argues
226,Ahuramazda,has
117,ahar,is
323,Ahad,was
84,Ahaziah,came
88,Ahmad,taught
237,Ahmed,announced
148,Ahora,es
254,ahuse,is
157,AH,reported
77,Aherne,are
80,Ahmed,do
62,Ahmednugger,was
88,Ahmet,did
57,Ahoo,visited
111,Ahrar,were
676,Ahrens,was
3004,AHP,is
342,Ahab,calls
218,Ahmed,slipped
110,AHF,may
92,AH,seems
144,Ahaggar,are
46,Ahasuerus,stood
54,Aherne,were
56,Ahmed,quotes
138,AH,used
240,Ahab,reigned
556,Ahalya,is
104,Ahaz,can
70,Ahead,Is
294,Ahlbom,et
381,Ahmadis,have
63,Ahar,were
101,Aharon,Megged
77,Ahaz,brought
899,Ahenobarbus,has
562,Ahimsa,was
53,Ahmad,obtained
60,Ahmadi,were
11261,Ahmed,Mohamed
221,Ahom,is
66,Ahura,Mazdah
159,ahimsa,could
102,Ahab,humbles
277,Ahidjo,is
69,Ahmad,feared
66,ahove,described
134,AHP,requires
44,AHb,is
484,Ahab,became
298,Ahasuerus,could
119,Ahimelech,answered
75,Ahlers,has
77,Ahmad,advanced
97,Ahold,had
108,Ahonen,is
268,Ahab,achieves
216,Ahau,Can
46,Ahern,got
133,Ahmad,rejected
56,Ahn,took
271,Ahrendt,et
318,ahimsa,had
497,AH,began
127,Ahasuerus,answered
80,Ahaz,asked
160,Ahmed,belonged
74,Ahmedabad,said
191,AH,calculated
121,Aharon,asked
41,Ahasuerus,showed
64,Ahaz,returned
47,Ahmadinejad,can
112,Ahmed,approached
206,Ahriman,have
249,Ahuitzotl,had
63,ahimsa,came
63,Ahirad,be
155,Ahlman,et
302,Ahmad,succeeded
89,Ahmadiyya,have
44,Ahmedabad,received
790,AHF,is
176,AHRQ,has
79,Ahavaniya,is
68,Ahmad,Saeed
585,Ahmed,made
304,Ahmedabad,would
2662,Ahasuerus,was
88,Ahaziah,are
188,Ahmad,sees
991,Ahmedabad,have
176,Ahmes,gives
158,ahamkdra,is
284,Ahab,comes
47,Ahaz,going
209,Ahithophel,would
734,Ahmed,puts
64,Ahab,needed
597,Ahmad,began
104,Ahmed,reached
355,ahimsa,will
559,AH,became
72,Ahab,regarded
601,Ahaz,took
74,Ahmad,protested
520,Ahmed,thought
53,ahimsa,implies
97,AHG,are
181,AHP,does
198,Ahab,brought
80,Ahaziah,sends
132,Ahenakew,was
145,Ahenobarbus,were
256,Ahmed,replied
133,Ahtisaari,said
342,AHP,are
104,Ahab,affect
428,Ahern,is
761,Ahmed,Said
74,Ahmet,made
107,Ahoms,brought
132,Ahwaz,had
242,Ahab,chanced
92,Ahaz,called
149,Ahaziah,would
245,Ahlstrom,was
81,Ahmad,placed
841,Ahmadabad,was
370,Ahmed,asserted
510,Ahaz,went
607,Ahmed,received
82,ahimsa,means
42,AH,hail
654,Ahab,be
41,Ahaz,abhorred
43,Ahmed,signed
50,Ahnung,is
187,AH,changed
285,Ahmad,started
5234,Ahmed,is
64,AHA,issued
173,AHD,is
59,AHI,may
221,AHP,provides
233,Ahar,is
369,Ahlers,had
52,Ahmad,gained
79,Ahmed,waved
200,AHF,was
49,Ahithophel,might
970,Ahmad,wrote
114,Ahmed,used
43,Ahmedabad,decided
49,AH,ought
88,Ahem,went
465,Ahmad,launched
82,Ahora,yo
157,Ahram,had
1093,Ahab,must
70,Ahasverus,has
42,Ahijah,predicted
46,AH,seemed
58,Ahab,ascended
518,Ahasuerus,said
62,Ahd,had
60,Ahmadu,were
534,Ahmed,informed
381,AH,told
44,AHv,is
133,Ahab,cries
65,Aharon,became
42,Ahasuerus,prayed
140,Ahern,told
52,Ahimsa,says
54,Ahmad,stepped
252,Ahmed,believes
255,AH,becomes
482,Ahab,half
146,Ahasverus,was
175,Ahaz,commanded
164,Ahmed,commented
113,Ahren,et
95,Ahriman,brought
296,Ahwaz,is
223,AHC,has
163,Ahab,assumes
57,Ahmad,loved
126,Ahab,reached
54,Ahasver,was
67,Ahimsd,is
181,Ahmad,attempted
49,Ahmed,hoped
101,Ahmednuggur,is
43,ahimsa,do
100,ahove,was
68,AHA,established
69,AH,Around
87,Ahab,go
50,Ahimaaz,said
96,Ahmad,related
66,AHC,can
135,Ahaz,succeeded
469,Ahmad,attacked
163,Ahmed,met
79,Ahoms,maintained
53,Ahuramazda,are
124,Ahasuerus,took
725,Ahlstrom,et
680,Ahmad,left
47,Ahrens,are
185,AHA,will
52,Aha,was
92,Ahaz,sacrificed
45,Ahmar,were
1294,Ahmed,came
694,Ahab,drives
149,Ahaziah,did
336,Ahmad,alias
116,AHH,was
73,Aherne,said
740,Ahmad,became
62,Ahmed,perceived
99,Ahold,was
42,AHP,makes
60,Ahluwalia,did
233,Ahmed,shook
937,Ahram,reported
58,AH,works
68,Ahab,holds
364,Ahasuerus,would
108,Ahura,are
45,AHR,will
68,Ahaz,continued
42,Ahmad,examines
83,Ahmes,had
206,Ahab,received
366,Ahead,is
68,Ahmad,wondered
91,Ahomadegbe,was
368,Ahab,loved
368,Ahaz,became
218,Ahmad,must
96,Ahab,shakes
106,Ahadith,were
236,Ahaggar,is
1638,Ahmedabad,had
86,Ahn,did
49,Ahab,shouts
818,Ahaz,died
53,Ahaziah,turned
81,Ahearn,says
467,Ahmad,hoped
123,Ahmed,takes
87,AHA,estimates
733,AH,would
137,Ahab,appeared
107,Ahmad,drove
42,AHP,consists
1440,Ahab,consults
133,AHA,may
203,Ahab,hunting
70,Ahasuerus,makes
88,Ahau,are
90,Ahmad,grew
48,Ahmed,provided
80,Ahrars,have
85,Ahriman,becomes
47,AHRQ,supports
204,AHYDO,is
52,AH,having
339,Aham,is
40,Ahania,cast
96,Ahmad,laid
41,AH,appear
131,AhR,has
210,Ahab,forbade
1703,Ahaziah,was
265,Ahmedabad,did
75,Ahtisaari,has
477,Ahumada,et
62,Ahwaz,has
45,AHA,considers
247,Ahmad,approached
61,Ahmadu,did
82,ahadith,is
1051,AHA,was
50,AHn,is
60,Ahab,obtained
63,Ahaziah,followed
371,Ahern,has
49,Ahmad,discovered
236,Ahmedabad,became
201,Ahoms,did
49,Ahora,si
48,Ahsa,is
208,Ahaziah,saw
59,Ahern,announced
107,Ahlberg,had
13150,Ahmed,was
43,AH,include
183,Ahab,confesses
735,Ahaz,did
149,Ahirs,had
297,Ahmed,recognized
41,ahimsa,includes
52,Ahara,was
49,Ahaz,have
77,Ahern,went
119,Ahmad,quotes
176,Ahoms,could
163,Ahab,being
61,Ahaz,found
115,Ahmad,adds
276,Ahmadi,is
53,AH,replied
53,Ahmad,collected
864,Ahriman,would
50,Ahlstrom,noted
194,Ahmad,identifies
164,Ahura,has
42,AH,joined
492,Ahab,becomes
93,Ahlberg,is
106,Ahmad,asserts
136,Aho,has
51,ahstract,is
60,AH,seem
81,AHvap,is
71,Ahmednagar,are
75,Ahmose,did
782,Ahriman,will
79,Ahv,is
943,Ahearn,was
504,Aherne,et
361,Ahmad,led
124,Ahmed,noticed
49,Ahmedabad,followed
115,Ahab,accepted
116,Ahearn,did
70,Ahmad,withdrew
95,ahs,were
91,AHG,has
75,AHLs,can
577,AH,should
81,Ahali,was
372,Aherne,is
219,Ahmad,seems
13797,Ahab,is
85,Ahasuerus,asks
104,Ahmed,demanded
94,Ahaz,sought
47,Ahimsa,became
72,Ahmad,dan
47,Ahmedabad,seems
430,Ahmose,was
206,Ahtisaari,had
169,AH,might
94,Ahab,proposed
194,Aharon,were
320,Ahaz,appealed
167,Ahithophel,advised
251,Ahmad,informed
132,Ahab,dropped
110,Aharon,told
136,Ahasuerus,appears
406,Ahe,had
105,Ahidjo,remained
55,Ahmed,pressed
645,AHC,is
106,Ahab,accused
113,Ahaz,gave
263,Ahearn,is
186,Ahmad,visited
944,Ahura,is
962,AH,were
87,Ahab,paused
336,Ahasuerus,commanded
64,Ahmed,summoned
49,AH,put
86,Ahab,reveals
43,Ahaz,believed
58,Ahmedabad,wrote
41,AH,continued
206,Ahab,leaning
66,Ahasuerus,put
105,Ahaz,paid
1038,Ahmad,shouted
217,Ahmed,continued
80,Ahmud,was
56,Aho,etal
90,Ahaz,ascended
55,Ahhiyawa,are
150,Ahio,went
235,Ahmad,concludes
143,Ahmed,ran
896,Ahab,made
1702,Aharon,was
44,Aherne,did
114,Ahmad,opened
149,Ahmed,treated
76,Ahmedabad,being
60,Ahts,had
56,AHP,must
589,Ahithophel,had
264,Ahitophel,was
107,Ahriman,appeared
163,Ahab,killed
44,Ahlquist,found
60,Ahora,vas
48,Ahti,was
49,Ahalya,became
56,Ahasuerus,lived
184,Ahbar,said
83,Ahem,stuck
258,Ahmad,heard
720,Ahmadinejad,is
1369,Ahmedabad,were
63,Ahaz,sinned
80,Ahlstrom,wrote
62,Ahmadiyya,Anjuman
315,Ahmed,put
350,Ahmet,said
57,Ahn,went
273,Ahram,wrote
56,Ahab,explained
135,Ahaggar,was
244,Ahler,et
175,Ahmad,invited
166,AHA,said
40,Ahaz,be
340,Ahaziah,fell
104,Ahitub,was
240,Ahlbrandt,et
68,Ahmad,failed
52,Ahomadegbe,had
74,Ahoms,followed
189,ahimsa,were
64,AH,consists
53,Ahab,consented
133,Ahasuerus,does
457,Ahaziah,died
1804,Ahmad,feels
46,Ahmadabad,would
76,Ahmeti,was
75,Ahriman,proceeded
470,Ahumada,was
87,AH,protects
91,Ahern,admitted
166,Ahlstrom,is
546,Ahmad,gave
243,Ahmed,can
40,Ahrimanes,created
47,Ahab,seeking
1821,Ahmad,did
92,Ahn,looked
110,AHP,following
50,AH,followed
48,Ahab,rent
90,Ahijah,tore
41,Ahmad,relied
83,Ahmedabad,continued
72,Ahrens,have
126,Ahab,wished
687,Ahmad,ben
85,AH,received
442,Ahimsa,can
969,Ahmad,went
193,Ahmadis,had
92,Ahmadnagar,fell
373,Ahmad,commented
274,ahove,is
