count,noun,verb
75,Aquila,began
61,Aquitaine,called
471,aqueduct,dating
75,aqueous,HF
55,Aquilina,found
533,Aquinas,mentions
352,Aquitaine,became
99,aqualung,diving
579,aqueduct,intersects
257,aquifolium,is
59,aquisition,are
73,AQi,is
88,Aquileia,fell
354,Aquinas,indicates
104,aquarists,believe
82,aqueous,occurs
1761,AQL,is
46,Aquifer,can
61,Aquilia,gave
10242,Aquinas,deduced
64,Aquarium,could
237,Aquila,went
46,Aquinas,stopped
199,Aquino,are
60,aquaculture,uses
107,aquarelle,is
51,aquifers,identified
101,Aquinas,encountered
308,Aquitania,were
922,aquarists,are
830,Aquinas,identifies
210,aqueduct,completed
60,Aquatics,Swimming
92,Aquilegia,formosa
40,Aquillius,desired
207,Aquino,have
92,aquaculture,becomes
202,aquarium,contained
92,aqueduct,consisted
64,aquifer,affects
74,AQR,is
240,Aqil,was
67,Aqua,lateris
84,Aquilegia,caerulea
1169,Aquinas,draws
194,aqueduct,coming
87,aquifers,causes
271,Aquitaine,brought
1389,aqueduct,afforded
41298,aquifer,is
603,AQ,can
48,Aquarii,has
52,Aquifer,underlying
1164,Aquinas,agree
1040,aquaculture,may
385,aqueduct,do
331,aqueous,Congo
44,AQUEOUS,VAPOR
40,Aquillius,were
155,Aquinas,envisages
42,aquarium,serves
63,aqueduct,located
1425,Aquinas,sees
3084,aquarium,will
44,aquifer,develops
2428,Aquino,is
46,Aquitaine,does
108,aquarist,would
173,aquariums,was
58,aqueous,TABLE
429,Aqaba,were
252,Aquarius,represents
484,Aquinas,lists
174,aquifer,shows
140,Aqaba,have
46,Aquin,are
77,Aquinas,retains
98,aquarium,takes
508,aqueduct,continues
95,aqueous,alkaline
281,aquifer,provides
393,aquifers,located
245,Aquae,destillat
220,Aquinas,reaches
233,aquarium,lay
145,aqueduct,eluded
145,aquifers,varies
46,Aqui,es
764,Aquinas,drew
780,Aquino,et
116,aqueducts,continued
51,AQLs,may
65,Aquino,insisted
55,aquaculture,provide
53,aquafortiste,et
169,aqueous,surrounding
206,aquifers,range
51,AQS,are
131,Aquarius,loves
1242,Aquinas,might
71,aquaplane,is
108,aquarist,are
223,aquarium,offers
327,aqueduct,crossing
104,aqueous,treating
55,aquifer,differs
55,Aqui,taine
41,Aquileia,wrote
179,Aquinas,reiterates
486,aquariums,can
75,aqueous,counting
668,aquifer,contains
201,aquifers,lie
67,Aquia,was
127,Aquila,answered
123,Aquileia,should
4710,Aquinas,argues
190,aquae,is
406,aquarium,stocked
630,Aquileia,is
533,Aquinas,created
45,Aquino,makes
69,aquafortis,had
95,aquarium,seems
43,aqueduct,failed
48,AQD,is
47,Aquaculture,includes
214,Aquarium,may
63,Aqueduct,could
212,Aquila,asked
232,aquaculture,became
114,aquarium,placed
171,aqueduct,enters
78,Aquinas,rests
195,Aquino,assassinated
1889,aquaria,were
154,aqueduct,took
88,aquifers,need
160,Aqaba,will
164,Aquilonius,et
312,Aquinas,divided
44,aquaculture,did
86,aquaculturist,must
44,aquarium,moved
75,aqueducts,connected
42,aquifer,remained
118,Aquamarines,are
70,Aquarium,displays
107,Aquarius,indicates
444,Aquila,et
51,Aquinas,explored
45,aquarium,opens
85,aquatint,etching
939,aquifer,consists
58,aquifers,known
210,Aquillius,had
1374,Aquin,et
828,Aquinas,continues
110,Aquino,noted
849,aqueduct,brought
8319,aqueducts,having
45,aqueous,begins
40,Aquatints,are
99,Aquila,does
244,Aquinas,condemned
165,Aquino,stated
81,aqueous,amino
104,aquifer,extending
246,Aquaporins,are
123,Aquarians,may
66,Aquarius,feel
229,Aquila,verreauxi
1493,Aquinas,defended
78,Aquino,y
390,Aquatint,is
219,Aquinas,Lecture
44,aquaintance,had
1347,aqueduct,would
650,aquifer,including
385,AQ,has
43,Aquileia,could
3631,Aquinas,adds
53,Aquino,managed
116,Aquitaine,decided
224,aqueducts,stretching
161,aqueous,being
103,AQ,does
75,Aquarium,did
73,Aquarius,takes
78,Aquatic,weed
155,aquaculture,provides
117,aquifer,continues
2675,aquifers,may
55,AQ,equals
295,Aquilina,was
726,Aquinas,admitted
423,aqueduct,conveyed
60,aquifers,differ
44,Aqua,Virgo
709,Aquinas,expanded
166,aquaculture,contributed
70,aquaculturists,must
258,aquariums,will
328,aqueous,flows
131,aquifer,discharges
458,Aqsa,Mosque
102,Aquae,Sextiae
3909,Aquinas,adopts
80,Aquino,moved
67,aquaculture,developed
578,aqueduct,did
46,aquilegia,is
48,Aquarium,became
51,Aquatics,may
3757,Aquinas,appears
315,Aquitaine,did
51,aquarium,remained
360,aqueducts,bringing
141,Aquinas,looks
55,aquifers,surrounding
250,Aquila,wahlbergi
40,aquaculture,involve
203,aqualung,is
166,aquarium,using
128,aqueduct,flowed
473,Aquarians,have
903,Aquinas,equates
42,aquatint,showing
83,aquel,entonces
200,aquifers,lying
92,Aqua,Fortis
50,Aquaria,have
98,Aquiles,had
50,Aquilina,learned
618,Aquinas,emphasized
54,Aquino,sent
50,Aquitain,were
136,Aquitaine,died
345,aquaculture,does
93,aqueducts,show
3060,Aquinas,affirms
48,aquaria,could
192,aqueduct,commences
175,aqueous,staining
601,Aqaba,would
51,Aqueous,may
158,Aquino,does
45,Aquitanus,ceases
56,aquafortis,was
156,aqueducts,carry
49,aquifer,fed
48,Aquinas,carries
64,aquaculturist,can
92,aquarium,comes
186,aqueduct,appear
111,aquifer,recharge
45,Aquileia,held
573,Aquinas,changed
763,aqueduct,could
1539,aquifers,were
403,Aquarius,rising
60,Aquila,moved
85,Aquileja,was
124,Aquinas,focused
72,aqueous,aerated
218,aquifer,based
65,Aqiba,differ
75,Aquifer,underlies
3175,Aquinas,apply
1007,aqueduct,will
67,aquifer,made
1617,Aquarium,was
950,Aquinas,introduces
80,aquitard,can
86,Aqueduct,completed
719,Aquinas,notes
42,Aquino,maintained
324,aquatints,were
58,aqueduct,trailing
64,aquifer,produces
52,Aquaculture,involves
50,Aquarii,are
146,Aquinas,possessed
57,aquarium,died
139,aquaticus,are
97,aqueduct,connected
178,aqueous,cleaning
78,Aquila,assumed
187,Aquinas,confronted
198,aquatics,will
102,Aqaba,closed
393,Aquinas,defends
44,aquatics,had
87,aqueduct,containing
64,AQUEOUS,HUMOUR
55,Aqueduct,crossing
179,Aquinas,indicate
484,aquamarine,is
68,aquarium,sits
75,aquatics,grow
267,aqueduct,conducts
2235,Aquarius,will
58,Aquila,spp
138,Aquinas,known
50,Aquino,appears
185,aquae,et
115,Aquila,al
249,Aquinas,define
508,Aquitaine,et
406,aquifer,extends
102,AQL,may
57,Aquarius,sees
64,Aquilegia,flabellata
210,aquarelles,et
52,aquaticus,has
142,aquifers,associated
51,aquilina,is
693,Aquileia,were
168,Aquinas,adduces
62,aquaria,contained
41,aquarium,bubbling
74,aquariums,offer
94,aqueducts,bring
58,aquifer,separated
41,aquifers,form
164,Aquarium,should
53,Aquarius,signifies
52,Aquinas,ruled
90,Aquitaine,held
93,aquatint,made
86,aquifer,indicates
771,Aquinas,distinguished
118,aqueduct,comes
240,aquifer,flows
50,Aqr,are
47,Aquifers,were
65,Aquila,taught
960,Aquinas,approached
64,aquadag,is
651,aquarist,can
98,aquifers,formed
89,Aqua,will
241,Aquila,adalberti
52,Aquilas,was
413,Aquinas,attaches
322,Aquino,signed
6257,Aquitaine,was
73,aquarium,presents
57,aqueducts,destroyed
210,aquifer,penetrated
51,Aquarius,believes
103,Aquinas,recalls
192,Aquitaine,have
40,aquatics,growing
134,aqueous,reducing
284,Aquinas,failed
104,Aquitaine,fell
48,aquarium,turned
153,aqueducts,serving
44,aquifer,encountered
150,Aqiba,ben
756,Aquinas,applied
43,aquosity,is
66,Aquarians,make
2059,Aquinas,bears
83,aquarium,tubing
81,aquatica,are
275,aqueduct,appears
81,aquifers,fed
502,Aquinas,set
65,aquaintance,was
43,aquaticus,have
539,aquifer,becomes
230,AQUATIC,ENVIRONMENT
55,Aquatics,has
42,Aqui,folium
1301,Aquinas,concludes
190,aquarists,can
50,aquarium,going
61,aquifer,studied
268,aquifers,having
120,Aquarian,has
2260,Aquarians,are
49,aquarist,could
86,Aquidaban,was
42,Aquilina,remarked
158,Aquinas,endorses
200,Aquino,led
445,aquarium,depends
47,aqueducts,do
46,AQL,must
66,Aquilae,has
3503,Aquinas,makes
67,Aquino,flew
62,Aquitaine,ruled
70,aquarium,displaying
79,aqueducts,found
573,aquifer,being
55,aquifers,comprise
123,Aquila,imperialis
66,Aquitimo,was
614,aqueous,has
89,Aqu,JAN
50,Aqualfs,are
48,Aquifer,lies
1640,Aquinas,achieved
65,aquarium,lighted
66,aqueduct,ended
102,aqueducts,provided
223,aqueous,feeds
1027,aquifer,connected
75,aquifers,overlain
71,AQL,can
154,Aquiles,was
1828,Aquinas,made
89,Aquino,spoke
3859,aquaculture,has
398,aquarist,must
42,aquarium,occupies
636,aqueous,based
87,Aquinas,repeated
151,aqueous,vapor
3814,aquifer,may
140,Aquaria,were
104,Aquarien,und
67,Aquileia,may
317,Aquinas,approaches
364,Aquino,assumed
87,Aquitaine,refused
447,aqueduct,made
307,aqueducts,can
96,aqueous,polymer
90,Aqui,y
60,Aquinas,offer
95,aquarium,displays
74,Aquaculture,held
58,Aquaria,can
129,Aquarium,would
1376,Aquila,clanga
97,Aquinas,advanced
134,aqueduct,becomes
540,aqueous,humour
208,Aquarius,were
3220,Aquinas,depicts
607,aquaria,have
65,aquatilis,are
62,aquifer,ranged
347,Aqu,AUG
150,Aquila,having
128,Aquinas,reminded
197,Aquino,decided
62,aquamarine,may
93,aquatints,made
85,aqueduct,reaches
53,aqueducts,feeding
206,aquifers,according
46,AQ,becomes
60,Aqaba,bounded
1027,Aquinas,understands
172,Aquino,put
95,aquifers,be
87,Aq,denotes
110,Aquino,appeared
79,aqueduct,lighting
52,aqueous,causes
69,aquifer,associated
209,Aqueduct,will
41,aquarium,seem
220,aquatics,may
55,aquatints,have
206,aqueduct,going
1766,aqueducts,was
86,aquifers,occurring
280,Aquinas,advocated
83,aquarium,consists
317,aquatints,are
1234,aquifers,will
312,AQUEOUS,SOLUTION
190,Aquilius,had
397,Aquinas,concerning
97,aqueduct,showed
122,aqueous,must
149,aquifers,tend
55,Aquinas,criticizes
73,Aquino,succeeded
89,aquaculture,expands
447,aquaria,is
1007,aquarists,have
141,aquarium,became
53,aquariums,could
164,aquatic,is
580,aqueduct,runs
62,aqueous,developing
52,Aquarius,contains
94,Aquino,established
86,Aquitania,has
664,aquaria,containing
41,aqueous,remains
255,AQI,is
195,Aqaba,should
3704,Aquarium,is
197,Aqueduct,are
108,Aquilla,was
62,aquarium,looked
64,aqueduct,stretches
148,aqueducts,cross
106,aquisition,was
361,Aquino,made
41,Aquitania,extends
204,aquarium,opened
253,aquatics,can
102,aqueous,flow
59,aquifer,begins
131,Aquarians,were
924,Aquinas,clarifies
82,aquarist,does
56,aqueous,soluble
71,aquilinum,are
3438,Aquinas,claims
663,aquifers,underlying
191,Aquila,have
210,Aquino,und
122,aquaria,used
47,Aquarium,opens
230,Aquiles,is
331,Aquino,gave
97,AQRS,is
111,Aquilon,was
636,Aquinas,pointed
61,aqueduct,seen
53,aquifers,receiving
51,Aquarium,houses
390,Aquinas,expressed
532,Aquino,knew
99,Aquitaine,seemed
239,aquafortis,is
164,aquarium,held
368,aquifer,depends
82,Aqiva,said
48,Aqua,di
301,Aquarius,could
69,Aquilae,are
765,Aquinas,focuses
103,aquarists,find
193,aqueous,washing
52,Aqueduct,may
480,Aquinas,admits
227,Aquitain,was
14626,aqueduct,is
71,Aquila,wrote
336,Aquilia,was
44,aquamarine,surrounded
169,aquifer,represents
57,Aquariums,were
66,Aqueduct,carrying
300,Aquilae,is
51,Aquinas,examined
75,aquae,has
176,aqueduct,dug
46,aqueducts,testify
564,Aquarium,are
1513,Aquinas,cites
398,aquarium,fishes
147,Aquarids,are
127,Aquarius,pours
544,Aquinas,read
58,aquarium,described
118,aqueous,would
70,aquifers,drained
76,AQUATIC,ORGANISMS
58,Aqiba,are
44,Aquila,seem
343,Aquinas,believe
142,Aquino,entered
288,aqueducts,could
113,aqueous,acidified
52,aquifer,gets
126,Aquinas,needed
43,aquarium,installed
91,Aqil,et
46,Aquae,Solis
82,Aquinas,Selected
192,aqueducts,must
126,Aqiba,declares
274,Aquarius,likes
231,Aquinas,anticipated
844,Aquino,came
128,aquaculture,poses
62,aquaria,must
275,aquarists,is
49,aquarium,means
124,aquatint,were
133,aqueduct,designed
531,Aquinas,felt
699,aquaculture,feeds
242,aquaria,can
526,aquarium,contains
73,AQL,specified
132,Aqua,regis
42,Aqui,toda
46,Aquinas,favoured
77,Aquino,started
220,aquae,was
46,aquifer,rests
2103,Aquinas,concluded
118,Aquino,used
63,aquaculture,producing
896,aquarium,would
98,Aquarian,may
639,Aquino,did
710,aq,is
73,aquaria,provided
121,aqueduct,bearing
387,Aqiba,was
74,Aquilina,took
136,Aquinas,supposed
47,Aquitaine,followed
677,aquariums,is
59,aqueous,diluted
485,aquifers,could
4507,Aq,is
80,Aqueduct,began
983,Aquinas,maintained
40,aquarium,sealed
57,aquifers,store
175,Aquash,had
72,Aquila,seems
169,Aquinas,illustrates
216,Aquino,says
64,aqueous,flowing
168,Aquarium,can
148,Aquinas,contributed
48,aquaculture,reached
1229,aqueduct,attributed
49,Aqaba,being
167,Aquaria,are
4353,Aquinas,kept
208,Aquino,created
2677,aquarium,housed
93,aquifer,overlies
44,AQ,could
208,Aquinas,accept
311,Aquitaine,remained
131,aquaculture,began
88,aqueduct,feeding
177,aquifer,did
136,Aquinas,reflects
1644,Aquitaine,is
145,Aquarela,do
76,Aquarius,gets
87,Aquifex,pyrophilus
189,Aquileia,has
2549,Aquinas,incorporated
43,aquarium,lights
160,aqueduct,belonging
44,aquifer,occurred
42,aquifers,contribute
67,Aquinas,leads
44,Aquino,invited
473,aquarist,will
101,aquarists,keep
51,aquarium,constructed
1065,aquatint,is
97,aqueduct,takes
391,aqueducts,gave
124,aqueous,leaves
182,aquifers,tapped
61,aquilinum,was
79,Aquitaine,left
67,aquarium,watching
65,aqueous,solvent
63,aquifer,leads
579,Aquitaine,would
76,Aqiba,began
295,Aquinas,establishes
151,aqueducts,might
53,Aqaba,lies
907,Aquila,said
92,Aquinas,echoes
272,Aquitaine,married
74,Aquitanian,is
94,aquatint,added
11546,aqueous,is
150,Aqiba,did
441,Aquinas,approved
101,Aquitaine,being
211,aquaculturists,are
116,aquarists,may
214,aquarium,half
563,aquifer,become
181,Aqhat,is
81,Aquila,sat
1167,Aquinas,begins
66,aquarium,hold
715,aqueous,buffered
287,aquifer,underlies
42,AQ,refers
46,Aquarius,knows
47,Aquila,died
54,Aquileia,began
3200,Aquinas,argued
187,aquarists,do
41,aquarium,dedicated
1560,aqueduct,were
169,Aqaba,became
230,Aquila,told
45,Aquitaine,meant
2398,aquarium,containing
160,Aqqad,is
258,Aquino,can
102,aquarists,were
67,aquariums,housing
65,aqueduct,see
3158,aquifers,have
41,Aquae,et
658,Aquila,heard
340,Aquinas,devoted
183,aqueduct,extends
310,aqueductal,stenosis
85,aqueducts,served
160,Aquidneck,had
47,aquaducts,were
60,aqueducts,exist
229,aqueous,passes
51,aquifers,run
641,Aquarian,is
277,Aquarians,do
99,Aquinas,connects
45,aqueduct,presented
54,Aquila,used
155,Aquinas,present
89,aquaculture,includes
212,Aquae,rosae
178,Aquarius,tends
216,Aquincum,was
92,Aquino,stood
99,aqueous,have
235,aquifers,occurs
158,Aquarians,love
195,Aquarius,should
1513,Aquinas,disagreed
47,aql,is
998,aquaculture,have
54,aquastat,will
383,aquiclude,is
116,AQUINAS,SUMMA
100,AQ,be
101,Aquilina,knew
54,Aquino,attempted
79,aquamarines,set
43,aquifers,exceeds
54,AQs,is
146,Aquarists,are
79,Aquila,being
43,Aquinas,exerted
66,aqueducts,erected
178,aquifer,caused
98,aquariums,need
467,aqueduct,supplying
135,Aquino,ordered
135,aquaculture,based
115,aquamarine,was
133,aquarium,being
51,aquariums,made
190,aqueducts,crossing
124,aquiculture,is
128,aquifers,produce
124,Aqdas,was
127,Aqqad,had
292,Aquinas,seem
1887,aqua,fortis
59,aquaria,maintained
106,aquifers,get
120,Aqiba,came
451,Aquinas,praised
292,aquaculture,include
2295,aqueduct,had
348,Aquarius,have
360,Aquinas,inherits
98,aquaculture,continues
82,aquarium,seemed
44,aquariums,hold
74,aqueduct,causes
2535,Aqaba,was
415,Aquaculture,can
115,Aquarius,brings
205,Aquinas,criticized
83,aquifer,intersects
89,aquifers,does
54,Aql,has
64,Aquaculturists,have
457,Aquinas,acknowledges
43,Aquitania,may
83,aquaria,do
67,aquarium,make
93,aquarum,was
71,aqueous,swelling
110,aquifer,serves
234,AQ,represents
1746,Aquinas,considers
72,Aquino,thought
88,aquamarine,are
109,aquarium,includes
48,aquifer,consisted
75,aquifers,became
77,aquitard,was
463,Aqsa,is
237,Aquino,argues
150,aqueduct,entering
75,aqueducts,delivered
47,aquifers,situated
57,Aquilia,were
605,Aquinas,embraced
2971,aquarium,has
57,aquavit,was
116,Aqiba,has
122,Aqua,are
161,Aquarelles,et
57,Aquarius,poses
69,Aquifers,provide
356,Aquinas,divides
91,Aquino,revealed
182,aqualung,was
458,aquarium,could
78,aqueduct,appeared
287,aqueducts,took
205,AQP,is
421,Aqiva,says
5268,Aquinas,asks
79,Aquitaine,found
81,aquatints,is
51,aquifer,reduces
256,aquifers,found
63,aquitards,can
95,Aquariums,have
328,Aquila,nipalensis
234,Aquinas,appear
48,aquanauts,will
61,aqueducts,enter
132,aqueous,leaching
75,aquifer,indicate
101,aquifers,represent
83,aquifuge,is
223,AQ,must
60,Aqua,were
56,Aquifer,would
107,Aquinas,poses
52,Aquino,defeats
180,Aqdas,is
216,Aqqad,was
1166,Aquinas,recognizes
50,Aquino,faces
145,aqueous,could
104,aquifer,FIGURE
65,aquifers,respond
90,AQL,sampling
136,Aqui,se
49,aquifer,dropped
76,Aqua,vitae
46,Aqueducts,stretching
171,Aquinas,falls
105,aquaculture,increased
66,aquaduct,was
200,aqueduct,conveying
232,aquifers,become
59,Aqaba,remained
230,Aquarius,being
831,Aquinas,shows
84,aquaculture,produces
737,aquarium,keeping
92,aqueduct,makes
43,aqueducts,restored
496,aquifers,contaminated
191,Aquifer,has
233,Aquinas,adapted
98,aquarists,know
49,aquarium,devoted
392,Aquino,appointed
129,aquarium,do
539,aquifers,containing
108,Aqiba,maintains
83,Aquarists,should
2805,Aquileia,was
61,aquamarines,have
66,Aquarius,suggests
45,Aquilina,turned
469,Aquinas,according
109,aquaria,filled
60,aquatint,ground
65,aqueduct,shows
49,Aquatint,has
410,Aqueducts,are
293,Aquifers,may
96,aqua,has
89,aquarelles,were
42,aqueduct,placed
102,aquila,is
101,Aquilina,et
286,Aquinas,affirmed
106,Aquino,chose
130,aquifer,feeding
595,Aquamarine,is
49,Aquarium,took
607,Aquinas,allows
80,Aquinos,were
89,Aquitanian,was
440,aquatica,is
70,aqueducts,supply
227,aquifer,composed
131,Aqiba,would
110,Aquarium,contains
500,Aquinas,conceives
62,Aquino,seems
72,Aquolls,are
261,aqueduct,might
135,aquifers,consisting
81,AQ,approaches
1286,Aqueduct,is
189,Aquino,admitted
43,aqueduct,rises
69,aquifers,extending
121,Aq,must
101,Aquarium,made
79,Aquinas,understand
257,aQ,are
88,aquae,rosae
63,aquariums,use
72,aqueduct,mentioned
194,aquifers,extend
67,Aqiba,does
64,Aquarius,lies
394,Aquinas,lay
46,aquarist,knows
174,aquatint,are
75,Aqsa,had
61,Aquifers,vary
117,Aquila,stood
279,Aquilius,was
89,Aquin,zu
66,aquarium,called
391,aqueduct,caused
161,Aquila,di
74,Aquinas,resolved
355,Aqsa,was
284,Aquino,returned
78,aquaria,became
982,aquarium,had
2230,aquatic,has
60,aqueous,leaving
68,Aquila,see
420,Aquinas,postulates
55,Aquino,delivered
775,aQ,is
159,aquifer,began
165,aquifers,underlie
51,Aq,gives
50,Aquaria,containing
67,Aqueduct,begins
379,Aquillius,was
3009,Aquinas,develops
119,Aquitaine,took
116,aquatics,should
44,aquatique,et
233,aqueduct,formed
792,aquifers,was
221,Aqiva,is
81,Aquapendente,had
80,aquanauts,could
56,aquarium,bubbled
72,aquifers,contained
139,Aquilina,is
184,Aquinas,demonstrated
106,Aquino,saw
157,aquariums,has
44,aquatints,entitled
150,aqueduct,extending
562,aqueous,escapes
117,aquifers,vary
120,Aqueducts,carried
199,Aquinas,needs
57,Aquitaine,felt
47,aquaculture,grew
970,Aqua,fortis
82,Aquaviva,sent
373,Aquinas,being
66,Aquino,sought
617,aquellos,que
1037,aqueous,vapour
123,aquifer,covered
225,Aquarium,stands
233,Aquinas,classified
51,Aquino,replied
62,Aquitaine,announced
174,Aquitani,were
54,Aquasparta,was
53,Aqueducts,had
57,Aquila,reported
79,aquaculture,appears
1121,aquifer,confined
720,Aquaviva,was
230,Aquinas,realized
831,Aquino,took
50,aquaculture,holds
103,aquaculturist,is
1023,aqueduct,carried
144,Aquarius,makes
341,Aquila,spoke
973,Aquinas,founded
65,Aquino,served
81,aquaria,showed
289,aquifers,consist
189,AQUA,is
208,Aqueduct,had
345,Aquinas,determined
129,Aquino,must
211,Aquitaine,gave
126,aqueous,disperse
228,aquifers,had
67,Aquarius,becomes
358,Aquin,was
65,Aquino,proclaimed
499,aquaria,kept
135,aqueduct,turns
2865,aquifers,can
56,Aqueduct,passes
75,Aquila,met
649,Aquinas,spoke
9108,aquaculture,is
103,aquarium,equipped
3893,aqueduct,became
50,aquifer,determines
219,Aquarius,gives
157,Aquinas,displays
101,Aquino,might
45,Aquitaine,joined
108,aqueducts,passed
42,aquifers,remains
65,Aquarids,were
56,Aquarium,must
60,Aquarius,be
160,Aquila,renders
58,Aquileia,see
66,Aquino,failed
300,Aq,will
69,Aquarians,should
47,Aquinas,departed
178,aquaticus,is
44,aquifers,present
70,Aqaba,did
40,Aquillius,marched
2379,Aquinas,completed
61,aquarium,began
43,aquatic,had
395,Aquarians,can
41,Aquinas,sits
99,aquarium,fitted
89,aqueduct,fell
243,aquifer,appears
51,Aqiba,explained
344,Aquinas,concurs
211,Aquitaine,founded
58,aquation,was
45,aqueducts,followed
224,aquifer,overlain
134,Aquilegia,chrysantha
59,Aquileia,remained
3450,Aquinas,speak
42,Aquitaine,acknowledged
58,aqueduct,lay
70,aqueducts,reach
113,AQUEOUS,EXTRACT
923,AQ,are
94,Aquaculture,should
510,Aquarius,Rising
217,Aquin,is
418,Aquinas,assigns
1752,aquaculture,can
368,aquaporins,are
