count,noun,verb
52,Auxiliary,voted
129,auctioneer,leaned
403,auctioneers,say
119,auctions,included
45,aud,does
7780,audience,comprehended
2161,audiences,comprised
431,audiologists,is
559,audiometer,has
340,audit,records
82,audition,led
213,auditorium,accommodates
63,auger,operated
61,augmentation,arises
567,aunt,displayed
1130,aurea,is
77,aureofaciens,strain
968,aurochs,was
3635,author,aimed
418,authoress,may
588,authoritie,is
5067,authorities,acquiesced
4884,authority,attempting
178,authorization,appears
1295,authors,compete
53,autobiographies,go
80,autobiography,falls
391,autocorrelation,matrix
47,autocracy,stands
369,autocrat,were
91,autoimmune,enteropathy
543,autoimmunity,was
224,automaticity,would
9477,automation,following
155,automobiles,constituted
8718,autonomy,does
104,autopsy,make
46,autosamplers,can
169,autoxidation,may
509,autumn,afforded
46,auxiliaries,drove
93,auxin,reaching
59,AUGUST,DERLETH
83,AUG,can
52,Aua,are
40,Aubin,have
83,Aubry,sent
193,Auchinleck,arrived
463,Auckland,became
125,Aude,has
582,Auden,talked
134,Audience,Seating
54,Audiences,hate
237,Audio,Processing
211,Auditor,might
3607,Auditors,shall
84,Auerbach,demonstrates
65,August,begun
70,Auguste,ordered
164,Augustin,calls
4188,Augustine,originated
1470,Augustus,appointed
95,Auja,is
770,Aunt,told
539,Aurangzeb,tried
137,Aurea,has
332,Aurobindo,rejects
276,Aurora,raised
47,Auschwitz,refutes
504,Auscultation,shows
108,Ausems,ME
167,Auslander,und
81,Auspices,are
1032,Austin,dealt
1457,Australia,attracted
44,Australians,explain
2310,Austria,liked
1603,Austrians,being
729,Author,defends
172,Authorities,Rule
535,Authority,allocates
98,Autier,et
71,Automatic,calculating
59,Automotive,are
59,Autre,fois
118,Autumn,got
104,Auvergne,see
355,auction,commenced
49,auctor,does
803,audience,blamed
3929,audiences,heard
311,audiencia,could
302,audio,based
88,audit,called
1491,auditing,involves
8758,auditor,considers
54,auditorium,come
76,aula,regia
584,aura,does
70,aurantium,has
1085,auricle,should
53,auricles,serve
70,austerity,withdrew
15712,authenticity,was
4886,author,Finis
41,authoress,sent
1999,authoritarianism,can
13054,authorities,cancel
6533,authority,asking
73,authorization,implied
532,authors,closed
2420,autism,had
1999,autoantibodies,appeared
151,autobiography,constructed
2092,autocracy,could
68,autografts,include
85,automata,produced
1078,automatisms,is
466,automobile,drive
278,automobiles,belong
1051,autonomy,denies
203,autopsies,be
45,autopsy,requested
1172,autos,have
254,autotransplantation,has
59,autres,leurs
481,autumn,appears
79,auxiliary,consists
159,AUC,should
108,AUDIT,was
79,AUS,can
99,Aubain,is
72,Aubrey,concludes
74,Auburn,running
108,Audacious,is
88,Auden,reprinted
253,Audiation,is
85,Audiences,looked
85,Audiencias,are
68,Audiologists,working
138,Auditor,receives
69,Auditory,were
513,Auerbach,calls
44,Auge,are
63,Augsburg,decided
461,August,cited
58,Augusta,informed
1555,Augustine,describe
41,Augustinian,were
60,Augustinianism,could
186,Augustus,addressed
255,Aunt,left
66,Aurelia,looks
59,Aurelian,determined
144,Aurelie,would
210,Aurelius,lived
66,Aurobindo,revealed
1850,Aurora,asked
97,Austen,helped
959,Australasia,had
1455,Australia,doubled
215,Australians,compared
794,Austria,SUMMARY
48,Austrians,withdraw
338,Author,pretends
480,Authority,assumes
51,Authors,xiv
259,AutoCAD,updates
195,Auto,means
51,Automobiles,arrived
52,Autopsies,carried
138,Autumn,appears
43,auctioneer,seeks
219,auctions,brought
1945,audience,Can
1317,audiences,captivated
115,audiograms,must
221,audiologists,work
95,audiometry,involves
848,auditor,conclude
721,auditors,giving
88,augmentation,makes
40,auguries,lay
549,aunt,shall
47,aura,encircled
11453,aurora,borealis
107,auroras,was
78,autarchy,became
156,auteurs,comme
16984,author,Is
51,authoress,analyses
1674,authorities,allocating
1669,authority,astonished
74477,authors,furnishes
61,authorship,explains
107,autism,come
79,auto,adjust
198,autobiographer,might
446,autobiography,Is
40,autocrat,presiding
122,autoinoculation,has
65,automakers,buy
233,automation,reducing
326,automatism,should
84,automaton,starting
64,automobile,coasting
54,automobilists,should
205,autonomy,diminished
200,autopilot,steering
384,autopsies,could
89,autoradiograms,produced
75,autorizar,permitted
683,autumn,been
205,autumnal,rose
57,auxiliaries,becomes
56,auxiliary,leads
83,AUDITORY,CORTEX
60,AU,stands
97,Aubert,told
128,Aubin,would
524,Auckland,said
84,Auda,caught
57,Audacity,seems
53,Audiences,ate
364,Audley,could
157,Audubon,started
117,Auerbach,kept
75,Auger,made
1329,August,approached
120,Auguste,zu
95,Augustin,acknowledges
556,Augustine,formulated
189,Augustinians,founded
441,Augustus,admitted
99,Aurelius,inherited
264,Aurelle,had
383,Aurora,followed
228,Auroux,et
3495,Austin,came
1136,Australia,belonging
694,Australians,climbing
395,Australopithecus,has
828,Austria,backed
98,Author,described
218,Authoritarianism,can
156,Authorities,Regarding
76,Authority,chooses
42524,Authors,are
485,AutoCAD,treats
1123,AutoLISP,is
45,Autobiography,asserts
71,Automakers,can
53,Autonomy,describes
77,Autumn,holds
46,Auvergne,continued
117,Auxiliary,came
1376,audience,accompanies
332,audiences,attached
47,audiencia,may
90,audiologists,believe
344,audiometer,may
299,audios,are
177,audit,remains
507,auditor,disclose
96,auditors,responded
3341,aunt,answered
76,aunts,making
403,auras,have
99,auricle,gives
61,auricles,beating
103,auscultation,indicate
64,austerities,become
70,austerity,enjoined
56,authenticity,emerge
7536,author,come
6167,authorities,averted
5905,authority,attaches
3788,authors,accustomed
165,authorship,reflects
240,autism,display
966,auto,can
53,autobiographies,need
49,autobiography,loses
64,autograft,have
112,autographs,signed
180,automobile,fired
44,automobiles,hold
46,autopsy,disclosing
157,autoregression,are
459,autumn,fading
51,auxiliary,met
197,AUBURN,UNIVERSITY
90,AUDIO,EQUIPMENT
45,AUSTRIA,is
1302,AUTHORITIES,CITED
409,AUTHORS,PREFACE
63,AUTOGENIC,TRAINING
40,AU,i
196,Aubert,did
581,Aubrey,put
64,Aubrun,et
1775,Aubry,was
411,Auchinleck,should
288,Audiences,go
112,Augsburg,named
160,August,Left
128,Augusta,stands
858,Augustine,explores
137,Aunt,stood
102,Aurelia,answered
47,Aurobindo,mentioned
282,Aurora,declared
181,Ausgleich,is
804,Austen,asked
203,Austerlitz,are
169,Austin,analyzes
2467,Australia,bound
121,Australian,described
558,Australians,appreciate
286,Austria,composed
55,Austrian,meant
120,Austrians,falling
133,Auswaertiges,Amt
931,Authority,requires
150,Authors,See
210,AutoCAD,forces
941,Automatic,clearing
5471,Automobiles,were
107,Autonomy,According
174,Auxin,induces
132,auctions,taking
77,aucun,rapport
230,audacity,makes
5980,audience,pressing
47,audiences,inclined
198,audiologists,working
69,audion,were
72,auditing,represents
185,auditor,holding
65,auditorium,hushed
814,auditors,assembled
455,audits,might
61,auld,is
145,aunt,remarks
60,aunts,send
105,aurora,begins
69,auroscope,is
68,ausgegeben,am
205,austerity,goes
332,autarky,can
121,authentication,prevents
112,authenticator,must
341,authenticity,led
6543,author,ascended
185,authoritarianism,comes
14813,authorities,conspired
3031,authority,conferring
73,authorization,continued
4327,authors,axe
601,autism,appears
258,auto,camping
372,autobiography,detailing
45,autogiros,are
211,autoincrement,deferred
208,automobile,illustrates
187,automobiles,d
1454,autonomy,asserts
222,autoradiogram,shown
280,autotrophs,use
192,autumn,continued
56,auxiliary,done
191,auxins,do
46,AUTHOR,Following
245,AUTOMATIC,SYSTEM
245,Au,Gres
54,Auber,returned
12000,Aubrey,had
103,Auden,introduced
55,Audit,i
154,Audrey,finished
338,Auge,und
54,Augsburg,used
185,August,trying
420,Augusta,lived
52,Augustans,found
211,Augustine,reduced
86,Augustus,despatched
671,Aulnay,had
45,Aumerle,locks
67,Auntie,gets
83,Aure,had
75,Aurelius,observed
214,Aurobindo,presents
78,Aurochs,were
69,Aurora,trembled
44,Auschwitz,testified
1287,Austen,took
734,Austin,installed
1254,Australia,coupled
126,AustriaHungary,must
2254,Austria,adds
43,Austrian,am
245,Austrians,intrenched
231,Author,Foreword
133,Authorities,Involved
606,Authority,attended
67,Authors,xxv
977,AutoCAD,presents
183,Autodesk,recommends
1035,Automatic,Send
402,Automation,consists
153,Automobile,lndustry
110,Autoregulation,refers
610,Autumn,asked
87,auctioneer,enters
2990,audience,creates
290,audiences,call
1070,audiogram,shows
141,audit,directed
396,auditor,notes
444,auditors,argued
139,aumbry,is
650,aunt,enjoys
157,aunts,heard
50,aureus,appear
137,authentication,authenticates
41,authenticity,pertains
7136,author,amplified
56,authorisation,takes
3023,authorities,explaining
14760,authority,becomes
40,authorizations,involved
4485,authors,aligned
205,authorship,considered
196,autism,becomes
684,autoantibodies,produced
51,autobiography,identifies
55,autocracy,drew
86,autographs,being
63,autoinducer,regulates
561,autolysis,are
109,automata,introduced
121,automaticity,could
77,automation,represented
230,automobile,exhibits
112,automobiles,proceeding
373,autonomy,going
320,autopoiesis,is
126,autoregulation,would
45,autos,required
224,autoworkers,had
126,autumn,breathed
110,auxilia,was
161,auxin,increased
178,AUTHORS,SPECIFICALLY
1042,AUTHOR,OP
229,Aubin,were
141,Aubrey,showed
86,Audience,seating
216,Audiences,appreciate
83,Audiotapes,have
139,Audrey,greeted
2255,Auge,is
73,Augmentation,occurs
106,August,Spent
56,Augustine,declare
387,Augustinus,are
78,Aun,had
85,Aunt,Puss
5867,Auntie,was
47,Aurangzib,grew
54,Aurelia,caught
57,Aurelian,stood
44,Aurora,visited
54,Aussie,told
229,Austin,indicated
13546,Australia,did
717,Australians,called
597,Austria,crushes
295,Authentication,will
418,Author,discusses
64,Authoritarian,regimes
439,Authorities,carried
215,Authority,reached
1874,Authors,wish
60,Autobiography,Come
72,Autocrats,can
709,Automatic,switching
85,Autumn,provides
110,Auvergne,says
61,Auwers,was
46,Auxiliary,asked
129,au,printemps
94,auctions,occurred
911,audience,assented
138,audiences,maintain
105,audit,considers
176,auditing,takes
126,auditor,intended
192,auditorium,burst
230,auditors,continued
131,audits,failed
89,augmentation,observed
227,augury,can
45,auld,rant
1785,aunt,Leonie
71,auspices,held
64,austenite,increases
10315,author,Marquis
1365,authoritarianism,would
6448,authorities,begged
6419,authority,allowed
5354,authors,according
81,autism,differed
107,autobahn,were
104,autobiography,show
60,autocrat,declared
195,automakers,use
166,automation,promised
3708,automobile,issued
1916,autonomy,discouraged
1060,autoregulation,are
105,autozooids,is
78,autumn,struck
2426,auxiliaries,arc
184,auxiliary,gives
60,AUTO,are
148,Au,must
45,Aubenton,have
2052,Aubin,was
129,Auction,are
70,Audience,Was
250,Audiences,grew
46,Audio,requires
57,Auditor,takes
70,Auditorium,hosts
98,Audley,saw
490,Auer,is
477,August,concluded
27128,Augusta,was
151,Augusti,should
304,Augustine,accomplished
69,Aunt,calling
154,Aurelian,conquered
49,Aurelius,admitted
73,Austerlitz,have
550,Austin,informs
149,Australia,assured
2206,Australians,heard
1795,Austria,assume
221,Austrians,seize
60,Author,wish
45,Authority,looking
348,Authors,Sample
573,Autotrophs,are
45,Autoworkers,had
65,Autriche,d
1943,auction,compared
293,auctions,designed
1965,audience,created
4807,audiences,demand
81,audio,seems
67,audiocassettes,can
81,audiometer,would
1025,audit,based
41,audition,lasted
183,auditorium,gave
336,auditors,arrive
1101,aunt,believe
123,aunts,drew
106,auricles,cease
49,aurora,displays
13068,austenite,is
61,austerities,undergone
61,auteur,working
365,authenticator,can
8204,author,Using
142,authorisation,have
554,authorities,attending
5252,authority,Given
9652,authors,achieve
342,authorship,protected
149,auto,correlated
63,autoantibodies,generated
85,autobiographer,tells
117,autobiography,Les
154,autocracy,left
55,automata,consists
370,automation,differs
45,automobiles,ranked
1228,autonomy,contributes
70,autopsies,failed
42,autoradiogram,has
84,autoradiograph,should
43,autoregression,will
103,autotransfusion,can
128,autumn,wears
101,aux,causes
55,auxiliaries,suffered
153,auxin,caused
56,AUDIT,AS
97,Aubrey,understood
84,Auchinleck,seemed
363,Auden,felt
260,Audience,given
135,Auditing,are
278,Auditor,does
127,Auditorium,became
231,Audrey,commented
500,Audubon,described
243,August,condemning
1125,Augustine,emphasizes
46,Aumale,went
112,Aurora,danced
181,Aurum,has
131,Auschwitz,seems
708,Austen,advised
63,Austin,gestured
1923,Australia,acknowledges
5184,Australians,could
378,Austria,descended
53,Austrian,applied
172,Austrians,introduced
113,Author,say
324,Authorities,Default
1406,Authority,declares
107,Authors,added
101,Automates,et
138,au,can
58,auction,differs
67,audacity,gained
3531,audience,Use
94,audiences,discuss
69,audio,attached
264,audiogram,has
48,audit,determine
75,auditing,being
123,auditor,owed
887,auditors,attest
196,augite,can
117,aulicum,produced
1195,aunt,adopted
66,aunts,regarded
208,aura,reaches
99,aureum,has
46,auspices,becomes
52,authenticity,amounts
2010,author,affixes
3817,authorities,bade
4695,authority,afforded
199,authorization,relates
6730,authors,Join
217,authorship,published
96,autoantibodies,suggests
62,automaticity,allows
148,automation,varies
268,automaton,used
167,automobile,known
66,automobiles,indicate
307,autonomy,stems
107,autumn,flies
60,autumnal,frosts
46,auxins,produce
54,AUDIT,FUNCTION
116,AUTHORITIES,CHAPTER
181,AUTHORS,are
46,Auckland,passed
42,Auda,could
1896,Audiences,need
51,Auditing,would
239,Auditors,examine
45,Audley,tells
1558,Audra,said
78,Audubon,explained
1076,August,leave
683,Augusta,addressed
789,Augustine,aimed
133,Augustus,show
93,Auletes,is
146,Aunt,found
55,Aunty,thought
156,Aura,are
92,Aurea,catena
180,Aurelian,began
61,Aurelie,will
42,Aurengzebe,died
858,Aurobindo,explains
108,Aurora,painted
1893,Austin,gained
2552,Australia,counts
76,Australiana,is
1408,Austria,arrayed
500,Austrians,discovered
178,Auteur,et
47,Authorities,contained
207,Authority,depend
630,Auto,Arrange
121,Automation,takes
221,Autumn,laughed
56,Auximum,were
341,au,droit
207,auction,comes
313,auctioneer,raised
1289,audience,attracts
477,audiences,consider
75,audiologist,plays
107,audiometer,were
24692,audit,assessed
1208,auditing,implies
353,auditors,recommended
60,auditorv,meatus
41,auld,gudemother
1796,aunt,agreed
119,aunty,gave
42,aur,les
66,aura,referred
204,auras,is
49,austerity,provided
64,australis,had
72,australopithecines,do
70989,author,copyrighted
149,authoress,examines
6021,authorities,attributed
5295,authority,bestowed
10462,authors,accused
647,auto,may
73,autobiographies,provided
576,autobiography,produces
458,autocrat,might
60,autograft,taken
98,autologous,purged
63,automaker,said
298,automata,controlled
61,automaton,simulates
318,automobile,necessitated
120,automobiles,occurs
102,automobilist,must
1782,autonomy,aims
97,autoroute,was
758,autumn,marked
285,auxiliaries,served
320,auxiliary,precedes
52,AUTHORITARIAN,RULE
416,AUTHOR,DATE
58,Aubry,gives
55,Auchmuty,took
49,Audiology,includes
143,Audits,is
131,Audra,told
120,Audrey,makes
1608,August,appears
65,Augusta,woke
924,Augustenburg,was
63,Augustin,takes
469,Augustine,regarding
429,Augustus,abolished
1092,Ault,et
235,Aurelian,passed
42,Aurelius,thanked
439,Aurinia,saxatilis
476,Aurora,continued
16687,Auschwitz,killing
103,Auster,be
210,Austin,deemed
695,Australia,arid
90,Australian,tried
176,Australians,avoid
992,Austria,enjoyed
1282,Austrians,is
192,Authenticity,implies
1269,Author,closes
2394,Authority,answered
133,Authors,Respond
76,AutoCAD,sees
62,Autoclaves,can
42,Autolycus,goes
1439,Automatic,recording
72,Automatically,create
127,Automaton,will
156,Automobile,show
48,Autonomy,asserts
641,Autoradiography,has
40,Autumn,fades
240,Auvray,et
45,Auxerre,sent
157,auctioneer,received
6789,audience,answers
178,audiences,amused
189,audiencia,gave
279,audit,according
633,auditing,must
1421,auditor,wants
430,auditors,accustomed
64,augury,taken
453,aunt,accepts
77,aunts,ought
54,aureofaciens,were
202,aurora,must
44,auspices,deny
198,austenite,could
400,autarky,are
714,auteurs,pour
100,authenticity,shows
304,auther,is
1602,author,bows
74,authoress,died
127,authoritarianism,increased
7114,authorities,apologised
1806,authority,accelerated
804,authorization,permitting
4287,authors,accentuate
576,authour,had
86,auto,sets
344,autobiography,addresses
75,autobus,is
86,autocracy,emerged
55,automation,arrived
56,automatisms,corroborate
45,automatons,constructed
184,automobiles,resulted
2709,autonomy,implies
86,autopolyploidy,has
71,autou,is
117,autres,dans
182,autumn,cantoned
47,autumns,come
92,AUTHOR,MEETS
74,AUTOMATIC,APPROVAL
168,AUTONOMOUS,REPUBLIC
729,Aubrey,turned
171,Auburn,came
116,Auchterarder,is
508,Auden,gave
60,Audience,Analyzing
418,Audrey,spoke
269,Audubon,kept
311,Audun,was
157,Auerbach,characterizes
894,Aufricht,had
281,August,Had
1464,Augusta,offers
220,Augustenburg,were
2317,Augustin,altered
1306,Augustine,abandoned
1338,Augustus,distributed
57,Auntie,read
115,Aurangzeb,learnt
373,Aurangzib,is
248,Aurora,repeated
1269,Auschwitz,can
72,Auscultation,must
117,Ausonians,were
2292,Austen,gave
47,Austerlitz,led
1656,Austin,assert
1171,Australia,changed
60,Australians,provide
83,Australopithecus,garhi
782,Austria,inclined
1878,Austrians,occupied
130,Author,docs
189,Authorities,opposed
795,Authority,consisted
173,Authors,Write
2060,AutoCAD,offers
120,Autocar,had
214,Autoimmune,Hepatitis
54,Automatic,dumping
66,Automobile,washing
726,Autopsies,indicated
54,Autoradiographs,prepared
70,Autumn,shrugged
56,au,chocolat
251,auction,described
4909,audience,arises
892,audiences,add
50,audiencia,complained
687,audio,requires
1030,audit,being
448,auditor,took
54,auditoriums,became
1556,auditors,gather
91,auditory,feedback
46,auf,Tauris
81,aune,was
700,aunt,lifted
163,aureole,surrounds
231,auricle,tends
138,aurorae,can
40,auspices,offered
49,austerity,prevailing
210,australe,is
68,authenticity,determined
12870,author,bases
58,authoress,used
51,authoritarianisms,are
6787,authorities,adduced
1691,authority,enacted
399,authorizations,made
16294,authors,advocate
101,autobiographies,follow
559,autobiography,Growing
124,autocatalysis,has
54,autocracy,functioned
64,autografts,show
191,autograph,have
209,automakers,continue
90,automation,allow
74,automaton,finds
668,automobile,delivered
232,automobiles,racing
80,autonomy,coincides
236,autumn,poured
93,auxiliary,holding
65,AUDITORS,REPORT
859,AUGUSTUS,TO
77,AUS,has
52,AUTHORITARIAN,PERSONALITY
98,AUTHORS,WILLIAM
107,AUTHOR,PAGE
101,AUXILIARY,SYSTEMS
83,Auckland,tried
59,Audio,Messaging
258,Audit,Is
43,Audley,met
957,Audrey,made
224,Aue,und
1568,Auer,was
186,Auerbach,observed
272,August,APPROVED
242,Augusta,makes
128,Augustan,is
51,Auguste,do
64,Augustin,comes
745,Augustine,analyzed
111,Augustus,listened
178,Aune,was
322,Aurora,signed
142,Aurum,was
228,Austen,brings
676,Austin,jumped
1589,Australia,allowed
836,Austria,evacuated
52,Austrian,knows
846,Author,Is
18352,Authority,Whose
48,Authors,ISBN
58,Authorship,disputed
71,Autistics,have
86,Autodesk,offers
83,Autolycus,appears
186,Automobile,searches
61,Autumn,stepped
382,auction,opened
3490,audience,absorbed
618,audiences,aged
177,audiotape,are
65,auditors,emphasize
965,aunt,moves
197,aunties,have
5620,aunts,would
127,aurora,seemed
84,auscultation,affords
42,auspices,fell
48,authentication,allowed
230,authenticity,occurs
14677,author,analyses
444,authoress,gives
45,authoritarianism,differs
732,authorities,commissioning
1704,authority,ascends
7913,authors,assigning
135,authorship,produced
107,auto,using
40,autobiographies,furnish
79,autobiography,tell
77,autocorrelations,die
356,autocracy,made
40,autoeroticism,can
48,automata,derived
1218,automation,might
88,automaton,presented
593,automobile,carries
330,automobiles,operating
977,autonomy,carries
247,autopsies,will
77,autoradiograms,have
54,autoradiographs,indicated
4259,autoregressive,moving
243,autumn,killing
668,aux,autres
62,auxiliary,occur
268,auxins,was
246,AUSTRALIAN,GOVERNMENT
52,AUTHORITIES,NOT
138,AUTHOR,GIVES
59,Au,niveau
85,Aubert,began
91,Audin,et
120,Audubon,obtained
144,Auerbach,can
262,Aufgabe,is
52,Aufrecht,und
61,Augmentation,refers
502,August,changed
57,Auguste,broke
12891,Augustine,adds
69,Augusto,are
1857,Augustus,distinguished
66,Aurangzib,refused
48,Aurelius,speaking
427,Austen,acknowledged
453,Austin,alludes
1028,Australia,asking
233,Australians,Working
216,Australopithecinae,are
3051,Austria,amounted
204,Austrian,manufactures
210,Austrians,burst
4257,Author,Says
255,Authority,decreed
73,Authorization,defines
1392,Authors,writing
43,Autolycus,sang
115,Automatic,mixing
123,Automobile,Theft
349,Automotive,is
218,Autonomy,Is
312,Autumn,fading
135,auction,appear
40,auctioneer,come
3079,audience,converged
138,audiences,rejoiced
418,auditing,provides
799,auditor,expressing
165,auditors,establish
137,augmentations,had
46,augurs,divided
1161,auk,was
108,aunt,traveled
86,aunts,walked
81,aura,emitted
60,auricle,discharges
49,auroras,being
566,auscultation,revealed
43,auspices,affect
117,australopithecine,found
215,authenticity,generated
39710,author,annotates
71,authoress,finds
4813,authorities,denounce
46778,authority,being
43,authorizations,amounting
2053,authors,Please
179,authours,had
270,autoantibodies,including
132,autobiography,Do
132,autoclave,made
177,autocracies,may
115,automakers,started
104,automatism,becomes
1619,automobile,helped
49,autopsy,re
652,autoregulation,can
58,autos,seem
139,autres,faits
105,autumn,painted
71,auxiliaries,occupy
72,AUTOMATION,SYSTEM
738,Aubrey,began
66,Auburn,received
173,Auden,likes
264,Audience,granted
657,Auditor,would
100,Auditorium,featured
95,Audrey,flew
68,Aufsichtsrat,are
112,August,According
239,Augusta,ran
157,Augustine,mounted
51,Augustinians,has
113,Aune,says
49,Aunts,may
54,Aurangzib,decided
42,Aurelius,secured
730,Aurobindo,began
47,Aurora,throwes
42,Austen,adopted
1835,Austin,climbed
2402,Australia,appear
156,Australian,saw
57,Australians,deserve
727,Austria,instructed
48,Austrians,bivouacked
73,Autharis,should
468,Authority,nominated
205,Auto,detect
145,Automata,were
446,Automatic,drawing
107,Automedon,had
69,Automobiles,take
121,Autonomo,di
70,Autoscan,scanning
73,Auxerre,made
124,auction,resulted
709,auctioneer,seems
656,auctions,took
77,audacity,leads
6602,audience,conceive
952,audiences,primed
78,audiometry,measures
391,auditing,does
580,auditors,participating
164,auger,did
166,augurs,might
61,aunt,Wight
378,aunts,left
68,aureus,tends
601,aurium,is
52,austerity,ruled
540,authenticity,consists
9534,author,denied
58,authoress,deems
1537,authorisation,given
171,authoritarianism,imposed
2190,authorities,accorded
3996,authority,compares
380,authorization,need
1852,authors,bow
2707,authorship,engaged
52,autism,finds
72,auto,drew
298,autobiography,adds
64,autograph,includes
110,automata,remains
176,automobile,sat
7985,automobiles,emit
83,autonomy,bears
1325,autotetraploids,is
49,autrement,pour
79,autres,choses
237,autumn,lambing
1423,auxiliaries,entered
77,AUG,may
89,AUTHORITY,HAS
51,AU,indicates
80,Aub,said
85,Auber,are
490,Aubrey,called
40,Auchtermuchty,grew
224,Audio,Tapes
46,Audiologists,assess
77,Audubon,taught
60,Augenzeugen,und
115,Augereau,et
925,August,causes
4359,Augusta,do
316,Augustin,returned
160,Augustine,blamed
52,Augusto,al
1160,Augustus,raised
79,Auld,told
138,Aurelia,may
130,Aurelian,refused
72,Ausonius,makes
76,Auspiciousness,is
309,Austen,depicts
687,Austin,observed
471,Australia,prefers
262,Australians,display
43,AustriaHungary,seemed
105,Austria,vied
347,Austrian,will
356,Author,helped
2938,Authoritarianism,is
271,Authorities,encouraged
1578,Authority,anticipated
96,AutoCAD,drafting
648,Auto,Leading
366,Automatic,Learning
126,Automobile,owned
66,Autry,gave
94,Auxiliary,presented
225,auctioneer,repeated
61,auctions,mentioned
42,audacity,remained
5521,audience,demanded
167,audiences,abandoned
216,audition,et
631,auditor,acts
215,auditors,choose
46,auditory,rose
74,auditress,was
58,aulos,has
96,aunswere,was
4480,aunt,ask
268,aura,extends
153,auras,would
60,aureomycin,will
1761,aurora,are
56,aut,dedere
41,authentication,applied
3342,author,Edited
1930,authorities,approaching
6526,authority,acted
55,authorizations,take
2568,authors,applaud
58,autism,revealed
276,auto,parked
293,autoantibodies,cause
149,autobiographer,could
245,autobiography,affords
56,autoclaves,has
74,autograph,appeared
236,automobile,demands
543,automobiles,intended
333,autonomy,tended
48,autopsy,observed
56,autorisations,pour
63,autos,speeding
201,autumn,driven
584,auxin,could
125,AUDIENCES,TO
65,AUSTRIA,AS
128,Au,nanoparticles
138,Auchincloss,et
5946,Auden,keeps
381,Audiences,accustomed
787,Audrey,began
383,Audry,had
265,August,watched
172,Augusta,ought
70,Augustin,le
1364,Augustine,adopted
3085,Auldjo,has
62,Aurelianus,are
654,Aurora,may
121,Austen,bought
135,Auster,would
181,Austin,denounced
677,Australia,averaged
448,Australians,attacked
578,Austria,collapsed
623,Austrians,view
284,Austrocedrus,chilensis
78,Author,submitted
405,Authorities,assume
194,Authority,fall
371,Automatic,Scaling
82,Aux,must
221,auctioneer,asks
44,auctions,proceed
1422,audacity,were
4552,audience,belonged
673,audiences,forget
189,audit,varies
583,auditor,applied
85,auditorium,continued
82,auditors,like
80,aunt,assented
291,aura,based
5660,aureus,are
48,aurium,has
177,austerities,enjoined
420,autem,sit
197,authentication,configured
41,authenticity,encouraged
69825,author,advises
108,authoritarianism,go
10376,authorities,calls
4589,authority,captured
156,authorization,herein
3076,authors,attacking
203,autism,think
159,autoantibody,are
54,autobiography,resides
199,autocracy,supported
115,automation,compared
53,automaton,took
49,automatons,may
312,automobile,felt
4510,automobiles,could
548,autonomy,helped
83,autopsy,means
75,autoradiograph,produced
308,autotroph,is
45,autumn,campaigning
197,aux,is
148,AUERBACH,PUBLICATIONS
87,AUEW,has
49,AU,agreed
61,Aubagne,is
49,Aubenque,has
133,Auden,insisted
76,Auditorium,can
114,Audra,were
50,Aufderheide,is
59,Augie,started
480,Augier,had
593,August,awoke
325,Augusta,laughed
74,Auguste,agreed
