count,noun,verb
1348,AAA,were
94,Aandalsnes,was
51,AAA,occurs
200,AACP,was
925,Aaron,approach
51,AAF,must
57,AAVE,were
81,Aalborg,had
1259,Aaron,decide
65,Aarons,would
83,AADC,was
79,AAUP,will
149,AA,maintains
55,Aa,explained
42,Aachen,surrendered
364,Aaron,kissed
120,AAR,had
101,Aaron,focused
1399,AAA,can
140,AAE,may
189,AAUW,had
46,AAVE,developed
230,AA,differs
68,Aarde,is
144,Aaron,asking
75,aA,will
136,AAA,publishes
65,AABC,shown
45,AAU,decided
59,AA,reflects
87,Aaron,slammed
55,AA,receives
296,Aargau,was
392,Aaron,sees
111,AAF,have
379,Aaron,indicates
161,AAUW,was
741,Aaron,conceded
113,AAD,was
52,AA,occurred
58,Aa,shall
9262,Aaron,speaking
55,aa,indicates
253,AAA,took
158,AASHTO,is
224,Aaron,completed
92,AAFC,had
67,AAV,were
59,AA,sent
86,Aaron,parked
91,AAC,supports
662,AAV,is
71,AA,claims
787,AAP,was
53,AARP,says
91,Aalto,may
92,Aaron,shut
57,AABD,are
146,AAF,wanted
42,AAU,made
48,AA,IS
48,Aargau,are
1326,Aaron,confesses
151,AA,brings
964,Aaron,concluded
203,AA,uses
133,Aalto,have
1370,Aaron,escaped
55,AAP,published
131,AAT,have
144,AA,grew
519,Aaron,enters
240,AAPCC,is
226,AAS,may
47,AA,claimed
4589,Aaron,assembled
253,aa,compared
65,AAA,appoints
610,Aalto,has
515,Aaron,considers
58,AAF,dropped
338,AA,added
346,Aa,represents
7231,Aaron,going
123,aanwezig,is
185,AAC,will
74,AAMs,can
60,AAP,states
239,Aage,had
264,Aaker,et
183,Aaron,maintained
100,AAF,decided
114,AAUP,are
52,AA,suggested
1087,Aaron,explained
66,AARP,supported
201,AAV,was
3293,AA,can
2668,Aaron,allowed
52,AAF,gave
83,AAP,says
135,AA,gets
49,AAE,LIBRARY
4549,Aaron,chided
45,aardvark,digs
920,AAG,is
53,AA,believed
87,Aalto,came
459,Aarhus,is
1031,Aaron,argues
111,Aav,is
59,AAA,started
51,AAUP,became
343,Aaron,carried
204,AARP,does
133,AA,told
503,Aaron,owns
346,AA,came
75,aam,is
82,AAA,attempted
53,AAB,has
1841,AAHA,is
77,AA,derived
534,Aa,aa
1027,Aagaard,et
114,Aaron,i
283,AACC,was
67,AAHPERD,has
46,AAU,continued
606,AA,agrees
385,Aaron,muttered
111,AAL,can
100,AAI,had
84,AAT,does
256,AAV,can
301,Aaron,confided
329,Aasen,was
53,aA,were
56,AARP,said
81,Aachen,will
85,Aalto,continued
1144,Aaron,spake
338,AAC,can
71,Aaron,lying
1013,AAAs,are
61,AAl,is
1645,Aalto,had
116,Aaltonen,was
671,Aaron,hissed
72,Aaronsohn,were
62,Aass,remained
204,AAA,became
99,AASS,had
75,Aan,den
495,Aaron,expressed
378,Aarons,is
53,AAR,did
279,Aardvark,is
106,Aaron,shoved
77,Aarons,were
131,AASA,is
227,AA,Is
87,Aalborg,are
410,AABC,has
102,AACR,are
330,AA,felt
602,Aaron,challenged
139,AALL,were
83,AA,recommends
122,Aargau,is
138,Aaron,discovered
69,aard,is
74,AA,ft
222,Aaron,chased
10072,AAA,is
902,Aaron,hollered
57,AADB,is
267,AA,seemed
498,Aaron,continues
58,aarti,is
111,AAF,ordered
55,AAPA,were
229,AAT,may
100,AA,provided
228,Aaa,are
72,Aalto,called
290,Aaron,know
372,aa,were
60,aangeduid,met
47,AAAs,provide
159,AACR,has
60,AAFP,is
52,AAU,sponsored
569,Aaron,assemble
79,Aasi,unsheathed
150,aa,shown
81,AA,knew
558,AAs,were
83,Aaron,yielded
53,AAMI,are
5663,Aaron,answers
5841,AAA,shall
64,AAF,continued
134,AAI,can
642,AAN,was
196,AA,wrote
1096,Aaron,marched
51,Aass,appointed
953,aardvark,is
212,AA,allows
105,Aachen,did
176,Aalto,built
3303,Aaron,brought
58,Aarsleff,argues
133,AAUP,did
74,AA,w
68,Aab,was
419,Aaron,dressed
51,Aass,advised
90,AAOS,Symposium
80,Aana,was
83,Aaron,discusses
43,aardvark,would
51,AAA,administered
350,AAB,is
271,Aaron,bent
139,Aaslid,et
68,aa,does
59,AAG,would
69,AA,required
429,Aaron,argued
79,aac,is
61,AAA,allowed
76,AAP,provides
2433,AAS,is
367,Aaron,directed
791,Aarons,was
132,Aaron,assumes
177,aad,is
49,AAA,applies
121,AAC,could
166,AAUAAA,are
170,AA,took
93,Aah,is
9828,Aaron,backed
94,aa,must
80,aas,been
130,AAA,maintains
224,AA,helps
124,Aaron,lit
87,aA,can
84,AAMFT,is
606,AA,found
270,Aalto,wrote
154,Aaron,rang
207,AAA,sought
98,AAB,was
67,AA,provide
213,Aalders,et
105,Aalenian,is
514,Aaron,noticed
203,AABD,is
74,AAS,requires
657,Aaron,caught
119,AAA,being
92,AACS,was
107,AARON,WILDAVSKY
517,AA,decreases
82,Aachen,began
1601,Aaron,laughs
238,Aarons,said
1115,AAS,are
57,Aaronovitch,et
738,Aaronsohn,was
372,AAAS,has
294,AAA,approved
118,AAM,did
97,AARON,was
196,AARP,will
128,AAW,was
70,AA,based
130,AAs,will
118,Aardal,et
44,Aargau,has
117,Aaron,peeped
296,AAA,received
322,AA,meeting
217,Aaron,hurried
63,AAA,rupture
60,AAI,should
2205,AA,called
291,Aaron,studied
65,AA,sees
558,Aac,is
46,Aar,descends
80,aa,indicated
50,Aa,given
45,Aar,have
7435,Aaron,could
103,AAA,held
87,AAG,were
141,AAP,should
45,AA,focuses
129,Aarne,had
541,Aaron,joined
124,aa,shall
360,AAD,is
57,AA,saw
1343,Aaron,bring
301,AAMC,has
344,AAM,had
55,AA,identifies
57,Aaron,thrust
44,Aarons,gave
73,Aaronson,found
149,Aase,is
228,AAG,has
67,AAH,may
465,Aaron,blossomed
78,aan,met
2917,AAA,include
80,AAPI,is
40,AARP,asked
62,AA,see
111,AAM,have
181,AA,requires
1346,Aachen,is
153,Aaron,sprang
465,aA,is
658,AAT,has
158,AA,used
326,Aaby,et
45,Aar,tumbled
540,Aaron,built
44,aandacht,besteed
53,AASL,is
416,AAAS,was
112,Aa,rated
50,Aaron,quit
55,AAF,flew
219,AAN,is
789,AAS,has
100,AAVE,can
5632,Aaron,died
90,AA,plays
98,Aalto,wanted
1431,Aaron,heard
54,AAK,was
105,AA,compared
2293,Aaron,called
85,AAT,could
47,AA,recognized
60,Aa,genotype
45,Aachen,should
2223,Aaron,arrived
77,AAA,brought
60,AALL,is
173,AASU,had
69,Aalto,visited
436,AAU,had
435,Aaron,joked
2056,Aaronson,et
54,AAL,consists
147,AAT,will
46,AaBb,is
568,Aaron,bought
74,Aarseth,is
268,AAA,began
1060,AA,should
54,Aachen,came
117,Aaron,doubted
61,aa,produces
57,AARP,should
318,AAU,has
1329,Aaron,emerged
44,Aaronic,Priesthood
206,AAC,were
155,AAF,can
50,AAS,offers
40,Aa,came
179,Aaron,attempted
377,AAE,does
92,AAPA,has
250,AAPs,are
470,AAV,has
2654,Aaron,ascended
107,AAF,made
49,AASECT,certified
1029,Aa,has
46,Aaliza,mourned
400,Aaron,demanded
78,Aachen,may
150,Aaron,peered
173,Aarseth,et
116,AAA,uses
89,AACB,is
66,AAC,does
389,AADC,is
47,AAS,did
56,AA,acts
207,Aaron,meet
103,AAA,offered
141,AAF,began
56,AAHA,has
120,AAMD,is
105,AAP,may
108,AAVE,have
147,AA,occurs
87,Aa,equals
145,Aachener,und
436,Aaron,beat
104,AAC,did
96,AAMA,was
141,Aa,gives
127,Aamir,had
316,AAPSO,has
214,AAP,must
535,AARP,offers
245,AA,got
119,Aaron,formed
70,AARP,were
61,Aarhus,have
1609,Aaron,handled
90,AALS,is
55,AAL,recommended
712,AAU,was
173,AA,made
48,Aaron,flushed
45,AAA,refers
69,AAF,lost
325,AARs,are
90,AA,puts
214,Aaron,attended
286,Aaronson,had
70,AAA,said
142,AACC,is
57,AA,accepts
1836,Aaron,bringing
446,Aarons,had
211,AABB,was
1195,AAP,recommends
72,AAU,began
40,Aachen,contains
885,Aaron,conducted
49,aas,are
86,AAA,got
166,AAMD,has
66,AAQ,is
77,Aaron,objected
40,aa,given
172,AA,cos
122,Aan,is
46,Aaron,seeing
612,AAF,has
199,AAV,are
98,AA,induces
109,Aalen,et
146,Aaron,attempts
43,Aax,is
1691,AAF,had
185,Aaron,commanded
240,AAA,believes
469,Aaron,appears
74,AAF,accepted
111,AAM,will
96,AARP,did
107,AAR,would
174,AAT,were
165,AA,denotes
193,Aa,appears
83,Aaron,burned
52,AAII,is
214,AAs,had
2122,Aaron,got
83,AARC,has
83,AARHUS,UNIVERSITY
1189,Aaron,informed
90,aAB,is
191,AAA,determines
180,AA,helped
995,Aachen,had
3735,Aaron,believed
193,AAI,are
134,AAP,recommended
234,AAS,using
72,Aar,were
633,Aaron,declared
649,aa,have
52,AALL,continued
572,Aaron,buried
259,aardvark,has
232,AATUF,was
98,AA,worked
284,Aachen,und
339,Aaron,acknowledges
64,Aalto,showed
519,Aaron,arrives
64,Aaronson,did
47,AARP,began
783,Aaron,come
6468,AAA,was
61,AAS,following
41,AAU,swim
273,Aaron,bore
54,AAMs,have
245,AA,seems
186,Aaron,dashed
73,AAA,includes
59,Aalders,has
113,Aardvark,was
1506,Aaron,cried
108,Aarhus,had
1855,Aaron,accepts
84,AAA,developed
104,AARON,COPLAND
90,AA,decided
321,Aarnio,et
533,Aaron,displayed
168,AAA,based
108,AASHO,specifies
114,AA,goes
1078,aa,are
70,AAA,carries
471,AAUP,had
301,Aachen,are
54,Aandalsnes,had
584,Aaron,added
69,aa,occur
314,AAF,did
97,AAU,were
59,Aa,i
1826,Aaron,die
334,aardvarks,are
248,AAs,may
123,Aa,mentioned
116,Aalto,created
132,Aaron,estimated
82,AAA,see
56,AAOS,has
237,Aage,was
56,Aaron,cites
98,AACP,is
187,AAV,have
297,Aaron,lost
71,AAGPBL,was
47,AAP,advises
420,AASHTO,LRFD
450,Aaron,introduced
60,AAA,turned
56,AAC,began
112,Aaron,notes
268,AACM,was
197,Aaron,break
175,AA,followed
114,Aaron,expected
63,aan,was
135,AAA,serves
54,AATUF,has
193,Aaron,clothed
574,Aaronson,was
167,Aase,et
46,AA,asked
53,Aardwolves,are
235,Aaron,fall
54,AAD,were
255,AASs,are
49,Aa,reported
343,Aalto,used
348,Aaron,mounted
1594,AAAS,Selected
46,AAA,purchased
553,AAPG,Bull
136,AAP,have
347,AA,being
326,Aalborg,is
53,Aaron,purchased
49,AAF,received
29752,AAMC,is
431,Aaron,guided
65,aardwolves,are
200,AAPA,had
373,Aaron,announced
54,aa,required
78,aardwolf,has
87,AAA,indicates
77,AAF,used
114,AAR,were
60,AA,related
255,Aalto,made
124,Aaron,become
132,AA,involves
9742,Aa,is
306,Aachen,would
953,Aaron,approached
230,AAAS,selected
199,AASHTO,has
98,AA,reduced
58,Aachen,shows
921,Aaron,handed
47,AA,consisted
106,Aaberge,et
152,Aalst,was
551,Aaron,responds
60,aame,was
326,AARP,can
69,Aardvark,has
5344,Aaron,ben
625,Aarsleff,has
89,AAUP,does
167,AA,AA
287,Aan,het
84,Aaron,bellowed
99,aa,ia
147,AAA,recommended
70,AAE,would
55,AAF,sent
54,AAL,would
88,AA,needs
46,AaBb,would
941,Aaron,breaks
90,Aasen,is
124,AAA,administers
981,Aalto,designed
119,Aaron,asserts
233,AAA,might
63,AAP,could
124,AA,released
718,Aaron,helps
99,AASs,have
81,AAV,will
65,AA,begins
165,Aalto,began
74,Aanzet,tot
55,Aardema,has
258,Aaron,managed
52,aad,may
75,AARON,has
381,Aaron,introduces
70,AALs,have
69,AAP,issued
992,AAs,are
240,Aaraaf,is
584,Aaron,set
71,AAA,reduced
2167,Aaron,arranged
59,AAA,provide
101,AAP,considers
884,AAS,was
97,AAU,swimming
1131,Aaron,finished
128,AAA,do
162,AADT,is
463,AAF,were
70,AA,appear
184,Aaron,casts
187,Aas,is
71,AAC,must
177,AAL,provides
136,AAS,would
645,AAT,was
327,AA,calls
59,Aarne,published
411,Aaron,ask
60,Aaronson,etal
103,AACSB,is
65,AACTE,has
124,AA,corresponds
873,Aaron,asks
76,AAA,remained
109,AADE,is
98,AALS,had
344,AAO,found
116,AA,started
1576,Aaron,blinked
346,AAA,paid
132,AA,using
46,Aa,occurs
74,AAA,commands
174,AASHO,recommends
296,Aa,were
203,AAA,came
71,AAU,boxing
45,AA,relies
67,Aaron,understands
132,Aasta,was
57,AARP,sponsors
93,AASHO,are
202,Aachen,became
172,Aaron,flew
218,AARON,is
240,Aaron,moves
144,aad,was
86,aahs,were
51,aamylase,is
150,AASA,has
2236,Aaron,et
49,Aarons,came
95,AAA,worked
58,AAMA,dedicated
278,Aaron,forgot
103,AAC,files
165,AAH,has
1045,AA,could
94,Aa,stated
200,Aaj,is
251,Aaron,belongs
95,Aasta,had
125,AAR,will
232,AA,appears
178,Aa,be
843,Aaron,fails
63,AALC,was
272,AARS,is
2107,Aaron,collected
103,Aaser,et
49,aale,is
520,AAA,provides
69,AAF,believed
98,Aaron,disappeared
54,AAUP,took
85,Aalto,entered
148,Aaron,retreated
151,aa,do
52,AA,brought
74,Aal,was
1747,Aaron,confront
209,AAOS,Instruct
233,AASHTO,recommends
71,Aalst,had
119,Aan,was
191,Aaron,referred
150,AAC,have
231,AARP,provides
128,AAS,use
46,Aa,yields
82,Aalesund,is
3095,Aaron,turned
117,aad,had
52,AAN,are
43,AA,adopted
789,Aaron,agreed
44,aaa,is
101,AAFCO,feeding
1340,AAP,is
233,AA,means
73,AACM,has
1905,AAC,was
268,AAT,can
50,AAj,is
253,AAs,can
59,Aaron,circled
106,aad,will
71,aaterial,is
96,AAHPER,has
259,Aaron,numbered
70,Aaronites,are
677,Aarons,et
68,Aaron,countered
46,AAA,appointed
49,AAI,will
220,AAP,did
1316,Aaron,arose
68,AAA,represented
223,Aa,had
73,Aali,is
51,Aap,are
249,Aaron,refused
140,AAAs,has
1127,Aaron,call
102,AAA,charges
103,AACS,is
63,AASHO,was
361,Aaron,according
386,AAE,was
132,AAS,should
87,AAWS,has
1594,Aaron,became
246,aay,have
299,AARP,had
69,AA,continued
113,Aaron,rested
60,AAA,agreed
50,AAT,might
79,AA,taught
54,Aaron,begin
80,AAPCC,was
351,AAT,are
216,Aaron,hits
213,aa,could
91,Aalto,went
592,Aaron,belonged
70,AAFP,recommends
107,AAM,would
138,Aalto,received
155,Aargau,were
290,Aarhus,was
167,Aaron,occupied
50,Aay,is
69,AAF,asked
569,AASU,is
170,AA,suggests
101,Aarhus,are
603,Aaron,represented
56,Aarts,is
70,AAA,called
63,AAR,should
106,Aage,said
74,Aantekeningen,bij
175,Aaron,erected
67,aaa,was
99,AAAs,will
85,AAF,might
82,AAs,would
81,Aachen,can
275,AAA,offers
821,AA,did
31133,Aaron,knows
53,AAMC,will
488,AAU,meet
199,Aaron,intended
66,Aarseth,argues
114,aa,did
110,aad,ia
53,AAAs,occur
65,AA,remained
108,Aalsmeer,is
120,Aalto,are
290,Aaron,greeted
106,aAB,are
67,AA,following
161,Aaron,Related
47,AAA,benefited
514,AALL,was
142,AA,encourages
633,Aar,is
899,Aaron,accompanied
91,AAS,include
222,AA,describes
518,Aaron,ate
205,AAC,would
93,AARP,publishes
7402,AA,has
1122,Aaron,looks
75,AANA,has
111,AASHTO,specifies
67,Aalto,described
136,Aaron,fought
82,AAA,published
53,Aa,means
67,Aadam,has
964,Aaron,chuckled
320,AALL,had
85,Aarnio,has
58,AAA,wanted
343,AA,do
107,Aalto,started
40,Aar,flowing
434,Aaron,confessed
44,AA,changed
234,Aaron,swung
212,AAA,announced
4872,AABC,is
101,AAP,suggests
226,Aaron,beheld
156,AAG,are
42,AAHE,is
170,AASU,was
45,AAU,could
391,AA,BB
190,Aachen,have
249,Aar,had
433,Aaron,committed
50,AACSB,had
267,AA,met
198,aan,het
68,AAMC,had
49,AAP,publishes
72,AARON,BEFORE
56,AAV,infects
65,AA,hit
2501,Aaron,found
121,AAF,induced
431,AAS,can
328,AAUP,have
312,AAVE,are
908,Aaron,Spelling
101,Aarti,is
707,AA,must
139,Aa,amended
435,Aaltonen,et
364,Aaron,blessed
91,AA,consists
55,Aachen,wrote
435,Aaron,flung
121,AACM,is
112,AAG,can
121,AASS,was
95,AA,AS
109,AAs,do
50,Aa,leads
52,Aaron,applied
533,AAA,decided
398,AAO,held
118,AAR,does
65,Aa,corresponds
124,Aaron,echoed
774,AAM,is
99,AASHTO,requires
121,AAT,should
101,Aalto,worked
148,Aaron,charged
261,aa,has
105,AAD,are
81,AAHPER,is
180,AAMC,was
62,AAP,supports
71,AA,developed
1262,Aa,will
124,Aalto,saw
190,Aaron,needs
475,Aas,was
70,AAA,suggests
1310,AAF,is
49,Aaron,punched
159,AAE,can
113,AAI,have
78,AAPs,were
54,AA,supports
269,Aalto,took
47,Aaron,announces
94,aa,being
720,AABC,are
45,AA,states
298,Aa,must
54,Aaltonen,is
85,aanraking,met
48,AAA,responded
540,Aachen,has
91,Aal,is
499,Aaron,chose
98,AAR,may
37698,Aaron,acts
58,AAHPER,was
283,AA,becomes
65,Aa,indicates
55,Aaker,was
45,AAA,claimed
57,AAI,would
111,Aalto,seems
123,Aarens,et
1099,Aaron,budded
51,AAU,wrestling
59,Aarden,et
104,Aaron,related
92,Aa,contains
111,Aalto,became
733,Aaron,assisted
204,AAL,was
696,AAO,has
261,AAR,are
1485,Aaron,connected
56,AAF,established
227,AAPSO,is
240,AAS,had
285,Aaron,earned
68,AAUP,began
159,Aa,denotes
81,Aalto,chose
187,Aaron,expresses
370,Aas,et
191,AAAS,had
508,AAA,should
66,AAL,may
88,AA,promotes
130,Aaron,counted
64,AAA,AA
128,AAB,can
355,AA,began
104,Aalto,gave
317,Aaron,ducked
105,Aas,v
230,aa,flows
44,AA,aims
374,Aaron,begged
132,AAE,have
132,AAM,can
63,AA,put
203,Aab,is
1757,Aaron,smiled
1679,Aarru,is
144,AAA,refused
152,AAC,should
167,AALS,was
72,AAVs,have
3122,Aaron,can
56,aad,shall
116,AAA,continued
43,AAU,agreed
2827,AA,had
4228,Aaron,are
70,AAA,appears
57,AAMA,shall
52,AARP,estimates
74,Aalesund,was
183,Aaron,seem
44,aan,had
77,AAEC,has
123,AAOB,is
233,AAP,does
182,AARP,found
85,AAs,should
321,Aamodt,et
1268,Aaron,interrupted
105,AAE,were
1125,Aa,can
55,Aaron,grabs
47,AAA,shows
54,AAES,is
596,AAI,has
47,AA,illustrates
339,Aaron,begat
65,aan,has
52,AAAA,are
61,AAA,operated
140,AAN,has
66,AA,obtained
1783,Aaron,being
91,Aarons,did
173,AAA,processing
189,AAAs,may
263,AAMI,has
147,AAP,would
65,AA,know
1477,Aaron,begins
74,Aas,has
56,AAR,provides
152,AAU,did
146,Aalto,were
85,Aarau,is
340,Aaron,bearing
371,aA,are
191,AACSB,has
146,AASW,was
131,AAS,AAS
71,AA,indicate
424,Aalto,believed
6945,Aaron,asked
158,Aarsleff,is
52,AAA,put
98,AAIs,were
364,AA,comes
151,Aaron,covered
132,Aa,produces
303,Aaron,denied
80,AAAA,has
68,AAA,included
161,AACD,is
117,AAC,provides
129,AAF,will
328,Aahmes,was
353,Aaron,served
81,AAI,does
85,AAS,must
2143,AA,may
143,Aaron,admits
653,aa,may
170,AAL,are
1869,AA,does
145,AAA,issued
360,Aa,would
57,Aachen,remained
73,Aadam,is
605,Aaron,be
53,aarti,was
295,AAA,proved
1158,Aaron,accepted
183,AAA,requires
67,AA,lies
50,Aachen,found
82,Aalto,sought
101,Aase,was
77,Aaseth,et
686,AAUP,was
587,Aalto,et
305,Aaron,hid
56,AARP,maintains
126,AA,approaches
107,AaB,is
99,AAR,must
42,AA,according
44,AAdvantage,are
131,Aaron,agrees
85,AAAS,are
628,AAA,have
321,AAF,could
2337,AA,shall
43,Aachen,might
404,Aaron,closed
98,AABC,must
71,AATUF,would
650,AA,provides
947,Aa,was
48,Aalto,met
205,Aaron,pleaded
67,aaterial,was
61,AAA,raised
175,Aarau,was
744,Aaron,feels
42,Aasen,has
64,aardvark,will
399,AAAS,is
79,AAA,adopted
98,AACTE,is
93,AAM,were
68,AASF,was
95,AASU,has
56,AA,led
152,AASHO,has
477,Aaron,prepared
339,AAS,were
2624,Aachen,was
171,Aaron,warned
84,AAL,had
93,AA,went
3100,Aaron,says
178,Aasen,et
53,AAF,found
67,AAVE,does
52,Aa,flows
59,Aalto,moved
76,Aaron,wandered
45,AAA,represent
67,AACD,are
57,AAL,used
75,AAUP,were
94,AAU,held
441,aa,would
245,AALs,are
651,Aaron,assumed
88,AAA,seems
67,AAF,became
467,AAUP,is
294,AA,received
378,AAs,have
43,Aachen,reported
105,Aage,is
70,Aaker,has
1140,Aaron,placed
71,aa,provided
743,AAA,did
138,AA,believe
4403,Aaron,confirmed
3322,AAA,has
52,AA,keeps
84,Aaron,included
118,AAR,have
109,Aa,depends
1071,Aaron,followed
349,AAAs,have
70,AAL,will
60,Aaberg,was
376,Aalto,did
1121,Aaron,fashioned
150,AAA,represents
130,AAMs,are
65,Aaru,was
69,aa,defined
154,AAFCO,has
213,AARP,are
73,Aag,is
165,Aalborg,has
2045,Aaron,must
50,AABB,will
335,AACR,is
166,Aaron,presided
98,AAA,required
152,AAM,are
247,Aaron,proceeded
74,aardvark,had
111,AALL,did
134,AAUAAA,is
107,Aardvark,Finds
146,AAA,gave
48,AAUW,found
1617,AA,would
45,Aachen,served
42,Aar,comes
2429,Aaron,cast
928,AA,represents
58,Aachen,made
288,Aaron,suggests
190,aan,is
56,AACWA,was
375,AAC,are
49,AAV,could
579,AA,asks
43,Aa,pours
64,Aachener,Strasse
117,Aar,are
226,AACN,is
81,AA,d
66,Aaron,playing
142,AAA,makes
1594,AAT,is
91,Aa,indicated
160,Aaron,discussed
151,Aaronson,said
90,AAA,sent
117,AAP,will
77,AAU,can
2074,Aaron,assured
43,AAC,might
68,Aaron,reaches
84,aa,occurs
338,AAAs,were
114,AAKAR,BOOKS
82,AA,tend
129,Aam,is
411,Aaron,poked
59,AAA,succeeded
331,Aaron,ministered
54,AA,call
61,Aa,produced
131,Aalbers,et
120,Aarons,has
56,aardvark,does
754,AAA,be
50,AAM,may
104,AAPC,is
57,AAPOR,has
80,AA,follows
54,Aa,used
75,Aalto,can
359,Aaron,admitted
388,aa,follows
61,aardvarks,were
44,AAA,moved
61,AACs,are
988,AAUP,has
133,AAW,is
135,Aaron,examined
333,AAO,are
55,AAVSO,is
70,Aam,was
120,Aaron,declare
73,aad,has
1448,AAA,would
63,AAH,was
93,AAUP,should
61,AA,stresses
565,Aa,may
49,Aaron,ceased
42,aa,becomes
404,AAG,was
267,AAP,are
177,AAU,meets
100,AA,opened
1083,Aaron,chimed
64,aar,is
64,AAA,passed
66,AA,speaks
1352,Aaron,been
357,AABW,is
