count,noun,verb
209,award,concerned
156,awareness,alerts
322,awe,faded
63,awkwardness,melted
61,awl,slipped
51,awnings,fluttering
258,AWARDS,HANDBOOK
128,Awake,is
393,Awards,recognize
62,Awareness,hit
118,award,increasing
360,awards,used
2379,awareness,applies
292,awkwardness,passed
75,awning,collapsed
72,Awakening,stirred
227,Awakenings,was
796,award,coming
133,awareness,programme
498,awe,connected
152,awkwardness,displayed
78,AWI,is
1798,Awolowo,had
117,awakening,achieved
105,award,differing
148,awards,decided
223,awareness,evolved
61,awe,enters
66,awnings,betokened
144,Awa,have
115,Awkwardness,may
59,Aws,is
320,awards,confirmed
49,awareness,saved
221,awe,tinged
177,Awa,were
151,Awakening,provided
52,Awakenings,has
90,Awareness,Reading
521,award,Rule
786,awareness,achieved
645,awarenesses,is
335,awning,extended
207,AWACS,will
128,Aw,denotes
167,Awards,did
414,awakening,made
313,awakenings,occur
629,award,challenged
307,awards,consist
439,awareness,differ
2855,awnings,are
97,awakenings,must
62,award,leaving
188,awardee,was
60,awards,played
3710,awareness,differentiates
2091,awns,are
357,AWU,had
47,Awakening,grew
218,Awareness,begins
96,award,rested
209,awards,imply
155,awareness,fueled
106,awarenesses,would
45,awe,having
459,Awakening,would
86,Awolowo,gave
48,awakenings,begin
72,award,interpreting
533,awareness,calls
1476,awn,is
1023,awakening,called
61,award,implied
1456,awards,go
3855,awareness,accepts
45,awe,environed
64,awning,seemed
313,Awakening,became
76,Award,followed
53,Awka,are
56,Awnings,may
853,award,conferred
293,awareness,confronts
1293,awnings,spread
70,Awards,covering
323,Away,rode
153,awakening,marked
10697,award,be
654,awards,does
129,awareness,reinforces
413,awe,held
78,awls,occur
133,AWA,has
3578,Awakening,had
482,Awards,Dinner
143,Awka,is
1213,award,means
63,awards,fixed
67,awareness,receives
52,awkwardness,ensued
102,awl,makes
324,AWG,are
100,Awards,earned
60,Aware,can
46,Awolowo,might
82,award,thee
102,awareness,shooting
60,awnings,sheltered
662,award,upheld
83,awardees,included
56,awards,examined
207,awareness,dominates
125,awe,Will
84,awkwardness,compared
111,Award,represents
341,Awards,judging
117,Awduche,et
45,awakening,touched
80,awards,stemming
258,awareness,spreads
884,aways,are
2263,awe,fell
56,awning,turned
911,Awards,Made
139,awakenings,seem
105,award,proceeded
289,awards,See
192,awareness,works
94,awe,arises
199,awning,does
133,awakening,occur
187404,award,is
90,awardee,receives
20047,awards,have
263,awareness,See
143,awfulness,will
95,AWU,would
49,Aw,approaches
250,Awakening,helped
2414,Award,nominated
3247,Awolowo,was
131,award,comprised
1255,awareness,Has
51,awe,developing
43,awls,stuck
233,Awakening,aroused
46,Award,stands
120,Awards,Granted
66,Awareness,Based
513,awakenings,is
59,awakes,are
872,award,appeared
6741,awards,achieved
148,awareness,culminating
44,Awakening,stressed
49,Award,remained
446,Awareness,should
275,award,distinguished
582,awards,described
244393,awareness,activated
784,awe,does
60,Awad,were
1599,award,depends
392,awareness,known
73,awe,enfeebled
134,awenture,di
624,AWS,was
686,Awakening,are
101,Awkwardness,can
49,awakening,include
316,awakenings,had
472,award,referred
143,awardee,will
113,awards,recovered
3378,awareness,develops
107,awe,coupled
43,awning,overlooking
171,AWAs,are
824,Award,can
84,Awolowo,argued
95,award,appellant
50,awardee,had
2181,awareness,dwells
65,awkwardness,distinguishes
275,awning,may
46,Away,skipped
54,Awful,would
7270,award,were
79,awareness,sizzled
336,awe,created
340,awning,protected
184,Awakening,created
427,Award,awarded
95,Awards,provided
44,Awareness,goes
735,award,Article
359,awards,carry
7355,awareness,crept
91,Awolowo,returned
98,awakening,manifested
1049,award,emphasizes
542,awards,exceeding
316,awareness,coursed
158,aways,is
63,awfulness,would
171,awkwardness,increased
46,awnings,took
240,Awards,came
476,awards,amounted
435,awareness,leaves
107,AWWA,has
79,Awe,Inspiring
103,awakening,stirred
46,awareness,characterizing
888,awe,will
64,awkwardness,lasted
76,awns,attached
77,Awe,will
82,awakenings,take
59,award,promised
52,awards,reflecting
159,awareness,Learning
123,awkwardness,followed
54,awning,keeps
58,Awakening,Starring
319,Awards,announced
47,Awareness,increases
594,Awkwardness,is
395,awakening,being
78,awakens,are
1267,award,affect
555,awards,focused
115,awareness,focusing
671,awe,concerning
49,awk,can
60,awkwardnesses,melted
48,awning,draped
216,Awards,go
341,awakening,described
320,award,led
446,awards,come
116,awareness,perceives
54,awe,mingles
123,AWARENESS,IS
74,AWB,are
196,award,concerns
530,awards,gained
774,awareness,concentrated
163,awe,am
53,awfulness,could
137,awning,composed
1898,AWAY,FROM
10887,Awards,Conferred
325,Awareness,are
99,awakening,muttered
404,awaking,was
1066,award,do
326,awards,baccalaureate
274,awareness,draws
224,awe,reserved
225,awnings,covering
60,awakening,lasted
84,awakenings,did
988,award,carries
62,awareness,lying
268,awe,began
241,awning,being
376,Awad,el
448,Award,honors
124,Awareness,takes
132,awardee,must
128,awards,violate
310,awareness,feels
67,awe,written
514,awning,covered
110,Aw,et
144,awakening,awaits
74,awards,pertaining
395,awareness,enable
60,awls,recovered
51,Aw,have
60,Awadh,are
520,Award,does
75,awards,differed
205,awareness,knowing
136,awe,subsides
146,awning,formed
107,Awakening,divided
122,Awang,had
382,awakening,resulting
1272,award,amounts
60,awards,encouraged
233,awareness,accompany
262,awns,were
58,AWESOME,GOD
588,Awakening,included
1029,Awolowo,has
189,awakening,coincided
185,awakenings,led
946,award,associated
362,awards,related
7271,awareness,allowed
307,Awakening,took
145,Award,shows
188,Awashonks,was
129,awakening,accompanied
140,award,ended
76,awards,ran
405,awareness,focuses
294,awe,increased
4804,awnings,were
2092,Awards,made
199,awakening,awaited
64,award,prepared
408,awards,designed
1743,awareness,caught
374,awe,took
509,awning,supported
1955,Award,went
67,Awards,Showcase
168,award,purports
282,awards,benefit
470,awareness,carried
126,awe,deepens
211,awnings,shaded
68,AWAY,is
98,Awakening,changed
927,Awards,presented
52,awakening,grows
1135,award,ceased
241,awards,conform
277,awareness,encompasses
55,awe,melted
83,awkwardness,attending
178,AWB,would
41,Awakening,received
47,Awful,does
328,Awolowo,did
191,awakening,associated
171,award,aimed
102070,awards,are
1259,awareness,consists
245,awning,gave
69,awnings,make
85,AWB,could
832,AW,are
682,Awakening,did
307,Award,rendered
10805,award,are
1073,awards,aggregating
4236,awareness,demonstrated
49,aways,should
48,awkwardness,goes
63,awn,had
107,AWF,is
99,Awards,Award
77,award,touching
49,awards,prove
52,awareness,build
157,awning,carried
101,AWARDS,ACT
76,Awad,did
430,Awakening,led
50009,Award,is
78,Awareness,have
50,awakening,proves
23044,award,increased
386,awards,running
108,awareness,drops
2373,awe,are
85,AWT,contains
53,Awake,awoke
69,Awakening,appealed
285,Award,aims
109,Away,Are
51,awakening,provoked
107,awakenings,become
1068,award,concludes
90,awards,goes
266,awareness,showed
54,awkwardness,exists
89,Awakening,resulted
62,Award,caused
427,award,Is
286,awareness,maintained
196,awe,enabled
471,AWACS,is
63,AW,did
84,Awadh,has
45,Away,drove
51,awards,speak
607,awareness,centered
347,awe,seems
96,awning,projecting
54,awnings,might
48,AWARDS,LUNCHEON
562,Awakening,came
399,Awang,Had
90,Awards,continued
1759,award,need
46,awards,accrued
125,awkwardness,remains
173,AWARD,IS
1005,aw,is
305,awakening,makes
1461,award,provides
4353,awareness,arise
62,awe,called
102,awl,must
47,Awareness,seemed
2234,Away,is
40,awaits,will
473,award,intended
74,awareness,hitherto
298,awnings,hung
82,Awakening,split
140,Awards,Ceremony
196,awakening,resulted
130,award,adjusted
925,awareness,allow
260,awe,approaching
49,awl,driven
479,awning,flapping
165,Awaken,was
400,Awards,Open
116,Awareness,develops
260,award,reported
2464,awareness,enables
176,awe,impressed
293,awning,flapped
632,award,aggravated
1897,awareness,depends
172,awning,cast
65,awnings,kept
56,AWI,has
61,Awakening,turned
80,Awareness,Being
173,awards,offer
58,awareness,prepared
52,awe,grows
77,Award,published
263,Awards,could
80,award,declined
351,awards,irrespective
184,awareness,broadens
44,AWACs,were
131,AWARENESS,AMONG
74,Award,pays
464,Awards,offered
70,Awsite,named
1024,awakening,should
211,award,Demosthenes
425,awards,give
1439,awareness,required
73,awning,striped
57,AWARDS,ANNOUNCED
64,AWARENESS,SERVICES
257,Awareness,becomes
130,Awn,is
123,award,leaves
123,awards,suggests
1979,awareness,created
113,awe,depicted
298,awkwardness,became
107,AWARENESS,is
56,Aw,do
146,Awakening,represented
21576,Award,recognizes
78,Awareness,remains
623,award,matters
140,awards,i
758,awareness,shown
328,AWB,had
48,AWC,will
64,Award,cited
479,Awe,are
324,award,applying
163,awards,showed
8701,awareness,had
68,awkwardness,showed
83,Awolowo,asked
113,awakening,passed
251,award,exhausts
332,awards,allow
909,awareness,amounts
101,aways,may
55,Awaits,returning
207,award,assesses
173,awards,mounted
109,awareness,entailed
59,Awakening,drew
69,Awolowo,resigned
222,awards,constitute
823,awareness,Understanding
134,awnings,set
59,AWA,could
193,Awareness,Rating
123,awakening,increased
51,awaking,may
331,award,entitling
1086,awards,associated
222,awareness,fed
600,Awareness,does
7080,awakening,came
153,awaking,found
61,award,reflect
200,awards,varied
1131,awareness,disappeared
137,Awakening,might
1385,Award,seems
85,Awning,Windows
30783,awakening,is
66,awakenings,brought
124,award,recognised
48,aways,remain
262,awe,descended
75,awk,has
41,Awakening,AHS
34956,award,funding
868,awareness,growing
253,awarenesses,have
46,awkwardness,reveals
390,AW,can
233,Awareness,involves
48,Awolowo,sought
145,awakening,inspired
7028,award,i
563,awards,resulting
780,awareness,Develop
220,awe,caused
92,Awareness,Be
215,Awesome,is
58,award,implemented
232,awards,recognized
153,awareness,Developing
681,awl,made
333,Awakening,spread
78,Awards,featured
106,aw,will
316,award,entitles
4037,awards,shall
57,awareness,reach
642,awe,associated
848,awning,lay
144,AWAKENING,FROM
231,AWARD,Article
91,AWARENESS,THAT
74,AWWA,is
230,Aw,did
103,Awards,conferred
81,Awareness,did
83,awakening,extended
196,award,permits
383,awards,established
686,awareness,ends
2593,awe,crossed
467,awkwardness,involved
53,AWFUL,CRIME
669,Awards,based
250,award,adopted
1703,awareness,amounting
118,AWB,were
61,AWG,will
132,Awakening,inspired
67,Awards,limited
584,Awareness,means
60,Away,rattled
63,awakening,provides
833,award,allowed
1118,awards,takes
189,awareness,indicate
49,awe,addressed
657,awfulness,is
65,Awards,ranged
152,Awolowo,went
136,award,placed
44,awe,overpowered
41,awls,came
44,awning,fringed
67,awnings,protecting
866,AWACS,was
60,Aw,decreases
51,Awad,returned
63,Award,takes
160,Awful,are
77,Awl,had
670,award,exceeding
64,awards,praise
681,awareness,represents
234,awe,beheld
158,awhole,is
161,AW,must
5225,Awakening,is
47,Awolowo,have
23200,awakening,became
103,award,recovered
141,awards,reduced
811,awareness,exemplified
584,awe,attaching
102,awning,fixed
542,Awa,was
1135,Awakening,began
323,Award,Presented
2496,Awards,show
152,Awareness,grows
313,awakenings,can
1635,award,aroused
111,awards,applying
1308,awareness,come
58,aways,has
43,awnings,draped
61,AWARDS,UNDER
77,AWU,did
150,Awbrey,et
167,Awe,were
43,Awsites,united
1065,award,declaring
50,awards,recognising
394,awareness,dissolved
186,awarenesses,were
43,awe,making
431,awls,have
6435,awning,was
48,AWNING,WINDOW
49,AWT,would
48,Awad,took
167,aw,can
111,awakening,based
790,award,determines
217,awards,called
1212,awareness,flooding
139,awe,appears
64,Awakes,had
48,Award,i
889,Awareness,may
85,Awk,was
701,award,exceeded
282,awareness,confirms
57,awkwardness,found
330,awl,has
63,Awans,were
53,awakening,spreads
305,award,ceremonies
2521,awards,be
50,awareness,centred
173,awning,sheltered
68,Award,continued
3192,awakening,comes
7778,award,being
1814,awards,cover
1525,awareness,carries
166,AWW,is
300,Away,rushed
70,aws,have
113,Award,regarding
83,Awo,did
222,Awolowo,made
585,awakening,found
566,award,confirmed
268,awareness,Increased
270,awe,looking
43,awn,lies
386,AWOL,is
146,Awards,Coordinator
41,Awareness,made
45,award,kept
66,awarding,was
226,awareness,flickered
303,AWARDS,AS
47,Awwal,was
379,awards,require
4867,awareness,gave
54,awe,strikes
71,awning,called
503,awnings,flap
530,Awakening,will
339,Award,Winners
190,Awareness,makes
501,Awnings,were
146,Awramik,et
3054,award,becomes
303,awards,assessed
113,awareness,containing
56,awning,sheltering
126,Awakening,encouraged
172,award,brings
130,awards,form
616,awareness,following
67,AWARDS,Award
60,Awards,recognizing
221,Awe,has
60,awakened,thought
587,award,passed
81,awards,stimulate
485,awareness,becoming
3038,awe,befitting
47,AWARDS,Arbitration
43,Aw,wiz
229,Awareness,returned
449,Awnings,are
204,Awolowo,declared
175,awakening,going
629,award,calling
47,awards,turned
2772,awareness,means
47,awning,spangled
95,AWAY,TO
330,Award,covers
82,Away,trudged
99,award,meeting
151,awards,generated
165,awareness,matched
52,awkwardness,concerning
60,AWB,can
170,Awakening,appeared
118,Awards,consist
49,award,state
84,awards,collected
140,awareness,penetrates
105,awe,restrained
8589,Awakening,was
59,awakening,leaves
45,awards,enabling
982,awareness,run
401,awkwardness,did
81,awls,will
54,Awakening,include
1624,awakening,occurs
43,award,surprised
4371,awards,discussed
361,awareness,fill
81,awl,found
48,Awolowo,won
86,awa,is
109,awakening,showed
130,award,indicated
168,awards,seemed
2698,awareness,dawned
67,awning,marked
67,Awadh,did
48,Award,Nominated
69,Awareness,Building
1409,award,according
50,awe,instilled
53,awi,is
91,AWA,requires
41,Award,appears
52,Awash,had
159,award,equals
51,awards,got
12574,awareness,become
78,awkwardness,faded
101,AWB,will
80,Away,did
415,awakening,appeared
1904,award,offered
763,awards,enable
703,awareness,enlarges
52,awe,means
93,awnings,protected
178,AWSA,was
66,Aws,were
65,awakening,starts
59,awaking,saw
34031,award,made
255,awareness,happens
1654,awe,provoked
78,Awakening,remains
60,Awolowo,must
216,awakening,created
841,award,meant
84,awardees,include
1174,awards,provide
109,awareness,carry
57,awe,existed
61,Awakening,transformed
84,Awards,Outstanding
65,Away,can
45,awakening,wants
69,award,allotted
119,awareness,washed
44,aways,made
55,AWOL,would
52,Award,Lectures
579,Awareness,must
85,awardee,has
135,awards,fail
394,awareness,flows
113,awnings,must
125,Awful,thought
72,awe,rises
49,awning,sagged
99,Awad,would
636,Awadh,had
588,Awards,has
106,Awwal,is
94,awakening,dawned
637,award,confers
1375,awards,announced
472,awareness,mediates
162,awkwardness,shown
138,Awakenings,is
57,Award,Will
2328,award,diplomas
264,awards,changed
1008,awareness,aroused
112,awe,touched
1503,awkwardness,seems
138,awns,have
102,awardees,had
147,awards,encourage
113,awareness,noted
179,awe,settled
52,awning,bearded
89,Awakening,died
56,Award,having
248,Away,scampered
72,Awsat,reported
78,award,attracted
387,awards,averaged
295,awareness,contained
996,awe,may
149,awkwardness,appears
151,AWARDS,PRESENTED
250,Awakening,produced
287,Award,honor
103,Awschalom,et
302,awakening,draws
195,awards,galore
2831,awareness,brings
85,aW,is
54,awakening,offers
182,award,ends
192,awards,hung
787,awe,filled
312,awkwardness,came
103,AWS,would
129,AWs,are
77,Aw,said
101,Award,relating
52,Awards,Do
52,Away,could
474,award,commemorates
7461,awareness,enabling
91,awkwardness,settled
50,awning,bearing
177,AWACS,can
840,AWT,is
1638,Awards,Article
287,Awareness,Raising
613,award,brought
12540,awards,will
43,awfulness,lay
63,awnings,stretching
55,AWARD,FROM
59,Awakening,revived
104,awakened,was
71,awakening,helped
280,award,favoring
24872,awareness,emphasizes
61,awls,can
77,AWA,were
214,Awad,al
41,awa,have
3571,awakening,are
112,award,operates
395,awards,authorized
149,awareness,pulsed
59,AWARENESS,LEVEL
64,Awad,told
122,Award,instituted
57,Awolowo,died
86,awakenings,followed
338,awareness,abides
45,awe,paid
1900,awkwardness,had
3439,awning,is
141,awnings,rolled
87,Aw,ard
76,Awakening,challenged
83,Awards,Illustrated
96,Away,fled
2436,awakening,represents
110,awakenings,has
765,award,contains
209,awards,deal
673,awareness,arising
180,awe,amounting
96,awhile,becomes
44,awakening,raised
47,award,moved
1407,awe,crept
76,awnings,provided
140,Awakening,shook
47,Awolowo,knew
105,Awqaf,is
85,awareness,transformed
140,awe,involved
99,awnings,lowered
183,AWARDS,See
56,Awards,begin
212,Away,has
137,Awolowo,led
384,award,declared
91,awardees,receive
105,awards,founded
127,awareness,follow
696,awe,should
101,awfulness,has
63,AWARENESS,SERVICE
547,AWC,is
65,Awakening,started
86,Awakum,wrote
2555,Award,had
2341,awakening,were
3368,award,costs
253,awareness,advanced
73,awesomeness,was
288,awkwardness,must
200,awnings,should
58,AWGN,can
109,Awakening,lay
95,Award,requires
55,Awareness,exercises
174,Away,Went
123,award,designated
3410,awards,bestowed
1227,awareness,adds
228,awl,had
164,awning,drawn
82,Awards,totalling
121,award,declares
661,awards,distributed
5290,awareness,appeared
89,awn,keep
59,AWGN,are
244,AWOC,was
59,Award,consisted
89,Away,trotted
55,awakening,see
89,awakenings,could
697,award,marks
59,awards,bears
1471,awareness,continued
58,awfulness,are
67,awl,went
57,Awaken,ing
117,Awakening,provides
112,Award,Finalist
74,Awe,may
58,aw,must
121,awakening,assumed
356,award,prohibiting
69,awards,exists
76,awareness,contrasts
116,awkwardness,hung
235,awl,will
456,award,allowing
107,awards,allocated
494,awareness,assumes
48,Away,Do
55,awakening,possessed
1470,award,binding
665,awardees,are
369,awards,depending
453,awareness,afforded
172,AWARDS,Article
97,AWS,will
204,Awareness,seems
424,award,embodying
48,awards,attesting
306,awareness,Knowing
104,awkwardnesses,smoothed
1766,awl,was
47,Awards,nominated
53,Awe,must
554,awakening,becomes
555,award,followed
60,awards,bearing
90,awe,becoming
6433,awkwardness,is
131,awn,will
59,AWG,should
71,AWWARF,sponsors
291,Awakening,occurred
126,Award,passed
1936,award,noted
515,awards,pursuant
686,awareness,dropped
53,awnings,cover
268,Aw,has
52,Awakening,went
186,Award,include
128,Awards,bestowed
204,Awareness,grew
78,awa,were
489,awakening,brings
293,award,causes
477,awards,amounting
730,awareness,Are
80,AWOL,were
945,Awakening,has
89,Awards,started
224,award,dealt
251,awards,providing
801,awareness,accompanying
52,awe,annexed
287,awkwardness,should
146,awnings,hanging
74,Award,enables
82,Awards,Awarded
236,award,calculated
5660,awards,based
865,awareness,affords
187,awe,derived
252,awkwardness,associated
363,Awards,Given
257,Awareness,leads
2184,award,belongs
270,awards,decreased
91,awareness,crossed
79,awkwardness,stems
171,Awang,is
42,award,celebrates
78,awareness,invites
777,awe,checked
158,Awakening,should
85,Award,comes
84,Awardees,receive
267,Awo,had
46,awakening,having
527,award,reinstating
327,awards,appears
145,awareness,accounted
2579,awls,were
63,awnings,belonging
796,AWP,is
88,Aw,care
114,Away,sprang
363,award,dealing
657,awards,connected
59,awareness,instilled
52,Awards,handed
168,Awareness,needs
496,award,denying
268,awards,look
815,awareness,gathered
69,awe,displayed
3793,awl,is
91,AWGs,have
608,Awards,Available
93,awakening,expressed
160,awaking,had
1343,award,named
46,awards,returned
651,awareness,set
156,awe,makes
184,awkwardness,returned
78,awning,painted
195,Awards,offer
57,Awhich,is
1761,award,affected
8043,awards,issued
1717,awareness,approaches
221,awkwardness,resulting
258,Award,concerning
1655,Awards,was
798,award,handed
1031,awareness,continues
284,awe,come
120,AWARENESS,EXERCISE
42,Awakening,added
47,awakening,ended
98,award,justified
604,awards,followed
4588,awareness,do
92,awe,Was
417,Award,provided
55,Awolowo,used
137,awakening,implies
9968,awards,including
314,awareness,motivated
332,awe,born
60,AWARDS,FROM
144,AWOKE,WITH
613,award,becoming
603,awareness,bound
954,awe,comes
858,awl,are
43,awakening,witnessed
97,award,decreed
435,awards,heretofore
1873,awareness,explained
45,awe,commanding
83,AWS,may
168,AW,would
473,Award,Lecture
265,Awareness,Exercise
220,awakening,involves
618,award,funded
907,awareness,resulting
1421,awe,added
76,Awa,would
538,Awad,had
46,Award,helps
63,awards,specified
1209,awareness,acted
40,awe,overwhelms
55,Awakening,followed
411,Award,includes
51,award,defined
1087,awards,applied
129,aways,was
233,AWG,has
568,Award,be
115,Awareness,enables
65,Awasthi,has
77,Awentura,is
62,Awolowo,stated
74,award,alleged
517,awards,became
89127,awareness,has
116,Aw,were
67,Awakening,served
48,Award,honoring
504,awakening,saw
18404,award,awaits
120,awards,favor
1946,awareness,constitute
103,Awal,was
63,Award,says
74,Awareness,became
82,Awbrey,was
437,award,comprises
285,awareness,coincided
67,awe,wore
45,Awards,voted
218,Awdry,was
67,Awe,et
96,awakening,provided
92,awakenings,following
124,award,calls
358,awareness,constituting
63,awkwardness,added
118,AWG,twisted
700,Awareness,raising
112,awakenings,required
68,awaking,will
501,award,exists
351,awards,containing
833,awareness,flickering
124,aways,had
179,AWACS,has
658,Aw,was
67,Awards,Breakfast
387,Awatovi,was
56,award,symbolized
43,awareness,shrinks
46,Awakening,influenced
655,Awards,had
295,award,indicating
270,awareness,alters
6361,awe,inspired
46,awkwardness,provoked
256,awkwardnesses,are
76,Awolowo,called
353,awakening,constitutes
294,awards,caused
674,awareness,awakened
83,awfulness,can
73,awls,could
352,awning,erected
174,awnings,used
54,Awakening,developed
242,Awakenings,are
90,Award,BIOS
100,Away,were
809,award,constituted
231,awareness,acquires
213,awkwardness,marks
55,Awards,make
79,Awk,has
184,Awo,is
288,award,extends
73,awards,attached
323,awareness,achieves
2012,awarenesses,are
107,awe,contemplating
981,awkwardness,may
41,awnings,unfurled
102,Award,confirmed
185,award,get
125,awareness,seeks
62,awarness,is
45,awkwardness,turned
538,Award,provides
53,awards,imposing
653,awareness,aimed
268,awe,accorded
122,awnings,blown
84,Awar,et
64,award,broadcast
118,awning,supports
265,AWACS,were
112,Awad,advanced
50,Awareness,being
89,Awenture,di
590,award,honoring
52,awards,dealt
815,awareness,broadened
314,awe,aroused
246,awning,covering
64,AWA,would
62,AWU,were
74,Awakening,increased
87,Awards,being
125,awakening,beginning
355,award,naming
1414,awareness,changed
123,AWACS,Airborne
373,Awa,had
88,Awards,became
259,awakening,gave
266,award,cites
180,awards,seems
527,awareness,motivates
353,Awards,included
141,Awujale,had
117,award,confirming
771,awareness,affecting
306,awnings,have
45,Awadh,gave
78,Award,HD
63,Awards,May
57,Awolowo,founded
46,awakening,preaching
338,award,coincided
554,awards,acknowledging
75,awareness,covers
470,awkwardness,might
76,awning,placed
65,AWARDS,AVAILABLE
74,Awareness,Can
186,Awful,Will
107,Awkward,argues
775,awakening,caused
415,award,containing
82,awards,enforced
224,awareness,diminished
1040,awnings,stretched
3796,award,might
346,awards,Employer
131,awareness,added
156,Awash,is
147,Awaya,et
138,Awful,were
162,Awoonor,is
81,AwwaRF,has
42,awakening,moved
176,award,founded
730,awards,listed
171,awareness,permeating
45,awe,seeing
81,awkwardness,set
82,awns,being
63,AWOL,had
683,awakening,led
1910,awareness,arises
59,awase,was
68,awn,rising
535,Awakening,brought
291,awakening,started
519,award,deciding
344,awards,take
283,awareness,joined
181,awning,shading
159,Awa,are
90,Award,contains
326,award,binds
195,awards,becomes
834,awareness,built
93,AWACS,flying
99,AWARDS,CONTEST
540,AWGN,is
67,Awe,came
354,award,continues
244,awards,accounted
885,awareness,bears
55,awning,used
65,Awakening,Is
47,Award,changed
134,Awards,gave
265,awakening,calls
295,award,accorded
480,awareness,changes
129,awarenesses,do
52,Awadhi,are
361,Awards,Presented
411,awakening,carried
64,awakenment,was
222,award,apply
123,awards,remains
65,awareness,enjoyed
42,Award,signed
80,Awolowo,wanted
380,awards,belong
90,awe,changed
646,awkwardness,vanishes
118,awnings,shade
65,AWACS,called
50,AWB,does
63,Aws,was
52,award,find
65,awards,tends
336,awareness,differs
230,awe,predominated
49,AWD,is
62,Aw,does
68,Awai,is
340,awakening,means
299,award,annulled
49,awareness,filtered
88,awkwardness,experienced
57,AWAs,have
268,AWP,was
119,Awakening,arrived
555,awards,arising
378,awareness,employed
181,Awareness,allows
45,awakening,feels
3158,award,presented
628,awareness,arouses
79,AWG,must
99,AW,does
89,awakening,causes
153,award,supported
64,awards,heaped
1012,awareness,exercises
62,awns,become
40,awakening,proceeded
89,award,double
315,awareness,creeps
99,awarenesses,arise
99,awe,gained
255,awning,pulled
107,Awa,said
120,Award,allowed
71,Awareness,precedes
151,Awe,have
71,award,purported
245,awards,get
1503,awe,has
59,awnings,wrought
327,AWACS,had
67,Aw,be
54,Awakening,hit
267,Award,granted
82,Away,tripped
62,awakening,changed
221,awards,affect
65,awareness,sank
433,awning,fitted
181,AWACS,are
2254,AW,et
52,Awards,provides
117,aw,may
41,awakeners,was
374,awards,arrived
468,awareness,assures
275,awning,are
161,AWOC,had
41,AWT,stands
54,Awakening,remained
55,Awaking,is
45,Awardees,were
44,Awards,does
232,Awareness,Regarding
79,Awarua,said
66,Awolowo,announced
46,awaits,Mind
8966,award,could
146,awards,increase
430,awareness,precludes
152,aways,can
66,Awad,could
330,Award,Goes
4559,awakening,finds
3052,award,goes
3690,awards,has
474,awareness,accompanied
149,awe,succeeds
51,awning,ran
