count,noun,verb
236,Ajax,feels
105,Ajia,rekishi
530,Ajax,fell
74,Ajayi,would
66,AJM,is
485,Aja,said
42,Ajax,crying
49,Ajmer,being
56,Ajami,writes
235,Ajax,holds
292,AJC,would
994,Ajax,were
8352,AJ,et
108,Ajax,returned
98,Ajlvikas,were
164,Ajax,shall
2466,Aj,are
681,Ajax,uses
196,AJ,would
61,Aj,equals
144,Ajax,knew
69,Ajzen,has
663,Ajax,did
103,Ajatasatru,became
192,Ajax,brought
105,Ajut,went
47,Aj,indicates
131,Ajmeer,is
54,ajustements,et
84,AJAX,has
41,Ajy,is
44,Ajaccio,showed
72,Ajami,wrote
87,Ajaria,is
89,Ajax,claims
340,AJB,is
46,Ajax,retreating
240,AJ,were
3891,Ajax,found
