count,noun,verb
166,Aragon,played
101,Aramean,sought
60,Aranzazu,is
171,Arator,was
72,Arazi,et
466,Arbitration,involves
335,Arbour,was
132,Arbutus,had
63,Arc,Heating
43,Arcadia,described
253,Archaeologists,dealing
607,Archangel,could
134,Archbishop,reached
46,Archbishops,received
106,Archelaus,returned
40,Archenholz,relates
43,Archer,mistook
237,Archie,burst
84,Archimago,has
119,Architects,specify
62,Architecture,classique
313,Archives,indicates
1071,Archon,was
54,Arcs,having
249,Arctic,do
644,Arden,asked
165,Area,commanded
147,Areas,suggested
101,Arecoline,has
181,Arendt,reveals
379,Argentina,encouraged
40,Argus,dated
314,Ariarathes,was
150,Ariel,hung
51,Ariobarzanes,could
54,Ariosto,paint
128,Aristo,did
109,Aristobulus,lost
264,Aristocrats,began
4921,Aristophanes,died
5259,Aristotle,assumed
93,Arithmetic,Spelling
199,Arius,says
89,Arizona,believed
553,Arkansas,found
528,Arlen,wrote
51,Arlene,caught
44,Armagnac,came
180,Armaments,should
43,Armand,pleaded
43,Armitage,threw
80,Armored,has
177,Arms,carried
1898,Armstrong,answered
2127,Army,Marching
85,Arndt,does
105,Arno,flooded
9881,Arnold,arranged
61,Arnoux,will
180,Aromatics,Benzene
245,Arrangement,provides
61,Arrest,found
289,Arrian,did
48,Arriet,is
47,Arslan,extorted
733,Art,come
219,Artaud,will
1896,Arthur,dubs
126,Arthuret,was
42,Article,xxii
98,Articles,promised
75,Artie,read
631,Artillery,moved
71,Artist,created
481,Artists,bring
495,Arts,returned
330,Arundale,had
44,Aryans,put
88,arabesques,cut
827,arbitration,addressed
2427,arbitrators,be
49,arbor,adjoining
40,arbutus,swarming
143,arc,been
142,arch,celebrates
59,archaeologists,debate
583,archaeology,illustrated
361,archbishop,adds
43,archdeacon,approached
195,arches,including
111,archesporium,divides
96,archetypes,serve
320,architect,admitted
430,architects,applied
1933,architecture,articulated
104,archives,deal
296,archivists,consider
123,archons,be
45,archways,running
67,arcs,equals
145,arctos,horribilis
341,arcwise,connected
16817,area,activated
3483,areas,Encourage
166,argon,shows
4526,argument,demonstrated
2321,arguments,belonged
48,aria,et
44,arid,compared
194,aristocracy,dispossessed
98,aristocrats,drew
478,arm,clasps
42,armadillo,encodes
514,armature,actuated
479,armchairs,set
500,armies,fortified
218,armor,painted
151,armories,built
1676,arms,appended
26011,army,accomplish
919,aroma,may
41,aromas,described
75,arounds,have
424,arousal,continues
320,arrangement,bestows
2268,arrangements,perfected
46,arranger,called
443,array,assumes
183,arrest,held
250,arrestee,would
84,arrests,proceeded
172,arrhythmias,involving
1445,arrivals,beginning
551,arrogance,comes
42,arrowes,drouped
88,arrowheads,associated
420,arrows,delimit
77,ars,found
141,arsenal,stocked
50,arsenals,accumulated
1051,arsenic,dissolved
829,arsenicals,were
870,art,embodying
115,artefact,occurs
4151,artefacts,classified
135,arterioles,associated
591,artery,averaged
52,artfully,managed
351,arthritis,Tuberculosis
620,article,alerted
2833,articles,causing
54,articulation,included
43,artificers,descended
187,artifices,intended
437,artillery,created
98,artisan,cuts
76,artisans,won
386,artist,analyzes
588,artists,maintaining
1402,arts,form
125,artworks,represent
53,ARF,occur
96,ARGUES,WITH
516,ARITHMETIC,OPERATIONS
61,ARMS,ACROSS
594,ARMY,IS
189,ARM,could
59,ARREST,WITHOUT
76,ARRHYTHMIAS,Premature
76,ARTIFICIAL,RADIOACTIVITY
211,ART,SINCE
932,Arab,went
65,Arabella,reminded
153,Arabia,blew
80,Arabian,yielded
59,Arabic,preserves
67,Arabism,seemed
3457,Arabs,cherish
64,Arachnids,do
150,Aragon,granted
141,Aramaic,replaced
69,Aramco,provided
69,Aranyani,is
104,Araoz,et
106,Araskog,has
193,Arbel,was
542,Arber,has
76,Archangel,sent
48,Archbold,died
44,Archer,disapproved
622,Archie,followed
42,Archipelago,located
174,Architect,renders
10252,Arctic,was
158,Arden,got
42,Ardennes,formed
480,Area,operated
4275,Areas,is
109,Areiopagos,was
47,Areopagite,describes
149,Arete,told
1166,Aretino,wrote
361,Argentina,bears
287,Argentines,must
75,Argives,saw
474,Argos,came
94,Arguelles,said
135,Arguments,focusing
118,Ari,have
264,Ariadne,may
88,Ariana,closed
76,Arias,decided
126,Ariel,thinks
113,Arimanes,carried
335,Arimathea,were
117,Ariosto,writes
146,Arisaig,is
49,Aristotelianism,modified
54,Aristotelians,tended
2144,Aristotle,consisted
10197,Arius,was
141,Arizona,Printed
445,Arkansas,ARKANSAS
48,Arlen,died
296,Arlene,nodded
124,Arlington,seemed
50,Armada,assembled
3760,Armageddon,was
109,Armatoli,were
71,Armenia,include
95,Armenians,shared
675,Armies,came
549,Armijo,is
119,Armitage,started
57,Armour,purchased
2795,Arms,have
6191,Armstrong,explored
333,Army,change
1106,Arnold,commands
394,Array,can
267,Arrays,provide
83,Arrian,lived
64,Arrow,started
213,Arrows,representing
57,Arsenicum,have
105,Arslan,came
69,Arsonists,have
571,Art,Tours
44,Artagnan,accepted
44,Artefacts,discovered
79,Artemisa,was
177,Arthur,denies
483,Article,comes
10446,Articles,Adopted
127,Artigas,were
517,Artists,Make
241,Arts,Should
122,Arturo,answered
101,Artus,had
47,Aryans,speak
125,arabesque,were
48,arabinosus,are
58,arable,came
46,arbiter,refused
112,arbiters,might
600,arbitration,began
243,arbitrator,thought
149,arbitrators,enjoy
68,arborization,extending
1540,arc,closed
65,arch,forcing
288,archaeologists,collect
242,archaeology,brought
41,archangel,summoning
572,archbishop,fell
59,archdukes,being
42,archeology,do
44,archer,seized
1349,archers,follow
122,arches,expand
59,archhishop,was
377,architect,endowed
493,architects,remained
337,architecture,dealing
111,architectures,hold
84,architraves,had
55878,area,Based
4267,areas,broadcast
127,arenas,y
156,areolet,is
55,argot,serves
52,arguer,fails
7607,argument,asks
100,argumentation,associated
2013,arguments,borrowed
114,arhat,does
58,aridity,be
58,aries,has
172,aristocracy,commissioned
59,aristocrats,arrested
50,arithmetic,reflects
60,ark,alighted
6367,arm,bases
635,armature,takes
229,armbands,marked
551,armies,causing
1652,armor,did
62,armorer,were
9249,arms,hauling
12448,army,belongs
162,aromas,arising
579,arrangement,applying
897,arrangements,cover
283,arrays,causes
10253,arrest,occurs
205,arrestments,used
105,arrests,end
40,arrival,seeking
84,arrivals,work
148,arrogance,causes
269,arrow,See
603,arrowhead,had
383,arrowheads,indicating
1328,arrows,accompanying
1695,arsenals,had
10297,arsenic,may
4478,art,applying
180,artefacts,identified
633,arteries,accompanying
179,arteriogram,confirms
51,arteriole,must
59,arteriosclerosis,seem
169,artery,displayed
51,arthritis,Reactive
20180,article,elicited
1152,articles,avoided
599,articulation,develops
171,artifact,implies
197,artifacts,find
303,artifice,failed
51,artificiality,means
689,artillery,bombardment
90,artisans,flocking
3360,artist,according
212,artiste,could
71,artistes,ne
546,artists,crossed
1945,arts,combined
3789,artworks,were
357,ARBITRATION,AWARD
110,ARGUMENT,ARGUMENT
45,ARMY,ORDERED
85,ARRIVES,ON
734,ARTERIAL,PRESSURE
64,Arabella,woke
396,Arabia,owe
70,Arabism,remained
538,Arabs,belongs
173,Arafat,blamed
68,Aragon,belonged
63,Aramco,produced
233,Aranjuez,has
160,Arbeiterklasse,und
83,Arboleda,had
73,Arc,continues
853,Archaeologists,think
43,Archdeaconry,are
123,Archeologists,estimate
406,Archer,sent
77,Archibald,Had
183,Archie,finds
490,Archimedes,will
41,Architecture,known
111,Archives,yielded
62,Arctic,navigation
145,Ardea,were
1344,Area,administered
100,Arecibo,can
545,Arena,et
93,Argall,reached
343,Argentina,marked
67,Argentines,argued
71,Argo,flew
91,Argument,offered
61,Argus,broke
274,Argyropoulos,was
203,Ari,sighed
108,Ariel,suggested
128,Arii,held
2351,Arimathea,found
124,Arion,went
795,Ariosto,were
283,Aristagoras,did
94,Aristolochia,fangchi
1874,Aristotle,applies
101,Aristoxenus,does
201,Arjuna,argues
289,Arkansas,developed
769,Arlene,looked
150,Arley,did
212,Arlin,had
53,Arlington,gives
95,Armando,walked
61,Armbrust,was
206,Armenians,looked
93,Armies,use
579,Arminianism,were
295,Arminians,believe
168,Armistead,died
65,Arms,passed
111,Armstrong,investigating
1551,Army,Being
145,Arnall,told
2173,Arnett,was
279,Arnold,consisted
228,Arnolfo,is
114,Aronstein,et
158,Arp,left
44,Arracan,being
113,Arrangements,based
43,Arrowsmith,puts
99,Arsenal,Was
85,Arslan,became
12596,Art,Bulletin
73,Artaud,defined
65,Artaxerxes,consented
2854,Arthropods,are
8905,Arthur,bearing
122,Articles,recommended
744,Artie,continued
117,Artist,came
526,Artists,Lived
24931,Arts,Create
113,Arturo,arrived
582,Aruna,had
230,Arundel,can
127,Aryans,consisted
177,arabesques,carved
62,arbitration,reported
136,arbitrator,looked
493,arc,expands
62,arcades,supply
159,arcadia,is
443,arch,differs
47,archaeologist,leading
124,archaeologists,read
52,archaeology,know
73,archbishop,give
61,archdeacon,entered
211,archer,becomes
41,arches,expressed
313,archetypes,provide
386,archipelago,stretches
670,architect,combined
421,architects,bore
77,architectura,was
565,architecture,closed
102,archives,find
107,arcs,touch
115,ardor,kindled
47,ardour,brings
4304,area,advertise
7277,areas,accumulating
64,areata,presents
385,arena,forms
64,argot,known
4117,argument,arrayed
503,arguments,advancing
192,arises,was
61,aristocracies,lost
294,aristocracy,decayed
56,aristocrats,lacked
583,arithmetic,depends
2373,arm,cradling
313,armada,has
96,armatures,built
758,armies,clad
67,armor,attacking
51,armorer,took
2288,arms,Would
5670,army,account
119,aroma,producing
53,arrack,being
3593,arrangement,comprising
2284,arrangements,arrived
367,array,counts
147,arrays,overlap
65,arrest,ignited
757,arrester,should
1560,arresting,is
184,arrival,assured
51,arrivals,seated
621,arrow,borrowed
94,arrows,smote
424,arsenic,causes
36155,art,accompanied
353,arteries,diverge
348,arterioles,depends
142,artery,exhibit
90,artforms,have
115,arthritis,simulating
4510,artichoke,is
6558,article,argued
2021,articles,compelling
1227,artifacts,represent
211,artillery,intensified
800,artillerymen,would
43,artiodactyls,has
3418,artisan,would
486,artisans,competing
896,artist,assigned
53,artistes,appear
76,artistry,reflects
2417,artists,bought
2753,arts,assigned
49,artwork,been
492,artworks,could
307,AREA,Article
57,ARE,ENTITLED
75,ARF,seems
63,ARGUMENTS,are
80,ARMS,OUTSTRETCHED
54,ARVN,proved
109,Arab,reads
86,Arabians,wanted
1997,Arabic,should
50,Arabin,hinted
50,Aracan,are
196,Arafat,suggested
65,Aragon,attended
165,Aramis,turned
836,Arana,y
302,Arawak,had
797,Arber,et
204,Arbitration,adopted
292,Arc,appears
2550,Arcadia,belongs
82,Arcaro,won
83,Arch,remained
83,Archbishop,escaped
41,Archelaus,married
150,Archer,turns
96,Archetype,has
649,Archimedes,found
41,Architect,recommend
470,Arctic,lake
42,Arden,burst
130,Ardizzone,has
359,Area,Calculated
516,Areas,Low
75,Arensberg,were
498,Arg,was
46,Argentina,perceived
147,Argentum,nitricum
190,Argives,could
337,Arguedas,is
258,Argus,put
77,Argyll,pointed
621,Ariadne,did
96,Arichis,was
161,Aristides,returned
102,Aristobulus,succeeded
76,Aristophanes,Wasps
50,Aristotelian,says
1732,Aristotle,examines
83,Arjun,can
65,Arkansas,observed
52,Arlen,described
693,Arlene,came
149,Arlesienne,was
57,Armies,operated
105,Armijo,knew
51,Armistead,lay
255,Arms,Trafficking
180,Armstrong,doing
893,Army,Noncommissioned
120,Arne,felt
63,Arnheim,maintains
3210,Arnold,asking
161,Arobin,was
48,Aron,defined
98,Arp,seems
62,Arrangements,concerted
56,Arras,shall
158,Arrhenatheretum,elatioris
66,Arrietty,watched
79,Arrow,offers
131,Arsat,had
1197,Art,Including
67,Artagnan,says
63,Artes,praedicandi
68,Arthur,drive
442,Article,mean
1601,Articles,focus
71,Articulation,occurs
121,Artifacts,must
45,Artillery,fighting
158,Artists,receive
463,Arts,Background
83,Arturo,have
80,Arun,stood
131,Arve,was
61,Arville,stopped
100,araucaria,is
100,arbitrability,will
74,arbitral,Tribunal
364,arbitrariness,should
162,arbitration,related
198,arbitrator,recognized
120,arbitrators,announced
46,arbor,have
260,arc,holds
119,arcades,appeared
580,arch,modified
370,archaeologists,failed
285,archaeology,allows
377,archbishop,acted
109,archduke,agreed
167,archer,mounted
91,archers,carry
426,arches,decrease
53,archetypal,forms
86,archipelago,form
355,architect,arranges
348,architects,construct
389,architecture,committed
906,archives,did
5807,area,alienated
904,areas,abolishes
46,arena,hold
2444,argument,asking
108,argumentation,following
625,arguments,drawing
222,aristocracy,modeled
236,aristocrat,came
375,aristocrats,emigrated
195,arithmetic,consisted
290,arm,onds
3916,armada,had
324,armament,allowed
120,armaments,demand
5155,armature,can
43,armchair,filled
496,armies,directing
41,armistice,passed
230,armor,placed
44,armories,did
67,armourers,made
32100,arms,braced
927,army,affect
708,aroma,rose
52,arousal,relates
1705,arrangement,abandoned
570,arrangements,aro
153,arrest,enables
154,arrests,commenced
65,arrhythmia,suggests
78,arrival,remarked
1495,arrow,missed
48,arroyos,could
994,arsenal,can
509,art,competes
863,arterial,is
447,arteries,belong
42,arteriole,lies
48,arteritis,showing
42,artery,resumed
271,arthritis,Arthritis
42,arthropathy,involves
114,arthropods,contain
62204,article,annexed
11653,articles,Article
43,articulation,served
511,artifacts,allow
53,artificer,partake
114,artillery,replying
57,artilleryman,recalled
89,artillerymen,belonging
1932,artist,ceases
1072,artists,build
105,arts,institute
211,ARCnet,is
52,ARDS,might
274,AREA,THAT
1244,ARGUMENT,AGAINST
47,ARL,may
53,ARMS,can
126,ART,Have
238,ARVN,fought
149,Ar,ran
1807,Arabella,did
49,Arabi,proclaimed
1010,Arabs,Examined
44,Aracoeli,has
51,Arago,might
75,Aragon,expanded
67,Aragonien,und
109,Arahantship,is
78,Araminta,came
55,Arana,made
193,Arapahoes,went
55,Araya,has
57,Arbitration,continues
755,Arbitrator,will
1307,Arbitrators,should
98,Arblay,died
52,Arbuckle,be
195,Arc,saved
48,Arcadians,assembled
88,Archbishop,won
97,Archer,declares
45,Archers,seized
44,Archibald,broke
217,Archie,covered
42,Archilochus,see
116,Archimedes,stepped
126,Archivio,giuridico
53,Archon,lived
223,Arcing,can
427,Ardashir,had
506,Area,Expected
108,Areas,connected
373,Arendt,defines
179,Aretine,is
112,Argenson,made
75,Argent,came
108,Argentina,excepted
41,Argentines,complain
47,Argonautica,contains
76,Argos,makes
135,Arguments,directed
59,Argyll,attacked
70,Ari,suggested
70,Arial,was
49,Arians,possessed
84,Arif,looked
92,Ariosto,presents
58,Arista,became
121,Aristagoras,found
141,Aristeas,tells
76,Aristobulus,have
98,Aristode,believed
603,Aristophanes,created
2561,Aristotle,approved
101,Arkwright,left
132,Arlene,used
1734,Armada,came
121,Armenia,asked
288,Armenians,created
527,Armistice,ends
388,Armoured,Brigade
1372,Armstrong,announced
25067,Army,accounts
49,Arne,opened
99,Arnie,have
2487,Arnold,burst
845,Arntz,et
82,Arp,moved
40,Arras,presented
104,Arris,was
507,Arrows,Indicate
70,Arroyo,may
77,Arsinoe,died
46,Arsuf,had
177,Art,painting
84,Artaxerxes,caused
181,Arteaga,is
100,Artegall,will
42,Artemis,shared
204,Artemon,was
1064,Arthur,fills
46,Arthurs,courte
102,Article,remain
51,Articles,XXIV
119,Artifacts,arising
126,Artikel,und
43,Artists,referred
117,Arts,adopted
291,Arturo,says
104,Aruch,has
101,Arville,had
47,Arwidsson,was
77,Arx,has
61,Aryabhatiya,was
52,Aryas,migrated
60,ar,might
173,ara,was
68,arabe,d
115,arbitrariness,prevailed
2130,arbitration,adds
177,arbitrators,follow
143,arc,decided
245,arch,given
2378,archaeologists,examined
3644,archaeology,consists
701,archbishop,agreed
83,archdeacon,appeared
86,archeocytes,are
132,archer,raised
984,arches,framing
54,archetype,written
445,archipelago,came
543,architect,envisaged
109,architects,objected
55,architecture,faded
155,architectures,perform
72,archways,flanked
75,arcminute,is
101,ardente,et
73,ardor,becomes
6192,area,Left
5992,areas,Developing
422,areata,are
245,arena,comprised
151,argil,is
5692,argument,attempting
597,arguments,disguise
210,arias,do
49,aridity,extends
42,aristocracy,denounced
48,aristocrats,pass
62,arithmetic,exhibits
68,ark,dipped
6239,arm,disengaged
1507,armies,besieged
965,armor,hang
282,armour,clashed
4889,arms,absorb
27049,army,averaged
104,aromatics,contained
198,arousals,can
49,arpeggios,occur
3067,arrangement,acknowledges
5025,arrangements,covering
764,array,entering
146,arrays,employed
255,arrear,should
46,arrears,seemed
111,arrester,provides
232,arresters,will
113,arrests,averaged
180,arrhythmias,originate
205,arrival,mean
229,arrow,broken
122,arrowheads,shown
2183,arrows,discharged
129,arsenate,would
4906,art,Mote
3210,artefacts,appear
96,arteries,confirmed
156,arteriole,leads
119,arterioles,running
396,artery,given
437,artes,mechanicae
1042,arthritis,receiving
2549,arthrodesis,may
95,arthroplasty,done
3961,article,Do
3476,articles,applauded
40,articu,lating
350,articulation,tends
368,articulations,occur
42,artifact,changes
1450,artifacts,added
58,artifice,set
125,artificer,are
1411,artillery,carries
75,artilleryman,knows
41,artillerymen,led
137,artisans,understood
8031,artist,assured
84,artistry,demanded
1395,artists,accustomed
1608,arts,evolve
54,ary,will
65,ARBITRATION,SECTION
455,ARC,have
545,ARTS,FESTIVAL
88,ART,BE
115,AR,AR
1149,Arab,pointed
77,Arabella,giggled
176,Arabia,complied
49,Arabians,acknowledged
86,Arabic,takes
4283,Arabs,closed
75,Aragon,defeated
1689,Aramaic,had
214,Araq,el
57,Aratus,drew
56,Araujo,arrived
54,Arbia,ran
262,Arbitral,Procedure
94,Arbus,took
193,Arcadians,call
463,Arch,can
136,Archaeology,Confirms
42,Archangel,takes
54,Archer,occupied
501,Archie,drew
40,Archimedes,succeeded
225,Archipelago,forms
55,Architects,claim
47,Architecture,added
182,Archiv,has
294,Archive,does
187,Archives,Charmet
58,Archy,does
64,Arden,responded
269,Ardhanarisvara,is
103,Ardon,was
520,Area,adjoining
73,Arenberg,has
77,Arendt,posits
43,Arens,points
50,Aretha,grew
106,Aretino,describes
43,Argentina,joining
95,Argus,felt
53,Argyll,attempted
164,Argynnis,paphia
79,Arib,ibn
69,Ariel,struggled
169,Aries,indicates
259,Arik,is
55,Ariovistus,settled
2778,Aristarchus,was
93,Aristeas,gives
149,Aristides,entered
80,Aristippus,went
407,Aristotle,expounds
49,Aristratus,are
470,Arizona,shall
189,Arjuna,be
157,Arlen,took
83,Arlincourt,was
100,Arline,suffered
243,Arlington,showed
55,Arm,swelling
78,Armadale,could
89,Armando,held
168,Armani,are
88,Armato,degli
112,Armenians,defeated
633,Armor,et
81,Arms,laid
3032,Army,Recruiting
65,Arnau,is
817,Arnaud,could
68,Arnes,was
160,Arnie,reached
310,Arnold,assailed
53,Arnot,writes
102,Aroldo,was
71,Arra,hold
115,Arrangements,included
815,Art,Synthesis
55,Artaria,und
84,Arteries,carrying
143,Arthasastra,had
77,Arthrogryposis,multiplex
2886,Arthur,accepted
207,Article,guaranteeing
60,Artillery,refused
60,Artis,did
130,Artists,Is
160,Artois,will
346,Arts,shows
219,Arundel,insisted
136,araban,is
88,arable,divided
54,arb,can
91,arbiters,fail
718,arbitration,fell
3581,arc,FIGURE
50,arcade,stretching
291,arch,follows
173,archaeologist,reported
66,archaeologists,address
237,archaeology,goes
81,archbishop,happened
111,archeologists,make
163,archers,inflicted
7401,arches,embellished
18124,architect,finds
5753,architecture,build
575,archives,pertaining
1934,archon,was
433,arcs,act
55,arcsec,were
133,ardor,glows
7838,area,affect
10881,areas,Mixed
52,argil,are
174,argument,lasts
74,arguments,FIGURE
233,argyrol,are
366,aristocracy,compared
65,aristocrat,described
87,aristocrats,commissioned
45,arks,loaded
7014,arm,centred
364,armatures,having
64,arme,being
2822,armies,abolished
62,armistice,created
921,armor,covered
200,armour,makes
2639,arms,affecting
3966,army,bagged
70,aroma,issuing
581,aromas,emanating
66,aromaticity,will
408,arousal,created
2380,arrangement,emphasized
552,arrangements,accompanying
716,arras,were
908,array,exhibit
433,arrays,indexed
128,arrest,stemming
320,arrestee,should
95,arrestors,can
78,arrests,et
1196,arrhythmia,should
301,arrival,let
71,arrivals,broke
74,arrowhead,shown
75,arrows,bouncing
148,arson,involving
9559,art,apprehended
75,arte,della
58,artefact,bears
50,arteries,traced
271,arterioles,resulting
8947,artery,Dorsalis
285,arthritis,beginning
52,artichokes,be
1499,article,contradicts
1157,articles,begins
129,articulation,require
423,artillerists,was
334,artisans,known
4235,artist,animates
253,artistes,can
22317,artists,grappled
2401,arts,ct
49,artworks,dealing
42,arugula,was
64,AREAS,SHOW
58,ARMS,BOOK
92,ARMY,REFORM
86,ARMs,has
57,ARRAY,TO
62,ARTS,PROGRAMS
155,ART,THAT
79,AR,mediated
331,Arab,descended
209,Arabia,announces
43,Arabism,appeared
96,Arabness,was
80,Arafat,sees
163,Aragon,tried
63,Arapaho,said
133,Aras,et
119,Arausio,was
73,Arava,were
90,Arbitrator,concluded
51,Arboga,is
93,Arc,based
60,Arcadia,consists
87,Arch,lies
83,Archaeologists,theorize
67,Archaeology,tries
523,Archbishop,crossed
81,Archers,stood
60,Archidamus,proceeded
43,Architects,told
60,Architectural,rendering
561,Archives,must
101,Arcot,will
75,Ardabil,is
92,Ardennes,covers
571,Area,Fixed
64,Areas,tend
56,Arena,received
55,Arenas,does
58,Arenson,was
1621,Areopagus,had
413,Aretino,could
123,Arezzo,may
74,Argives,make
52,Argos,laid
52,Argument,Outlined
59,Ariadne,wanted
89,Arias,died
348,Ariel,being
243,Aries,noted
66,Ariovistus,demanded
45,Aristagoras,visited
86,Aristolochia,has
454,Aristotle,aligns
100,Arithmetic,IF
61,Arizona,challenged
50,Arjuna,surrenders
47,Ark,seem
62,Arledge,felt
516,Arlene,thought
4508,Arm,was
1234,Armando,is
42,Armellini,were
235,Armenia,created
46,Armenians,resorted
198,Armies,received
69,Armijo,turned
59,Arminians,has
628,Arminius,died
47,Armistead,raised
356,Arms,cut
114,Armstrong,desired
4832,Army,attain
308,Arnault,has
79,Arnie,hit
864,Arnold,backed
298,Arpajon,was
653,Arrangements,relating
170,Arrangoiz,y
59,Arriba,are
44,Arroyo,arrived
97,Arsames,had
95,Arsenal,continued
72,Arsinoe,made
443,Art,Versus
395,Artabanus,is
55,Artagnan,caught
69,Artefacts,belonging
89,Artemisia,must
136,Artes,are
1822,Arthur,appeared
161,Articles,denouncing
180,Artie,replied
55,Artillery,commanding
307,Artists,brought
129,Arts,assembled
1092,Artworks,are
45,Arundel,lay
51,Arvandus,had
49,Aryanisation,is
421,Aryans,introduced
1633,Aryas,were
449,Arzner,was
934,arabinoside,is
243,aragonite,were
100,arbitrage,spreads
105,arbitrariness,prevails
50,arbitrators,following
128,arbor,does
650,arc,melted
46,arcana,could
518,arch,bends
3979,archaeologists,analyze
1277,archaeology,agree
563,archbishop,complained
374,archbishops,gave
171,archduke,being
61,archeologists,come
223,archer,bending
199,archers,raised
58,archery,completed
393,arches,interspersed
96,archetype,serves
444,architect,informed
272,architects,acquired
347,architecture,affirms
229,archives,becomes
69,archivists,see
312,archway,pierced
114,arcs,began
3146,area,altered
9247,areas,bared
239,arena,allows
88,arginine,decreased
165,argon,gave
5624,argument,accepts
207,arguments,criticised
91,aridity,followed
216,aristocracy,triumphed
3719,aristocrats,enjoyed
46,arithmetic,discloses
571,arm,curling
496,armaments,including
126,armes,d
49,armies,crowd
1142,armistice,agreed
1345,armour,used
167,armpits,should
15373,arms,alter
1808,army,censored
788,aroma,drifted
1452,aromas,were
401,arousal,helps
54,arqueros,y
2992,arrangement,et
858,arrangements,compelled
899,arrays,consist
72,arrest,amounts
430,arrival,antedated
60,arrivers,do
56,arrow,deflected
630,arrows,singing
219,arsenal,held
2483,art,exposing
6856,artefacts,found
45,arter,was
117,arteriogram,done
771,arthritis,causes
526,arthropathy,has
3423,article,abolishes
932,articles,approach
186,articulations,take
706,artifacts,attributed
52,artificer,knew
54,artificialities,rising
1052,artillery,guided
103,artisans,advanced
824,artist,Frans
4909,artists,appointed
5009,arts,being
41,ARCHITECTURAL,MODEL
115,ARE,ON
90,ARPAnet,is
64,ARP,have
106,ARTHUR,TO
219,ARTICLES,THEREOF
378,ARTS,BUILDING
391,ARU,had
54,ARVN,failed
582,Arab,appeared
138,Arabella,leaned
429,Arabia,employed
47,Arabians,built
726,Arabic,called
2938,Arabs,composing
49,Arachnids,differ
64,Arago,undertook
366,Aragon,endeavour
43,Aramco,remained
87,Arawaks,believed
276,Arbela,is
319,Arbitrators,would
108,Arblay,will
82,Arcadians,continued
53,Arce,attempted
67,Arch,contains
85,Archaeology,bears
59,Archbishop,commenced
158,Archer,follows
574,Archie,hesitated
75,Archilochus,seems
154,Architecture,applied
184,Archives,collected
192,Arco,degli
41,Arctic,extended
110,Ardan,went
135,Ardrey,wrote
465,Area,Revisited
855,Areas,claimed
138,Arendt,sets
1039,Argentina,accounts
67,Argonauts,became
40,Argument,carries
571,Argyris,is
144,Arians,gave
106,Arica,remained
306,Ariel,reported
65,Ariosto,entered
238,Aristophanes,derided
91,Aristotelianism,have
18633,Aristotle,called
175,Arizona,needs
125,Arjan,did
111,Arjuna,calls
260,Arkansas,decided
885,Arkwright,invented
98,Arlene,ran
1041,Arlo,said
586,Armada,reached
113,Armand,listened
78,Armas,have
103,Armee,am
67,Armenians,threw
63,Arminius,planned
322,Arms,reaching
49,Armstrong,exchanged
469,Army,differed
68,Arn,et
141,Arnall,did
49,Arngrim,had
58,Arnie,caught
329,Arnold,pleads
115,Aron,spoke
183,Aronoff,is
98,Arpad,came
55,Arras,reached
338,Arrian,speaks
52,Arrow,produced
157,Ars,has
244,Arsenal,did
1787,Art,caught
97,Artaxerxes,commanded
163,Artemis,called
319,Arteriography,will
884,Arthasastra,was
57,Arthrography,demonstrates
51,Arthroplasty,using
293,Arthur,pushing
5411,Article,IX
1463,Articles,arranged
6102,Artie,was
67,Artisans,developed
48,Artist,known
172,Arts,honored
321,Aryas,have
63,arbitration,eliminates
117,arbitrator,met
1408,arc,AF
52,arcade,responds
90,archaeologist,asks
874,archbishop,appears
47,archduke,wanted
44,archers,bend
89,archery,Struck
386,arches,aro
395,archipelago,being
101,architect,becoming
4233,architects,deemed
2333,architecture,composed
85,architectures,utilizing
56,archives,enables
57,archway,divided
153,archways,covered
243,archwire,has
300,arcosolium,is
5996,arcs,cross
915,arctic,is
60,ardour,turned
26840,area,affording
9608,areas,IV
125,arena,derives
134,arenas,requires
121,ares,have
4829,argon,are
25242,argument,coupled
4327,arguments,exist
75,arias,be
92,aristocracy,acts
85,arkose,contains
3342,arm,Holds
273,armada,being
1250,armament,can
648,armature,wound
1624,armchairs,covered
44,armes,painted
2400,armies,flee
138,armour,giving
3428,arms,clamped
1132,army,benefited
136,arnica,was
270,aroma,develops
593,arousal,include
1798,arrangement,agree
394,arrangements,challenged
71,array,enter
770,arrays,requires
46,arrest,frustrated
49,arrival,concerned
181,arrivals,provided
217,arrogance,concealed
37253,arrow,trying
482,arrows,charged
15338,art,attempted
818,artefact,are
79,artefacts,serve
2726,arteriography,should
162,arteriole,showing
208,arterioles,dilated
1314,artery,bringing
345,arthrosis,may
126,artichokes,would
4098,article,Tying
23037,articles,cited
75,articulation,carried
46,articulations,follow
275,articulators,will
805,artifacts,plays
834,artifice,should
801,artificers,have
529,artillery,closed
44,artisan,walked
217,artisans,disappeared
2460,artist,climbing
3111,artists,claim
304,arts,encompasses
332,artwork,appeared
145,artworks,differ
72,artworld,consists
70,arty,means
124,ARAB,SOCIALISM
86,ARCHAEOLOGICAL,FINDS
61,ARITHMETIC,IS
71,ARI,are
76,ARTERIAL,INJURIES
190,ARTISTS,ON
1248,ART,BY
508,ARTs,are
769,Arab,d
82,Arabella,inquired
782,Arabia,pays
42,Arabians,train
46,Arabism,based
787,Arabs,answered
