count,noun,verb
46,Avon,bore
185,Avondale,has
148,avalanches,crashing
124,avataras,have
177,avenue,reaching
150,avenues,came
1131,average,been
47,averager,may
102,averia,was
48,averment,need
59,aversion,raises
48,aviary,might
73,aviation,been
44,aviator,climbed
48,avocations,expose
5933,avoidance,do
237,avowal,does
164,AVG,would
128,AVP,had
98,Avellaneda,did
96,Avenue,screaming
786,Average,shall
1366,Aversion,is
108,Avery,lowered
100,Avian,leukosis
55,Avicenna,employed
215,Avigad,et
396,Avila,began
44,Aviv,presents
107,Avoidance,means
385,Avon,can
54,Avranches,must
801,availability,known
2116,avalanches,is
41,avarice,gained
54,avatars,interact
159,ave,done
51,avenida,is
1810,avenues,exist
77,averages,permit
819,aversion,must
4410,aviation,will
45,aviators,prefer
54,avocados,growing
770,avocation,has
135,avocations,rendered
111,avoidance,reflex
62,AVAIL,is
59,AVH,would
85,AVN,occurs
52,Ava,grabbed
125,Avails,are
42,Averill,put
340,Avery,admitted
121,Aviation,concluded
100,Avicenna,knew
133,Aviles,established
63,avails,arising
307,avengers,have
411,avenues,disposed
307,averages,mentioned
346,averter,will
396,aviation,meets
83,aviator,fell
83,aviators,set
90,avifauna,consists
109,avocado,filled
43,avons,place
1541,AVM,was
65,AVON,ROMANCES
226,Ava,might
109,Avant,has
50,Ave,go
177,Avellaneda,wrote
110,Aversion,has
180,Aviv,took
44,Avon,falling
85,Avory,is
81,availability,computing
116,avalanche,set
75,avarice,reflected
234,avenues,allowed
55,average,converges
50,avoids,letting
198,avowals,can
137,AVERAGE,LOW
49,AV,varies
146,Ava,put
99,Avadana,is
133,Avars,demanded
50,Avengers,marched
799,Avenue,links
81,Averroes,begins
421,Avery,crossed
115,Avicenna,maintained
241,Aviles,founded
109,Avimelech,was
493,Avis,told
96,Aviv,gave
287,Avon,must
40,Avrigny,recommended
370,availability,depended
2024,avenue,bordered
58,avenues,regarding
124,average,laid
84,averages,turn
760,averaging,does
361,aversion,induced
313,aviator,said
165,aviators,continued
325,avidity,did
40,avocations,forbid
126,AVIATION,AIRCRAFT
236,Ava,replied
124,Avarna,was
154,Avenue,sent
85,Average,Indexed
80,Averdy,was
42,Averell,might
84,Avery,look
79,Aves,said
75,Avignon,be
125,Avinash,is
44,Avon,kept
89,Avram,will
108,Avulsos,do
129,availability,imposed
91,avalanche,sliding
183,avecques,les
41,avengers,returned
220,average,claimed
367,averages,quoted
177,averaging,makes
126,aversion,took
141,aviator,continued
4966,avidya,is
185,avocados,was
68,avocats,aux
58,avoidance,emerges
166,AVIS,AUX
126,AVS,has
94,Ava,whispered
53,Availability,might
186,Avec,le
305,Avenue,carry
167,Averroes,maintains
41,Aversa,became
148,Avery,fell
180,Avi,took
72,Avienus,wrote
45,Aviles,built
111,Avital,is
595,Aviv,have
58,Avoidance,prevents
359,Avranches,had
266,availabilities,will
977,avenger,had
626,average,begin
65,averages,uses
109,aviators,get
57,avoidance,reinforces
177,AVC,rises
282,Availability,will
49,Avallon,had
235,Avalos,is
112,Avenue,rooming
63,Average,goes
76,Averell,should
47,Avery,applied
54,Avesta,prescribes
426,Avicenna,explained
132,Avici,is
110,Avignone,et
67,Avonlea,occupied
199,aV,is
81,availability,corresponds
80,avalanche,pouring
119,avarice,went
540,avenues,do
4193,averages,fail
41,aversion,kept
224,aviation,offered
281,avitaminosis,are
147,avoidance,produced
47,AVERY,ISLAND
87,AV,means
169,Av,du
513,Avenue,meets
232,Averages,should
82,Averroes,tried
183,Avery,rose
50,Avignon,lasted
552,Aviva,had
91,av,erage
204,availability,came
52,avarice,put
84,avatar,becomes
48,avenue,devoted
639,average,continued
62,aversion,mixed
134,aversions,arising
178,aviators,called
48,avowals,found
110,AVERAGE,NUMBER
102,AVF,have
86,Avelino,et
57,Avenue,bends
55,Averages,Suppose
201,Averell,received
264,Averroes,see
131,Avery,appears
258,Aviation,made
242,Avis,au
62,Avon,knows
44,Avraham,decided
93,availability,derived
113,avenging,is
666,avenues,flanking
64,aviation,rests
64,aviator,held
53,avocado,dressing
271,avocation,will
178,avocations,call
474,avoidance,include
121,avons,bien
246,AVT,has
692,AV,will
12689,Av,is
494,Ava,are
163,Aventine,has
238,Avenue,form
266,Avery,fought
613,Avesta,were
40,Avezac,have
80,Avicenna,continued
193,Avis,took
280,Avoidance,has
50,Avrigny,advanced
257,availability,brings
49,avarice,hardens
61,avatara,can
110,avenues,divided
42,average,conveys
44,averages,chosen
142,aviation,grows
48,avoirdupois,will
105,avons,suppose
258,AVC,must
87,AVERAGE,STUDENT
75,AVU,was
52,Avalanches,fell
143,Avataras,is
75,Avatars,come
45,Avebury,will
76,Avenue,Built
127,Avho,would
63,Avice,returned
183,Avignon,le
63,Avila,set
559,Avilov,was
177,avalanche,slid
148,avarice,blinded
890,avataras,are
48,avenger,kills
90,avenue,typified
139,avenues,present
2134,aversion,had
49,aviation,stands
558,avons,observe
343,avowal,must
98,Availability,would
42,Aventine,stood
53,Averroes,insisted
470,Averroists,were
58,Avery,objected
606,Aves,is
56,avaient,pour
67,ave,took
193,avenue,brings
319,averages,required
49,averaging,might
67,aversions,exist
206,aviation,do
126,aviators,needed
84,avion,is
288,avoidance,involved
429,AVF,was
160,Avalokitesvara,being
63,Avan,is
486,Aveline,had
85,Aventine,would
11496,Avenue,had
231,Avignon,might
567,Avogadori,di
59,Avril,appeared
1217,availability,made
133,avalanche,warning
1663,avenue,should
40,avenues,utilized
92,average,visited
232,averages,begin
1693,averaging,has
225,averment,being
143,aviators,returned
57,avocation,does
2484,avocations,were
184,AVERAGE,GROSS
49,Avallone,is
64,Avenel,are
51,Avenue,watched
144,Avery,described
101,Avia,had
53,Aviation,met
398,Avioli,et
59,Avitus,went
79,Avocados,may
73,Avogadro,put
182,Avon,wrote
110,availability,prevents
495,avenue,connects
44,average,controlled
194,averages,exceeding
814,aversion,observed
207,aviators,has
114,avifauna,would
42,aving,made
127,AVE,are
132,AVP,appears
211,AVS,can
157,AVU,is
51,Avarice,guides
60,Avenel,carried
60,Averill,started
115,Avery,adds
1140,Avi,had
199,Avicenna,develops
83,Avis,died
63,Aviv,showed
236,Avraham,asked
226,Avventura,is
58,aV,are
259,avatars,will
603,avenue,laid
3183,average,attains
58,aversion,occurred
171,avoidance,applies
86,AVAILABLE,NOW
229,Avena,pratensis
1473,Avenue,d
97,Averil,came
43,Averroes,proves
49,Avery,touched
149,Avis,began
118,Avraham,were
43,Avrigny,rushed
54,Avtalyon,says
44,availability,taking
247,avalanches,came
85,avenue,intersecting
1209,avenues,abound
154,aversion,diminishes
273,aviators,known
1551,AVERAGE,SCORE
91,AVP,binding
64,Av,varies
50,Ava,listened
84,Avalon,lay
59,Avellino,has
68,Avenues,must
2626,Avery,did
86,Avion,is
373,Avon,runs
49,Avulsion,has
630,avalanche,descended
176,avatar,comes
44,ave,called
164,average,hospitalized
179,averages,take
223,aversion,related
83,aviator,arrived
11505,avoidance,are
92,AVM,include
430,Ava,felt
93,Avater,is
54,Avenel,says
274,Avenue,marks
105,Averages,shown
44,Averell,encountered
2757,Avery,would
89,Aveugles,et
52,Avicenna,understood
99,Avila,spoke
76,Aviles,did
166,Avon,claimed
137,Avvenire,d
224,Avventure,di
169,availability,described
6098,avarice,had
48,avatars,might
629,avenger,has
424,avenues,filled
14640,average,allows
3314,averages,calculated
1333,aversion,were
53,aversions,modify
251,aviation,followed
142,aviators,gained
1582,avocations,have
68,avoider,can
101,avowals,was
84,AVMs,consist
73,Avars,brought
411,Avatar,comes
2402,Ave,have
46,Avempace,had
69,Avenant,took
195,Avenue,accompanied
363,Averardo,di
66,Averill,moved
152,Avezac,has
98,availability,grew
57,avalanche,poised
1886,avalanches,can
119,avarice,began
5818,average,approached
941,aversions,can
138,aviation,found
95,aviator,saw
58,aviators,trying
128,AV,corresponds
42,Avantage,pour
185,Avanzo,et
80,Ave,take
54,Avebury,said
83,Avenue,failed
52,Average,means
131,Averroes,died
95,Avery,hung
191,Avicenna,agreed
63,Avila,served
52,Aviv,be
158,Avogadro,has
65,Avon,shall
680,Avyakta,is
91,availability,altered
339,avalanche,took
246,avalanches,following
183,avarice,personified
47,avenues,aimed
256,averages,confirm
53,aversion,derived
22440,aviation,attracted
286,avidin,was
167,avium,subspecies
403,avoidance,makes
151,Avc,is
65,Aveline,were
1860,Avenel,was
68,Avenue,advertised
150,Averil,felt
254,Avery,appeared
101,Avi,got
97,Aviation,stated
194,Avignon,continued
112,Aviv,offered
148,Avril,knew
55,avalanches,hung
63,avenue,beginning
469,avenues,converging
139,average,carrying
402,averages,corrected
57,averments,shall
82,aversion,implied
163,avoidance,keeps
1117,avowals,are
116,Avarice,seeks
79,Avenant,might
56,Avenel,laid
205,Avenol,had
1218,Avenue,displayed
64,Average,contains
55,Averell,advanced
53,Avery,hit
47,Avidya,should
410,Avory,was
137,Avviso,di
732,availability,affect
51,avantgarde,writing
2157,avarice,could
4113,avenue,exists
27534,avenues,are
1669,average,designed
246,avertin,is
94,avidity,does
71,avocations,lay
566,avoidance,describes
93,avons,cependant
285,avulsions,may
193,AVHRR,are
68,AVs,have
118,Availability,Based
3162,Avalokitesvara,is
76,Avenarius,would
80,Avenue,depicts
266,Averbuch,was
68,Avicenna,discussed
109,Avinu,is
59,Avison,does
81,Avon,put
57,avalanche,answered
69,avalanches,continued
846,avenue,giving
1454,averages,presented
83,aviation,forecast
64,avidity,portioned
166,avocations,has
191,avowal,are
167,avulsions,occur
109,AVERAGES,FROM
54,AVG,did
851,Available,is
55,Avancena,was
104,Aveling,went
442,Avenarius,was
156,Aveni,et
69,Average,declared
59,Averages,given
73,Avery,resigned
142,Avi,says
75,Aviation,used
66,Avicenna,studied
94,Avon,receives
277,avenue,begins
6905,average,arose
1419,averages,ranging
291,aversion,based
40,avocado,cut
65,Avatar,should
139,Avaux,saw
67,Avenel,walked
196,Avenue,surrounded
148,Average,finished
614,Averill,is
440,Avery,comes
1144,Avila,were
47,Avulsions,occur
87,avarice,condemned
1532,avatar,was
3536,avenue,had
362,average,apply
66,averageness,is
148,averager,can
132,averages,caught
54,aviation,beginning
51,aviators,dropping
44,avirons,trainer
53,avoidances,would
241,AVENUE,BOSTON
71,AVERAGE,SCORES
195,Ava,saw
150,Ave,came
111,Avenue,purchased
209,Averroes,made
126,Avery,rode
49,Aviation,asked
97,Avksentiev,had
85,Avon,sold
78,Avram,called
290,availability,including
502,avarice,must
577,avenger,fails
5168,avenue,lined
669,averages,provide
275,aviation,brought
143,avocation,have
41,avoiders,was
63,avons,foi
46,Avars,overran
55,Avatamsaka,was
50,Avaux,came
55,Avenels,were
242,Average,stood
56,Averages,give
409,Avery,approached
111,Avila,speaks
167,Avinash,had
63,Aviv,wrote
236,availability,indicates
3624,avarice,are
1014,avatar,can
278,avengers,make
53,avenues,arranged
1168,average,goes
171,aviation,expanded
69,aviators,told
415,avoidance,leaming
180,avowal,seemed
261,AVO,had
2865,Ava,is
70,Aveiro,has
398,Avenue,do
211,Averil,could
42,Aves,contains
235,Avho,have
109,Avicenna,considers
63,Avila,looked
45,Aviles,founds
167,Avoids,making
56,Avonlea,knew
55,availability,added
43,avalanche,breaking
173,avalanches,produced
75,avantgarde,would
842,avatars,is
677,avenue,made
99,avenues,allow
311,averages,worked
73,aversion,creates
187,averter,would
68,aviation,compared
67,avitaminosis,have
133,avodah,is
103,avoidance,goes
52,AVERAGING,METHOD
358,Aven,had
61,Avenue,reading
82,Averroes,understands
77,Aviva,says
48,Avon,left
8455,avalanches,are
747,average,described
62,aviary,could
188,aviation,gained
144,aviator,have
199,avigation,is
236,avoidance,reflects
146,avons,entendu
9264,Ava,was
2012,Avant,le
80,Avarice,were
206,Avars,is
74,Averill,told
283,Avicenna,identifies
81,Avignon,seems
76,Avis,wanted
8290,Avt,is
54,avarice,united
5592,avatar,is
449,avenue,began
71,avenues,constructed
1831,average,builds
184,avers,was
47,aversion,described
79,aversions,seem
47,aviary,afforded
199,aviation,based
82,aviators,destroyed
677,avocations,bring
54,avoidance,expressed
929,AVA,is
115,AVERAGE,DAY
275,AVH,was
209,AVM,had
58,Avakian,did
51,Aveling,found
118,Avernus,has
293,Avery,assumed
57,Avila,experienced
126,Avis,turned
7963,Aviv,was
83,Avner,ED
56,avatars,used
1504,avenues,cut
138,average,Give
183,averages,developed
620,avocations,is
99,AVHRR,derived
54,AVX,is
170,Avalon,became
70,Avarice,came
143,Avars,conquered
73,Avengers,has
373,Avenue,flanked
76,Average,waiting
46,Averill,writes
2469,Avery,believed
42,Avicenna,advises
55,Avidya,being
123,Avignon,und
64,Avis,ran
82,Avocados,do
166,Avram,thought
59,availabilities,has
195,availability,appeared
97,avalanche,generated
41,avarice,infects
143,average,marketed
809,averages,followed
385,aversion,decreases
147,aversives,are
1863,aviation,flying
417,AVC,will
55,AVERAGE,MINIMUM
106,Av,falls
207,Ava,arrived
397,Avena,coleoptile
46,Avens,are
196,Avenue,refused
116,Averbuch,et
61,Averroes,stated
221,Avion,was
69,Avon,brought
69,Avtalyon,were
97,avalanche,diodes
152,avalanches,take
55,avenue,represents
820,averages,established
53,avons,indique
94,AVC,declines
7625,AVM,is
155,Avalon,may
486,Ave,was
106,Avenant,wrote
46,Avenger,became
494,Avenue,brings
51,Averroes,regarding
649,Avery,became
329,Aves,are
151,Avicenna,proposed
49,Avignon,passed
88,Avrigny,followed
182,availability,fluctuates
534,avalanche,buries
41,avellanas,proceeding
205,avenger,came
1867,avenue,opened
144,avenues,guarded
221,average,discussed
1261,averages,beginning
45,averment,given
2264,aversion,would
157,aviation,goes
65,aviators,lived
133,avoidance,created
679,avoider,is
413,avons,donc
146,AVCs,are
228,Avalos,had
68,Avatars,do
196,Avenue,changed
269,Avery,brought
146,Avicenna,et
45,Avignon,told
408,Avondale,had
118,avantgarde,are
420,average,fallen
54,averages,satisfy
93,aversion,extends
52,aversions,developed
112,aviary,contained
43,aviation,belonged
68,aviators,worked
494,avons,done
89,AVG,could
71,Av,disse
182,Avars,may
54,Avenue,stops
40,Averani,was
104,Averroes,admits
164,Avery,hesitated
290,Aviation,announced
52,Avon,take
79,availabilities,should
42,avarice,possess
111,avenue,ending
55,avenues,listed
49,average,constitute
203,averages,concerning
151,averments,was
192,aves,que
54,aviation,gives
185,AVIATION,ORGANIZATION
145,AV,becomes
92,Ava,brought
130,Avakian,et
94,Avalokiteshvara,are
8296,Avarice,is
46,Avaris,are
3216,Avars,were
123,Avaux,began
102,Aventine,became
128,Avenue,rang
65,Aver,is
210,Average,hit
47,Aversion,rose
365,Avery,must
275,Avey,has
61,Aviculture,is
63,Avison,were
69,Aviv,lies
1305,Avondale,was
351,availability,determine
80,avails,should
117,avalanche,hurled
51,avarice,defeats
106,avenue,produced
74,avenues,pass
289,average,carries
512,aversion,arose
117,aversions,develop
56,aviation,supported
54,avidity,resembling
77,avocado,would
161,AVERAGE,TOTAL
44,Avalos,did
110,Avdo,was
74,Avenger,pursuant
174,Avenue,Is
55,Aviation,showed
69,Avoids,discussing
49,Avon,sought
410,aVR,is
55,avalanches,cascading
40,avarice,impelled
94,avatar,did
83,avenue,do
129,avenues,go
254,average,affects
270,averages,involving
109,averment,had
125,aviation,develops
46,avifaunas,have
133,avocados,do
175,avoidance,allows
65,avons,pose
94,AVC,does
82,AVERAGE,LOAD
46,AVNOJ,held
234,AVOCADO,SALAD
316,AV,translates
46,Ava,broke
56,Avari,were
85,Avatar,could
114,Averroes,shows
129,Avi,went
51,Aviation,including
159,Avila,became
56,Avis,tries
89,Aviv,being
48,Avram,returned
49,avalanche,burying
403,avantages,et
41,avarice,appear
66,avengers,must
102,avenue,talking
287,avenues,built
63,average,rendered
150,averages,arising
1040,averments,contained
40,aves,said
155,avionics,fit
169,avocados,grown
196,avocations,render
46,avoidance,contemplates
51,avoidances,imposed
85,avons,recueilli
119,avowal,died
287,AVC,had
113,Ava,opened
58,Avars,besiege
76,Avatars,had
160,Avaux,did
52,Avenger,might
117,Avenida,are
53,Avenue,splits
55,Average,rainfall
440,Averroes,would
43,Avertissement,was
172,Avicenna,refers
2108,Avis,was
60,Avon,held
58,Avonlea,will
397,Avram,is
264,Avro,had
111,avail,has
2154,availability,had
1005,avalanche,hit
236,avarice,overcame
806,avatar,be
162,avenues,carry
79,averages,changed
91,aviators,operating
124,avidity,have
59,avons,construit
124,AVF,would
86,AVREs,were
338,Ava,smiled
69,Avenel,opened
360,Avenida,is
7629,Avenue,are
530,Avery,attempted
93,Avesta,refers
954,Avicenna,has
144,Avila,knew
97,Avocado,Dressing
42,Avocat,is
163,Avogadro,called
266,avalanche,carried
211,avalanches,begin
68,avengers,come
164,avenue,separating
878,average,produces
140,averages,diverge
41,aversion,hath
40,aviator,falling
42,aviators,employed
76,avionics,may
589,avoidance,refers
4079,avowal,was
64,AVG,lost
75,AVO,are
173,AVR,can
56,Avalon,appeared
95,Avaris,had
124,Avena,stem
133,Avenel,might
236,Averroes,writes
71,Aviation,flew
2743,Avicenna,says
69,Avignon,produced
50,Avitchi,is
64,Avonlea,twinkling
192,Avrameas,et
391,avalanche,killed
2065,avarice,appears
2517,average,arrived
700,averages,adjusted
48,aviary,stood
1329,avons,fait
57,AVERAGES,TO
244,AVPs,are
161,Availability,Using
141,Avalon,came
141,Avenel,will
257,Avenue,making
65,Aver,was
92,Averroism,became
141,Aveugle,et
404,Avicenna,can
188,Avila,writes
55,Avionics,was
114,Aviv,asked
733,availability,determined
339,avalanche,obliterated
136,avariciousness,is
58,avatars,must
1535,average,demonstrates
343,averages,having
72,aversion,used
396,aviary,had
327,avocations,do
125,avoidance,warning
283,AVA,has
161,AVERAGE,MATURITY
54,AVRT,can
44,Avarice,knows
108,Avaux,tried
614,Ave,entered
89,Avenarius,tries
365,Avenue,divides
127,Averroes,calls
1248,Avery,states
118,Avian,had
3629,Avila,is
153,Avoidance,occurs
738,availability,do
65,avalanche,threatened
105,avenue,designed
225,avenues,remained
224,average,launched
3945,averages,was
265,aviation,cadet
75,aviculturist,should
237,avocado,leaves
56,AVA,would
163,AVD,is
94,AVF,should
50,AVG,must
146,Avanti,has
63,Avery,identified
156,Aviv,must
86,Avogadro,pointed
59,Avy,is
69,availability,differed
61,avalanches,broke
105,avenue,overshadowed
163,avenues,looked
169332,average,equated
140,averages,allow
50,avertin,are
75,aviation,require
139,avocations,brought
1805,avoidance,does
77,Avalon,went
512,Avatar,has
325,Avellanos,had
1186,Avenue,came
126,Avery,concluded
54,Avezzano,is
191,Avi,started
338,Avis,have
63,Avon,having
58,Avraham,lived
205,availability,begins
102,avenue,barred
57,avenues,pointing
248,average,imputed
206,averages,yield
66,averseness,had
139,aviation,brings
180,avionics,have
94,Avaiki,is
52,Avennes,was
118,Avenue,helped
74,Avenues,running
62,Avila,mustered
96,Aviv,founded
131,Avon,joins
52,Avonlea,found
104,availability,OXTORD
130,avalanche,waiting
110,avatar,represents
162,avenue,turns
71,average,subtracted
799,averages,fall
51,avidya,being
215,avocations,permit
52,AVERAGE,PERSON
89,AVIATION,WEATHER
859,AVMs,can
2120,Avalanches,are
80,Avatars,du
62,Aveling,says
50,Avenel,continued
56,Avengers,armed
719,Aventine,is
60,Averill,suggests
261,Averroes,could
149,Avicenna,argued
531,Avigdor,was
59,Avis,should
53,Avogadro,hypothesized
47,Avon,pointed
199,availability,applies
74,avalanche,occurring
155,avatar,might
87,avenger,appeared
56,avenue,saw
27518,average,has
99,aversion,include
152,averters,will
161,aviation,got
42,aviator,used
141,aviators,wore
57,avoidance,See
164,AVENUE,SAN
54,AV,makes
56,Avar,could
104,Avarice,hath
116,Avary,had
2146,Aventine,was
55,Averill,hit
45,Averrhoes,are
87,Averroes,went
70,Avi,put
65,Aviation,Ltd
108,Avignon,agreed
85,Avril,left
41,avalanche,got
199,avarice,found
50,avenue,sloped
54,avenues,inhabited
5705,averages,based
264,aviary,built
693,avidya,are
86,avocados,sold
60,avocations,compelled
164,avoidance,continued
93,AVc,are
199,Avakian,has
107,Avalokitesvara,found
73,Avellanos,proposed
944,Avenue,leads
132,Avery,threw
49,Avitus,are
148,availability,checking
443,avantgarde,has
241,aventures,et
1105,average,attained
40,averages,brought
53,averaging,serves
123,averment,does
52,aviator,requires
73,aviators,visited
78,avocation,be
121,AV,depends
163,Ava,explained
647,Avarice,had
76,Avars,must
237,Avatars,is
59,Avenue,been
84,Avenues,became
524,Average,cost
71,Aviv,developed
97,Avon,opened
170,Avortement,et
136,Avraham,made
73,Avro,were
265,availability,used
102,avalanche,threatening
41,avalanches,involve
57,avenue,elevated
355,average,got
40,averages,hid
90,averments,had
2779,avons,change
73,Avebury,wrote
134,Averroes,must
386,Avery,moved
50,Avesta,made
49,Aviation,Regiment
48,Avice,required
116,Avignon,found
106,Avraham,will
42,availability,meets
177,avarice,do
78,avenger,sent
136,avenues,shut
60,average,switched
61,aviation,appear
235,aviators,used
55,avions,et
277,AVM,should
97,Avaux,exerted
373,Avenue,converted
2385,Average,was
107,Averaging,reduces
153,Averill,could
320,Avery,maintained
48,Avesta,came
41,Avignon,tried
98,Aviv,decided
229,Avon,being
300,availability,implies
68,avatar,makes
72,avengers,did
44,avenue,bisecting
